,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
373,4,4:24.0,,Defensive rebound by W. Hernangómez,115,98
374,4,4:14.0,,Turnover by J. Lamb (bad pass; steal by L. Stephenson),115,98
375,4,4:12.0,Shooting foul by M. Monk (drawn by L. Stephenson),,115,98
376,4,4:12.0,L. Stephenson misses free throw 1 of 2,,115,98
377,4,4:12.0,Offensive rebound by Team,,115,98
378,4,4:12.0,L. Stephenson makes free throw 2 of 2,,116,98
379,4,3:52.0,,J. Lamb makes 2-pt dunk from 1 ft,116,100
380,4,3:34.0,L. Stephenson misses 3-pt jump shot from 23 ft,,116,100
381,4,3:34.0,,Defensive rebound by F. Kaminsky,116,100
382,4,3:26.0,,Offensive foul by W. Hernangómez (drawn by L. Stephenson),116,100
383,4,3:26.0,,Turnover by W. Hernangómez (offensive foul),116,100
384,4,3:26.0,,M. Paige enters the game for J. Lamb,116,100
385,4,3:15.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,116,100
386,4,3:13.0,,Defensive rebound by Team,116,100
387,4,3:13.0,,Personal foul by L. Stephenson (drawn by W. Hernangómez),116,100
388,4,3:02.0,,W. Hernangómez makes 2-pt dunk from 2 ft (assist by M. Monk),116,102
389,4,2:48.0,L. Stephenson misses 2-pt jump shot from 14 ft,,116,102
390,4,2:46.0,,Defensive rebound by M. Paige,116,102
391,4,2:40.0,,M. Paige makes 3-pt jump shot from 22 ft (assist by F. Kaminsky),116,105
392,4,2:39.0,Indiana full timeout,,116,105
393,4,2:39.0,V. Oladipo enters the game for L. Stephenson,,116,105
394,4,2:28.0,Turnover by C. Joseph (bad pass; steal by M. Monk),,116,105
395,4,2:21.0,,M. Monk makes 2-pt layup from 1 ft,116,107
396,4,2:07.0,V. Oladipo makes 2-pt layup from 1 ft,,118,107
397,4,1:49.0,,M. Monk makes 2-pt jump shot from 4 ft (assist by F. Kaminsky),118,109
398,4,1:34.0,Turnover by V. Oladipo (turnover),,118,109
399,4,1:23.0,,M. Monk misses 2-pt jump shot from 7 ft,118,109
400,4,1:21.0,,Offensive rebound by W. Hernangómez,118,109
401,4,1:21.0,,W. Hernangómez misses 2-pt layup from 1 ft,118,109
402,4,1:21.0,,Offensive rebound by W. Hernangómez,118,109
403,4,1:21.0,,Shooting foul by D. Sabonis (drawn by W. Hernangómez),118,109
404,4,1:21.0,,W. Hernangómez makes free throw 1 of 2,118,110
405,4,1:21.0,,W. Hernangómez makes free throw 2 of 2,118,111
406,4,1:12.0,Personal foul by J. Stone (drawn by V. Oladipo),,118,111
407,4,1:12.0,V. Oladipo misses free throw 1 of 2,,118,111
408,4,1:12.0,Offensive rebound by Team,,118,111
409,4,1:12.0,V. Oladipo misses free throw 2 of 2,,118,111
410,4,1:09.0,,Defensive rebound by W. Hernangómez,118,111
411,4,1:03.0,,Shooting foul by C. Joseph (drawn by M. Monk),118,111
412,4,1:03.0,,M. Monk makes free throw 1 of 3,118,112
413,4,1:03.0,,M. Monk makes free throw 2 of 3,118,113
414,4,1:03.0,,M. Monk makes free throw 3 of 3,118,114
415,4,0:50.0,Shooting foul by J. Stone (drawn by G. Robinson),,118,114
416,4,0:50.0,G. Robinson makes free throw 1 of 2,,119,114
417,4,0:50.0,G. Robinson makes free throw 2 of 2,,120,114
418,4,0:41.0,,M. Monk misses 3-pt jump shot from 28 ft,120,114
419,4,0:38.0,Defensive rebound by B. Bogdanović,,120,114
420,4,0:22.0,Turnover by V. Oladipo (bad pass; steal by J. Stone),,120,114
421,4,0:17.0,,M. Paige misses 3-pt jump shot from 23 ft,120,114
422,4,0:15.0,Defensive rebound by D. Sabonis,,120,114
423,4,0:13.0,Personal foul by W. Hernangómez (drawn by C. Joseph),,120,114
424,4,0:13.0,C. Joseph makes free throw 1 of 2,,121,114
425,4,0:13.0,C. Joseph misses free throw 2 of 2,,121,114
426,4,0:13.0,,Defensive rebound by W. Hernangómez,121,114
427,4,0:13.0,,Charlotte full timeout,121,114
428,4,0:10.0,,M. Monk misses 3-pt jump shot from 25 ft,121,114
429,4,0:08.0,Defensive rebound by B. Bogdanović,,121,114
430,4,0:08.0,Personal foul by F. Kaminsky (drawn by B. Bogdanović),,121,114
431,4,0:08.0,B. Bogdanović makes free throw 1 of 2,,122,114
432,4,0:08.0,B. Bogdanović makes free throw 2 of 2,,123,114
433,4,0:01.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by M. Monk),123,117
