,QUARTER,TIME_REMAINING,TORONTO_ACTION,OKLAHOMA CITY_ACTION,TORONTO_SCORE,OKLAHOMA CITY_SCORE
381,4,10:09.0,,J. Grant misses 2-pt layup from 4 ft (block by J. Poeltl),90,104
382,4,10:06.0,Defensive rebound by D. DeRozan,,90,104
383,4,10:03.0,D. DeRozan misses 2-pt layup from 1 ft,,90,104
384,4,10:02.0,,Defensive rebound by R. Felton,90,104
385,4,9:56.0,,R. Felton makes 2-pt layup from 1 ft,90,106
386,4,9:43.0,Personal foul by P. George (drawn by D. DeRozan),,90,106
387,4,9:43.0,,A. Roberson enters the game for P. George,90,106
388,4,9:36.0,N. Powell misses 3-pt jump shot from 24 ft,,90,106
389,4,9:34.0,,Defensive rebound by J. Grant,90,106
390,4,9:13.0,,J. Grant makes 2-pt dunk from 1 ft (assist by R. Felton),90,108
391,4,8:53.0,J. Poeltl makes 2-pt layup at rim (assist by N. Powell),,92,108
392,4,8:37.0,,R. Felton misses 2-pt jump shot from 22 ft,92,108
393,4,8:33.0,Defensive rebound by J. Poeltl,,92,108
394,4,8:25.0,F. VanVleet makes 2-pt layup from 1 ft,,94,108
395,4,8:06.0,,Personal foul by D. DeRozan (drawn by R. Felton),94,108
396,4,8:06.0,,R. Westbrook enters the game for J. Huestis,94,108
397,4,8:06.0,,S. Adams enters the game for P. Patterson,94,108
398,4,8:06.0,J. Valančiūnas enters the game for J. Poeltl,,94,108
399,4,7:54.0,,S. Adams misses 2-pt layup from 1 ft (block by D. Wright),94,108
400,4,7:54.0,,Offensive rebound by S. Adams,94,108
401,4,7:54.0,,Turnover by S. Adams (step out of bounds),94,108
402,4,7:44.0,,Violation by R. Felton (kicked ball),94,108
403,4,7:44.0,,C. Anthony enters the game for J. Grant,94,108
404,4,7:38.0,D. Wright misses 3-pt jump shot from 23 ft,,94,108
405,4,7:34.0,,Defensive rebound by A. Roberson,94,108
406,4,7:20.0,,A. Roberson misses 2-pt layup from 1 ft,94,108
407,4,7:19.0,,Offensive rebound by S. Adams,94,108
408,4,7:18.0,,S. Adams makes 2-pt layup at rim,94,110
409,4,7:06.0,N. Powell misses 3-pt jump shot from 26 ft,,94,110
410,4,7:01.0,,Defensive rebound by S. Adams,94,110
411,4,6:56.0,,R. Westbrook misses 2-pt jump shot from 11 ft,94,110
412,4,6:51.0,Defensive rebound by F. VanVleet,,94,110
413,4,6:48.0,N. Powell misses 3-pt jump shot from 22 ft,,94,110
414,4,6:44.0,,Defensive rebound by A. Roberson,94,110
415,4,6:32.0,,S. Adams makes 2-pt jump shot from 10 ft (assist by R. Westbrook),94,112
416,4,6:31.0,Toronto full timeout,,94,112
417,4,6:31.0,K. Lowry enters the game for F. VanVleet,,94,112
418,4,6:31.0,C. Miles enters the game for N. Powell,,94,112
419,4,6:31.0,S. Ibaka enters the game for D. Wright,,94,112
420,4,6:14.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),,96,112
421,4,5:57.0,,R. Felton misses 3-pt jump shot from 25 ft,96,112
422,4,5:54.0,,Offensive rebound by S. Adams,96,112
423,4,5:44.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),96,114
424,4,5:31.0,C. Miles misses 3-pt jump shot from 25 ft,,96,114
425,4,5:27.0,,Defensive rebound by R. Westbrook,96,114
426,4,5:21.0,,Turnover by R. Westbrook (bad pass; steal by K. Lowry),96,114
427,4,5:17.0,K. Lowry misses 2-pt layup from 1 ft (block by R. Felton),,96,114
428,4,5:17.0,Offensive rebound by Team,,96,114
429,4,5:17.0,,P. George enters the game for R. Felton,96,114
430,4,4:59.0,C. Miles misses 3-pt jump shot from 23 ft,,96,114
431,4,4:57.0,,Defensive rebound by P. George,96,114
432,4,4:48.0,,P. George makes 3-pt jump shot from 22 ft (assist by R. Westbrook),96,117
433,4,4:24.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by S. Ibaka),,99,117
434,4,3:59.0,,C. Anthony makes 2-pt jump shot from 11 ft,99,119
435,4,3:57.0,Toronto full timeout,,99,119
436,4,3:57.0,P. Siakam enters the game for C. Miles,,99,119
437,4,3:57.0,N. Powell enters the game for K. Lowry,,99,119
438,4,3:57.0,O. Anunoby enters the game for S. Ibaka,,99,119
439,4,3:57.0,D. Wright enters the game for D. DeRozan,,99,119
440,4,3:57.0,L. Nogueira enters the game for J. Valančiūnas,,99,119
441,4,3:42.0,L. Nogueira misses 3-pt jump shot from 25 ft,,99,119
442,4,3:39.0,,Defensive rebound by C. Anthony,99,119
443,4,3:25.0,,Turnover by R. Westbrook (bad pass; steal by P. Siakam),99,119
444,4,3:22.0,Turnover by P. Siakam (bad pass; steal by R. Westbrook),,99,119
445,4,3:15.0,,C. Anthony misses 3-pt jump shot from 22 ft,99,119
446,4,3:12.0,Defensive rebound by P. Siakam,,99,119
447,4,3:02.0,Shooting foul by A. Roberson (drawn by L. Nogueira),,99,119
448,4,3:02.0,L. Nogueira makes free throw 1 of 2,,100,119
449,4,3:02.0,L. Nogueira makes free throw 2 of 2,,101,119
450,4,2:44.0,,Turnover by R. Westbrook (bad pass; steal by L. Nogueira),101,119
451,4,2:40.0,D. Wright makes 2-pt layup at rim (assist by N. Powell),,103,119
452,4,2:40.0,Shooting foul by A. Roberson (drawn by D. Wright),,103,119
453,4,2:40.0,,J. Grant enters the game for C. Anthony,103,119
454,4,2:40.0,D. Wright makes free throw 1 of 1,,104,119
455,4,2:25.0,,Shooting foul by N. Powell (drawn by P. George),104,119
456,4,2:25.0,,P. George makes free throw 1 of 2,104,120
457,4,2:25.0,,P. George makes free throw 2 of 2,104,121
458,4,2:12.0,O. Anunoby makes 3-pt jump shot from 23 ft (assist by L. Nogueira),,107,121
459,4,1:42.0,,Turnover by J. Grant (bad pass; steal by L. Nogueira),107,121
460,4,1:35.0,D. Wright misses 2-pt layup from 2 ft,,107,121
461,4,1:34.0,,Defensive rebound by S. Adams,107,121
462,4,1:33.0,,Personal foul by D. Wright (drawn by S. Adams),107,121
463,4,1:33.0,,R. Felton enters the game for R. Westbrook,107,121
464,4,1:13.0,,R. Felton misses 3-pt jump shot from 24 ft,107,121
465,4,1:08.0,Defensive rebound by D. Wright,,107,121
466,4,0:56.0,O. Anunoby misses 3-pt jump shot from 22 ft,,107,121
467,4,0:53.0,Offensive rebound by D. Wright,,107,121
468,4,0:47.0,P. Siakam misses 3-pt jump shot from 23 ft,,107,121
469,4,0:44.0,,Defensive rebound by P. George,107,121
470,4,0:24.0,,P. George makes 3-pt jump shot from 25 ft,107,124
471,4,0:16.0,Personal take foul by S. Adams (drawn by N. Powell),,107,124
472,4,0:16.0,,D. Johnson enters the game for S. Adams,107,124
473,4,0:16.0,,T. Ferguson enters the game for P. George,107,124
474,4,0:16.0,,J. Huestis enters the game for A. Roberson,107,124
475,4,0:13.0,N. Powell misses 3-pt jump shot from 24 ft,,107,124
476,4,0:10.0,,Defensive rebound by D. Johnson,107,124
