,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
377,4,4:03.0,,K. Walker makes 2-pt jump shot from 17 ft,91,101
378,4,3:50.0,Personal foul by N. Batum (drawn by J. Johnson),,91,101
379,4,3:43.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Richardson),,94,101
380,4,3:24.0,,Turnover by N. Batum (bad pass; steal by B. Adebayo),94,101
381,4,3:22.0,Turnover by K. Olynyk (step out of bounds),,94,101
382,4,3:22.0,,Charlotte full timeout,94,101
383,4,3:11.0,,K. Walker misses 3-pt jump shot from 25 ft (block by J. Richardson),94,101
384,4,3:07.0,Defensive rebound by J. Johnson,,94,101
385,4,2:53.0,K. Olynyk makes 2-pt layup from 1 ft,,96,101
386,4,2:35.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,96,101
387,4,2:31.0,Defensive rebound by J. Johnson,,96,101
388,4,2:27.0,Personal foul by K. Walker (drawn by J. Johnson),,96,101
389,4,2:15.0,J. Richardson misses 2-pt jump shot from 9 ft,,96,101
390,4,2:12.0,,Defensive rebound by D. Howard,96,101
391,4,1:57.0,,K. Walker misses 2-pt layup from 1 ft,96,101
392,4,1:55.0,Defensive rebound by K. Olynyk,,96,101
393,4,1:52.0,Shooting foul by D. Howard (drawn by J. Johnson),,96,101
394,4,1:52.0,J. Johnson makes free throw 1 of 2,,97,101
395,4,1:52.0,J. Johnson misses free throw 2 of 2,,97,101
396,4,1:49.0,,Defensive rebound by M. Kidd-Gilchrist,97,101
397,4,1:35.0,,N. Batum makes 2-pt jump shot from 9 ft (assist by K. Walker),97,103
398,4,1:23.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by B. Adebayo),,100,103
399,4,1:03.0,,M. Kidd-Gilchrist makes 2-pt layup at rim (assist by N. Batum),100,105
400,4,0:50.0,Turnover by J. Johnson (bad pass),,100,105
401,4,0:49.0,,Personal foul by J. Johnson (drawn by N. Batum),100,105
402,4,0:37.0,,Turnover by N. Batum (bad pass),100,105
403,4,0:37.0,Miami full timeout,,100,105
404,4,0:34.0,J. Johnson makes 2-pt dunk from 1 ft (assist by K. Olynyk),,102,105
405,4,0:32.0,,Turnover by N. Batum (lost ball; steal by J. Richardson),102,105
406,4,0:30.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by J. Richardson),,105,105
407,4,0:30.0,,Charlotte full timeout,105,105
408,4,0:30.0,,J. Lamb enters the game for M. Kidd-Gilchrist,105,105
409,4,0:21.0,,K. Walker misses 2-pt layup from 2 ft,105,105
410,4,0:21.0,,Offensive rebound by Team,105,105
411,4,0:05.0,,K. Walker misses 2-pt jump shot from 6 ft,105,105
412,4,0:03.0,Defensive rebound by K. Olynyk,,105,105
413,4,0:00.0,Personal foul by D. Howard (drawn by K. Olynyk),,105,105
414,4,0:00.0,K. Olynyk misses free throw 1 of 2,,105,105
415,4,0:00.0,Offensive rebound by Team,,105,105
416,4,0:00.0,K. Olynyk makes free throw 2 of 2,,106,105
417,4,0:00.0,,Charlotte full timeout,106,105
418,4,0:00.0,,F. Kaminsky enters the game for M. Williams,106,105
419,4,0:00.0,H. Whiteside enters the game for W. Ellington,,106,105
