,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,NEW YORK_ACTION,OKLAHOMA CITY_SCORE,NEW YORK_SCORE
387,4,3:46.0,,Defensive rebound by D. McDermott,89,100
388,4,3:46.0,,Personal foul by J. Grant (drawn by J. Jack),89,100
389,4,3:46.0,,J. Jack makes free throw 1 of 2,89,101
390,4,3:46.0,,J. Jack misses free throw 2 of 2,89,101
391,4,3:43.0,Defensive rebound by R. Westbrook,,89,101
392,4,3:34.0,R. Westbrook misses 3-pt jump shot from 26 ft,,89,101
393,4,3:31.0,Offensive rebound by P. George,,89,101
394,4,3:29.0,P. George misses 2-pt layup from 1 ft,,89,101
395,4,3:29.0,Offensive rebound by R. Westbrook,,89,101
396,4,3:24.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,92,101
397,4,3:14.0,,New York full timeout,92,101
398,4,3:05.0,,M. Beasley misses 2-pt jump shot from 17 ft,92,101
399,4,3:02.0,Defensive rebound by P. Patterson,,92,101
400,4,2:58.0,P. George makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,95,101
401,4,2:39.0,,M. Beasley misses 2-pt jump shot from 8 ft,95,101
402,4,2:36.0,Defensive rebound by R. Westbrook,,95,101
403,4,2:35.0,Turnover by R. Westbrook (lost ball; steal by C. Lee),,95,101
404,4,2:30.0,,M. Beasley makes 2-pt dunk at rim (assist by J. Jack),95,103
405,4,2:09.0,C. Anthony misses 2-pt layup at rim,,95,103
406,4,2:06.0,,Defensive rebound by M. Beasley,95,103
407,4,1:46.0,,C. Lee makes 2-pt layup from 1 ft,95,105
408,4,1:36.0,Shooting foul by K. O'Quinn (drawn by J. Grant),,95,105
409,4,1:36.0,J. Grant misses free throw 1 of 2,,95,105
410,4,1:36.0,Offensive rebound by Team,,95,105
411,4,1:36.0,J. Grant makes free throw 2 of 2,,96,105
412,4,1:18.0,,M. Beasley makes 2-pt layup from 2 ft,96,107
413,4,1:13.0,P. George misses 3-pt jump shot from 29 ft,,96,107
414,4,1:10.0,,Defensive rebound by K. O'Quinn,96,107
415,4,1:01.0,,New York full timeout,96,107
416,4,0:54.0,,D. McDermott misses 2-pt dunk from 2 ft (block by J. Grant),96,107
417,4,0:50.0,,Offensive rebound by J. Jack,96,107
418,4,0:49.0,,C. Lee makes 2-pt jump shot from 12 ft (assist by J. Jack),96,109
419,4,0:43.0,Turnover by P. Patterson (bad pass; steal by J. Jack),,96,109
420,4,0:32.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by J. Jack),96,111
421,4,0:24.0,Turnover by P. Patterson (bad pass; steal by C. Lee),,96,111
422,4,0:01.0,,Turnover by Team (shot clock),96,111
423,4,0:01.0,Á. Abrines enters the game for R. Westbrook,,96,111
424,4,0:01.0,T. Ferguson enters the game for C. Anthony,,96,111
