,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MIAMI_ACTION,CLEVELAND_SCORE,MIAMI_SCORE
393,4,4:01.0,,J. Richardson makes free throw 2 of 2,71,89
394,4,3:39.0,J. Clarkson makes 2-pt jump shot from 7 ft,,73,89
395,4,3:39.0,,Miami full timeout,73,89
396,4,3:25.0,,J. Richardson makes 2-pt jump shot from 17 ft (assist by G. Dragić),73,91
397,4,3:04.0,L. James misses 2-pt jump shot from 7 ft (block by D. Wade),,73,91
398,4,3:03.0,Offensive rebound by L. Nance,,73,91
399,4,2:59.0,Turnover by Team (shot clock),,73,91
400,4,2:48.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by D. Wade),73,94
401,4,2:46.0,Cleveland full timeout,,73,94
402,4,2:46.0,,T. Johnson enters the game for D. Wade,73,94
403,4,2:46.0,L. Perrantes enters the game for R. Hood,,73,94
404,4,2:46.0,T. Thompson enters the game for J. Clarkson,,73,94
405,4,2:46.0,J. Holland enters the game for L. James,,73,94
406,4,2:46.0,J. Calderón enters the game for G. Hill,,73,94
407,4,2:46.0,A. Žižić enters the game for L. Nance,,73,94
408,4,2:46.0,,J. Winslow enters the game for G. Dragić,73,94
409,4,2:29.0,J. Holland misses 2-pt jump shot from 18 ft,,73,94
410,4,2:28.0,Offensive rebound by T. Thompson,,73,94
411,4,2:18.0,Turnover by J. Calderón (bad pass; steal by K. Olynyk),,73,94
412,4,2:13.0,,J. Richardson makes 2-pt layup from 1 ft (assist by J. Johnson),73,96
413,4,1:57.0,J. Calderón makes 2-pt jump shot from 21 ft,,75,96
414,4,1:40.0,,T. Johnson misses 2-pt jump shot from 21 ft,75,96
415,4,1:37.0,Defensive rebound by T. Thompson,,75,96
416,4,1:36.0,Personal foul by J. Winslow (drawn by J. Calderón),,75,96
417,4,1:36.0,J. Calderón makes free throw 1 of 2,,76,96
418,4,1:36.0,,L. Babbitt enters the game for J. Richardson,76,96
419,4,1:36.0,,R. McGruder enters the game for K. Olynyk,76,96
420,4,1:36.0,,D. Jones enters the game for J. Johnson,76,96
421,4,1:36.0,,J. Mickey enters the game for T. Johnson,76,96
422,4,1:36.0,J. Calderón makes free throw 2 of 2,,77,96
423,4,1:24.0,,R. McGruder misses 2-pt jump shot from 19 ft,77,96
424,4,1:22.0,Defensive rebound by J. Holland,,77,96
425,4,1:14.0,A. Žižić makes 2-pt hook shot from 6 ft (assist by J. Calderón),,79,96
426,4,1:05.0,,Turnover by J. Winslow (step out of bounds),79,96
427,4,0:53.0,T. Thompson misses 2-pt jump shot from 22 ft,,79,96
428,4,0:52.0,,Defensive rebound by J. Winslow,79,96
429,4,0:41.0,,Shooting foul by J. Holland (drawn by J. Winslow),79,96
430,4,0:41.0,,J. Winslow makes free throw 1 of 2,79,97
431,4,0:41.0,,J. Winslow makes free throw 2 of 2,79,98
432,4,0:32.0,J. Holland misses 3-pt jump shot from 25 ft,,79,98
433,4,0:29.0,,Defensive rebound by D. Jones,79,98
434,4,0:08.0,,Turnover by Team (shot clock),79,98
