,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,GOLDEN STATE_ACTION,PHILADELPHIA_SCORE,GOLDEN STATE_SCORE
380,4,7:52.0,J. Redick misses 3-pt jump shot from 24 ft,,91,115
381,4,7:50.0,,Defensive rebound by Team,91,115
382,4,7:50.0,,Golden State full timeout,91,115
383,4,7:50.0,,P. McCaw enters the game for N. Young,91,115
384,4,7:40.0,,D. West makes 2-pt dunk at rim (assist by D. Green),91,117
385,4,7:29.0,Shooting foul by D. Green (drawn by J. Redick),,91,117
386,4,7:29.0,J. Anderson enters the game for R. Covington,,94,117
387,4,7:29.0,J. Redick misses free throw 1 of 1,,94,117
388,4,7:29.0,,Defensive rebound by D. Green,94,117
389,4,7:28.0,J. Redick makes 3-pt jump shot from 22 ft (assist by B. Simmons),,94,117
390,4,7:24.0,,Personal foul by J. Redick (drawn by D. Green),94,117
391,4,7:24.0,,O. Casspi enters the game for K. Thompson,94,117
392,4,7:24.0,,K. Looney enters the game for D. Green,94,117
393,4,7:24.0,T. McConnell enters the game for J. Redick,,94,117
394,4,7:24.0,T. Luwawu-Cabarrot enters the game for B. Simmons,,94,117
395,4,7:13.0,,P. McCaw misses 2-pt jump shot from 9 ft,94,117
396,4,7:13.0,Defensive rebound by R. Holmes,,94,117
397,4,6:59.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by T. McConnell),,97,117
398,4,6:52.0,Offensive charge foul by D. West (drawn by D. Šarić),,97,117
399,4,6:52.0,,Turnover by D. West (offensive foul),97,117
400,4,6:52.0,J. McAdoo enters the game for D. Šarić,,97,117
401,4,6:52.0,,J. Bell enters the game for D. West,97,117
402,4,6:43.0,,Violation by O. Casspi (kicked ball),97,117
403,4,6:32.0,Turnover by J. McAdoo (bad pass; steal by S. Livingston),,97,117
404,4,6:27.0,,S. Livingston misses 2-pt jump shot from 17 ft,97,117
405,4,6:21.0,Defensive rebound by J. Anderson,,97,117
406,4,6:15.0,Personal foul by K. Looney (drawn by J. Anderson),,97,117
407,4,6:15.0,,N. Young enters the game for S. Livingston,97,117
408,4,6:05.0,J. McAdoo misses 3-pt jump shot from 26 ft,,97,117
409,4,6:03.0,Offensive rebound by J. Anderson,,97,117
410,4,6:01.0,Turnover by J. Anderson (bad pass; steal by N. Young),,97,117
411,4,5:53.0,,J. Bell misses 2-pt layup from 14 ft,97,117
412,4,5:53.0,,Offensive rebound by J. Bell,97,117
413,4,5:50.0,,Turnover by J. Bell (bad pass),97,117
414,4,5:41.0,R. Holmes makes 2-pt dunk from 1 ft (assist by T. McConnell),,99,117
415,4,5:18.0,,O. Casspi makes 2-pt layup from 2 ft (assist by J. Bell),99,119
416,4,5:18.0,,Shooting foul by R. Holmes (drawn by O. Casspi),99,119
417,4,5:18.0,,O. Casspi makes free throw 1 of 1,99,120
418,4,5:07.0,J. McAdoo makes 3-pt jump shot from 22 ft (assist by T. McConnell),,102,120
419,4,4:44.0,,N. Young makes 2-pt jump shot from 16 ft,102,122
420,4,4:37.0,Shooting foul by J. Bell (drawn by J. McAdoo),,102,122
421,4,4:37.0,J. McAdoo makes free throw 2 of 2,,103,122
422,4,4:37.0,J. McAdoo makes free throw 1 of 2,,104,122
423,4,4:28.0,,Personal foul by R. Holmes (drawn by P. McCaw),104,122
424,4,4:18.0,,Turnover by J. Bell (turnover),104,122
425,4,4:18.0,,J. McGee enters the game for K. Looney,104,122
426,4,4:06.0,J. McAdoo misses 3-pt jump shot from 25 ft,,104,122
427,4,4:02.0,,Defensive rebound by O. Casspi,104,122
428,4,4:00.0,,Turnover by O. Casspi (lost ball; steal by J. Anderson),104,122
429,4,3:46.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,104,122
430,4,3:40.0,,Defensive rebound by J. Bell,104,122
431,4,3:39.0,,P. McCaw makes 2-pt dunk from 1 ft (assist by J. Bell),104,124
432,4,3:24.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by J. Anderson),,107,124
433,4,3:00.0,,Personal foul by J. Anderson (drawn by J. McGee),107,124
434,4,3:00.0,,J. McGee makes free throw 1 of 2,107,125
435,4,3:00.0,F. Korkmaz enters the game for J. Anderson,,107,125
436,4,3:00.0,,J. McGee makes free throw 2 of 2,109,126
437,4,2:44.0,R. Holmes makes 2-pt layup from 1 ft,,109,125
438,4,2:44.0,Shooting foul by J. Bell (drawn by R. Holmes),,109,125
439,4,2:44.0,R. Holmes makes free throw 1 of 1,,110,126
440,4,2:34.0,,Shooting foul by F. Korkmaz (drawn by O. Casspi),110,126
441,4,2:34.0,,O. Casspi makes free throw 1 of 2,110,127
442,4,2:34.0,,O. Casspi makes free throw 2 of 2,110,128
443,4,2:19.0,F. Korkmaz misses 3-pt jump shot from 25 ft,,110,128
444,4,2:15.0,,Defensive rebound by N. Young,110,128
445,4,2:13.0,,Turnover by N. Young (palming),110,128
446,4,1:56.0,Shooting foul by J. McGee (drawn by R. Holmes),,110,128
447,4,1:56.0,R. Holmes makes free throw 1 of 2,,111,128
448,4,1:56.0,R. Holmes makes free throw 2 of 2,,112,128
449,4,1:45.0,,J. McGee makes 2-pt layup from 1 ft (assist by N. Young),112,130
450,4,1:45.0,,Shooting foul by R. Holmes (drawn by J. McGee),112,130
451,4,1:45.0,J. Anderson enters the game for R. Holmes,,112,130
452,4,1:45.0,,J. McGee makes free throw 1 of 1,112,131
453,4,1:32.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,112,131
454,4,1:24.0,,Defensive rebound by J. McGee,112,131
455,4,1:20.0,,O. Casspi makes 2-pt hook shot from 8 ft,112,133
456,4,0:58.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,112,133
457,4,0:53.0,Offensive rebound by F. Korkmaz,,112,133
458,4,0:53.0,F. Korkmaz makes 2-pt layup at rim,,114,133
459,4,0:47.0,,J. Bell makes 2-pt dunk at rim (assist by N. Young),114,135
460,4,0:41.0,J. Anderson misses 2-pt jump shot from 17 ft,,114,135
461,4,0:36.0,,Defensive rebound by J. McGee,114,135
462,4,0:29.0,,N. Young misses 3-pt jump shot from 27 ft,114,135
463,4,0:24.0,Defensive rebound by F. Korkmaz,,114,135
464,4,0:17.0,J. McAdoo misses 3-pt jump shot from 24 ft,,114,135
465,4,0:13.0,,Defensive rebound by N. Young,114,135
