,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHILADELPHIA_ACTION,GOLDEN STATE_SCORE,PHILADELPHIA_SCORE
383,4,6:24.0,,B. Simmons misses 2-pt jump shot from 15 ft,111,97
384,4,6:18.0,,Offensive rebound by B. Simmons,111,97
385,4,6:18.0,,B. Simmons misses 2-pt dunk at rim,111,97
386,4,6:16.0,Defensive rebound by D. West,,111,97
387,4,6:08.0,D. West makes 2-pt jump shot from 16 ft (assist by K. Thompson),,113,97
388,4,5:52.0,,Turnover by D. Šarić (bad pass),113,97
389,4,5:34.0,K. Thompson makes 2-pt jump shot from 11 ft,,115,97
390,4,5:18.0,,D. Šarić misses 2-pt jump shot from 17 ft (block by K. Durant),115,97
391,4,5:18.0,Defensive rebound by Team,,115,97
392,4,5:04.0,K. Thompson misses 2-pt jump shot from 21 ft,,115,97
393,4,5:01.0,,Defensive rebound by B. Simmons,115,97
394,4,4:55.0,,B. Simmons makes 2-pt jump shot from 9 ft,115,99
395,4,4:55.0,,Shooting foul by S. Livingston (drawn by B. Simmons),115,99
396,4,4:55.0,,T. Luwawu-Cabarrot enters the game for J. Redick,115,99
397,4,4:55.0,,J. Embiid enters the game for R. Holmes,115,99
398,4,4:55.0,,B. Simmons misses free throw 1 of 1,115,99
399,4,4:51.0,,Offensive rebound by J. Embiid,115,99
400,4,4:50.0,,J. Embiid makes 2-pt layup from 1 ft,115,101
401,4,4:34.0,K. Durant misses 2-pt jump shot from 19 ft,,115,101
402,4,4:32.0,,Defensive rebound by J. Embiid,115,101
403,4,4:25.0,,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by B. Simmons),115,103
404,4,4:25.0,Golden State full timeout,,115,103
405,4,4:25.0,S. Curry enters the game for D. West,,115,103
406,4,4:25.0,Z. Pachulia enters the game for A. Iguodala,,115,103
407,4,4:25.0,D. Green enters the game for S. Livingston,,115,103
408,4,4:12.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),,117,103
409,4,4:00.0,,B. Simmons makes 2-pt layup from 2 ft,117,105
410,4,3:44.0,Personal foul by B. Simmons (drawn by Z. Pachulia),,117,105
411,4,3:37.0,K. Thompson misses 3-pt jump shot from 23 ft,,117,105
412,4,3:35.0,Offensive rebound by Z. Pachulia,,117,105
413,4,3:19.0,S. Curry misses 3-pt jump shot from 26 ft,,117,105
414,4,3:19.0,,Defensive rebound by R. Covington,117,105
415,4,3:11.0,,J. Embiid misses 3-pt jump shot from 25 ft,117,105
416,4,3:08.0,Defensive rebound by Z. Pachulia,,117,105
417,4,2:53.0,K. Durant makes 2-pt layup from 2 ft (assist by D. Green),,119,105
418,4,2:53.0,Shooting foul by J. Embiid (drawn by K. Durant),,119,105
419,4,2:53.0,K. Durant makes free throw 1 of 1,,120,105
420,4,2:37.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by D. Šarić),120,108
421,4,2:15.0,K. Durant misses 2-pt jump shot from 15 ft,,120,108
422,4,2:07.0,,Defensive rebound by B. Simmons,120,108
423,4,2:03.0,,Personal foul by D. Green (drawn by B. Simmons),120,108
424,4,1:58.0,,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by B. Simmons),120,110
425,4,1:38.0,K. Durant misses 3-pt jump shot from 26 ft,,120,110
426,4,1:34.0,,Defensive rebound by B. Simmons,120,110
427,4,1:28.0,,Shooting foul by D. Green (drawn by R. Covington),120,110
428,4,1:28.0,,R. Covington makes free throw 1 of 3,120,111
429,4,1:28.0,,R. Covington makes free throw 2 of 3,120,112
430,4,1:28.0,,J. Redick enters the game for D. Šarić,120,112
431,4,1:28.0,,R. Covington makes free throw 3 of 3,120,113
432,4,1:09.0,Z. Pachulia makes 2-pt layup from 3 ft (assist by D. Green),,122,113
433,4,1:09.0,,Philadelphia full timeout,122,113
434,4,1:09.0,,D. Šarić enters the game for T. Luwawu-Cabarrot,122,113
435,4,0:54.0,,R. Covington misses 3-pt jump shot from 22 ft (block by S. Curry),122,113
436,4,0:54.0,Defensive rebound by Team,,122,113
437,4,0:54.0,,T. McConnell enters the game for J. Embiid,122,113
438,4,0:54.0,,R. Holmes enters the game for B. Simmons,122,113
439,4,0:54.0,,T. Luwawu-Cabarrot enters the game for R. Covington,122,113
440,4,0:34.0,Turnover by K. Durant (bad pass; steal by D. Šarić),,122,113
441,4,0:27.0,,J. Redick makes 3-pt jump shot from 22 ft (assist by T. McConnell),122,116
442,4,0:16.0,Personal foul by T. Luwawu-Cabarrot (drawn by S. Curry),,122,116
443,4,0:15.0,Personal foul by J. Redick (drawn by K. Thompson),,122,116
444,4,0:15.0,K. Thompson makes free throw 1 of 2,,123,116
445,4,0:15.0,P. McCaw enters the game for Z. Pachulia,,123,116
446,4,0:15.0,K. Thompson makes free throw 2 of 2,,124,116
447,4,0:04.0,,T. McConnell misses 2-pt jump shot from 12 ft,124,116
448,4,0:01.0,Defensive rebound by K. Durant,,124,116
