,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MEMPHIS_ACTION,NEW YORK_SCORE,MEMPHIS_SCORE
384,4,5:48.0,,Defensive rebound by J. Green,88,98
385,4,5:27.0,,T. Evans misses 3-pt jump shot from 26 ft,88,98
386,4,5:24.0,Defensive rebound by K. Porziņģis,,88,98
387,4,5:19.0,C. Lee makes 3-pt jump shot from 23 ft (assist by J. Jack),,91,98
388,4,4:59.0,,Personal foul by M. Beasley (drawn by J. Martin),91,98
389,4,4:59.0,T. Hardaway enters the game for R. Baker,,91,98
390,4,4:46.0,,J. Green misses 2-pt layup from 2 ft (block by M. Beasley),91,98
391,4,4:45.0,,Offensive rebound by J. Green,91,98
392,4,4:45.0,,Turnover by Team (shot clock),91,98
393,4,4:26.0,K. Porziņģis misses 2-pt jump shot from 8 ft,,91,98
394,4,4:23.0,,Defensive rebound by D. Brooks,91,98
395,4,4:15.0,,A. Harrison misses 3-pt jump shot from 23 ft,91,98
396,4,4:12.0,Defensive rebound by T. Hardaway,,91,98
397,4,4:08.0,T. Hardaway makes 3-pt jump shot from 24 ft,,94,98
398,4,4:07.0,,Memphis full timeout,94,98
399,4,4:07.0,,J. Ennis enters the game for A. Harrison,94,98
400,4,3:54.0,,Turnover by D. Brooks (bad pass; steal by K. Porziņģis),94,98
401,4,3:51.0,K. Porziņģis misses 2-pt layup at rim (block by J. Martin),,94,98
402,4,3:51.0,,Defensive rebound by Team,94,98
403,4,3:39.0,,T. Evans misses 2-pt jump shot from 20 ft,94,98
404,4,3:34.0,,Offensive rebound by J. Ennis,94,98
405,4,3:34.0,,J. Ennis misses 2-pt layup at rim,94,98
406,4,3:33.0,Defensive rebound by J. Jack,,94,98
407,4,3:28.0,Turnover by M. Beasley (lost ball; steal by J. Green),,94,98
408,4,3:16.0,,J. Martin misses 3-pt jump shot from 26 ft,94,98
409,4,3:14.0,,Offensive rebound by T. Evans,94,98
410,4,2:58.0,,T. Evans misses 3-pt jump shot from 26 ft,94,98
411,4,2:54.0,,Offensive rebound by J. Green,94,98
412,4,2:52.0,,J. Ennis makes 2-pt jump shot from 17 ft (assist by J. Green),94,100
413,4,2:30.0,K. Porziņģis makes 2-pt jump shot from 9 ft (assist by T. Hardaway),,96,100
414,4,2:10.0,,T. Evans misses 2-pt jump shot from 17 ft,96,100
415,4,2:07.0,Defensive rebound by J. Jack,,96,100
416,4,1:54.0,K. Porziņģis misses 2-pt jump shot from 11 ft,,96,100
417,4,1:51.0,,Defensive rebound by D. Brooks,96,100
418,4,1:34.0,,T. Evans misses 2-pt layup from 1 ft (block by M. Beasley),96,100
419,4,1:34.0,,Offensive rebound by J. Green,96,100
420,4,1:34.0,,J. Green makes 2-pt dunk at rim,96,102
421,4,1:34.0,New York full timeout,,96,102
422,4,1:27.0,M. Beasley misses 2-pt jump shot from 6 ft,,96,102
423,4,1:24.0,,Defensive rebound by J. Green,96,102
424,4,1:07.0,,J. Martin misses 2-pt jump shot from 21 ft,96,102
425,4,1:05.0,Defensive rebound by T. Hardaway,,96,102
426,4,0:48.0,C. Lee makes 3-pt jump shot from 29 ft,,99,102
427,4,0:26.0,,T. Evans misses 2-pt jump shot from 23 ft,99,102
428,4,0:25.0,,Offensive rebound by Team,99,102
429,4,0:25.0,Loose ball foul by K. Porziņģis (drawn by J. Martin),,99,102
430,4,0:25.0,,Memphis full timeout,99,102
431,4,0:17.0,Technical foul by C. Lee,,99,102
432,4,0:17.0,,T. Evans makes technical free throw,99,103
433,4,0:12.0,,Personal take foul by C. Lee (drawn by T. Evans),99,103
434,4,0:12.0,,T. Evans makes free throw 1 of 2,99,104
435,4,0:12.0,L. Thomas enters the game for J. Jack,,99,104
436,4,0:12.0,,T. Evans makes free throw 2 of 2,99,105
437,4,0:12.0,New York full timeout,,99,105
438,4,0:12.0,J. Jack enters the game for L. Thomas,,99,105
439,4,0:08.0,T. Hardaway misses 3-pt jump shot from 27 ft,,99,105
440,4,0:05.0,,Defensive rebound by T. Evans,99,105
