,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
383,4,7:14.0,Defensive rebound by A. Crabbe,,78,93
384,4,7:07.0,A. Crabbe makes 3-pt jump shot from 28 ft (assist by M. Doyle),,81,93
385,4,6:45.0,,K. Allen makes 2-pt layup from 2 ft (assist by G. Monroe),81,95
386,4,6:26.0,Shooting foul by J. Gibson (drawn by N. Stauskas),,81,95
387,4,6:26.0,N. Stauskas makes free throw 1 of 2,,82,95
388,4,6:26.0,Q. Acy enters the game for A. Crabbe,,82,95
389,4,6:26.0,N. Stauskas makes free throw 2 of 2,,83,95
390,4,6:16.0,,A. Nader misses 3-pt jump shot from 26 ft,83,95
391,4,6:13.0,Defensive rebound by T. Mozgov,,83,95
392,4,6:03.0,Turnover by N. Stauskas (lost ball; steal by G. Monroe),,83,95
393,4,5:59.0,,S. Ojeleye misses 3-pt jump shot from 23 ft,83,95
394,4,5:55.0,,Offensive rebound by A. Nader,83,95
395,4,5:51.0,,Boston full timeout,83,95
396,4,5:36.0,,G. Monroe makes 2-pt layup from 1 ft,83,97
397,4,5:25.0,Brooklyn full timeout,,83,97
398,4,5:25.0,,G. Yabusele enters the game for S. Ojeleye,83,97
399,4,5:16.0,J. Webb misses 3-pt jump shot from 27 ft,,83,97
400,4,5:12.0,,Defensive rebound by G. Monroe,83,97
401,4,4:57.0,,A. Nader misses 2-pt layup from 4 ft,83,97
402,4,4:54.0,Defensive rebound by T. Mozgov,,83,97
403,4,4:46.0,T. Mozgov misses 2-pt layup from 3 ft (block by G. Monroe),,83,97
404,4,4:46.0,Offensive rebound by Team,,83,97
405,4,4:35.0,M. Doyle misses 2-pt layup from 8 ft (block by G. Monroe),,83,97
406,4,4:32.0,,Defensive rebound by A. Nader,83,97
407,4,4:30.0,,J. Gibson misses 3-pt jump shot from 27 ft,83,97
408,4,4:29.0,Defensive rebound by J. Webb,,83,97
409,4,4:23.0,Turnover by J. Webb (bad pass; steal by K. Allen),,83,97
410,4,4:20.0,,K. Allen makes 2-pt dunk at rim,83,99
411,4,4:05.0,N. Stauskas makes 2-pt dunk at rim (assist by T. Mozgov),,85,99
412,4,4:05.0,Shooting foul by G. Yabusele (drawn by N. Stauskas),,85,99
413,4,4:05.0,N. Stauskas misses free throw 1 of 1,,85,99
414,4,4:05.0,,Defensive rebound by G. Monroe,85,99
415,4,3:59.0,,Personal foul by M. Doyle (drawn by J. Gibson),85,99
416,4,3:53.0,,G. Yabusele makes 2-pt layup from 2 ft (assist by J. Gibson),85,101
417,4,3:40.0,Q. Acy makes 3-pt jump shot from 23 ft (assist by T. Mozgov),,88,101
418,4,3:17.0,,G. Monroe misses 2-pt layup from 4 ft (block by T. Mozgov),88,101
419,4,3:16.0,Defensive rebound by T. Mozgov,,88,101
420,4,3:08.0,M. Doyle misses 2-pt layup from 3 ft,,88,101
421,4,3:05.0,Offensive rebound by T. Mozgov,,88,101
422,4,2:53.0,T. Mozgov makes 2-pt dunk from 1 ft (assist by M. Doyle),,90,101
423,4,2:33.0,,J. Gibson makes 2-pt layup from 1 ft,90,103
424,4,2:24.0,N. Stauskas misses 3-pt jump shot from 26 ft,,90,103
425,4,2:22.0,,Defensive rebound by A. Nader,90,103
426,4,2:17.0,,J. Gibson makes 3-pt jump shot from 26 ft (assist by A. Nader),90,106
427,4,2:00.0,M. Doyle misses 3-pt jump shot from 25 ft,,90,106
428,4,1:57.0,,Defensive rebound by G. Monroe,90,106
429,4,1:46.0,,J. Gibson makes 2-pt layup from 4 ft,90,108
430,4,1:36.0,T. Mozgov makes 2-pt dunk from 1 ft (assist by M. Doyle),,92,108
431,4,1:36.0,Shooting foul by J. Gibson (drawn by T. Mozgov),,92,108
432,4,1:36.0,,J. Bird enters the game for G. Monroe,92,108
433,4,1:36.0,T. Mozgov makes free throw 1 of 1,,93,108
434,4,1:24.0,,J. Gibson makes 2-pt layup from 1 ft (assist by G. Yabusele),93,110
435,4,1:15.0,M. Doyle misses 2-pt layup from 5 ft,,93,110
436,4,1:14.0,Offensive rebound by T. Mozgov,,93,110
437,4,1:14.0,T. Mozgov makes 2-pt hook shot from 1 ft,,95,110
438,4,1:05.0,,A. Nader misses 2-pt layup at rim,95,110
439,4,1:01.0,Defensive rebound by N. Stauskas,,95,110
440,4,0:58.0,M. Doyle misses 3-pt jump shot from 22 ft,,95,110
441,4,0:55.0,,Defensive rebound by J. Gibson,95,110
442,4,0:42.0,,Turnover by J. Gibson (lost ball; steal by M. Doyle),95,110
443,4,0:39.0,J. Webb makes 2-pt dunk at rim (assist by M. Doyle),,97,110
444,4,0:23.0,,Turnover by Team (turnover),97,110
445,4,0:18.0,N. Stauskas misses 3-pt jump shot from 26 ft,,97,110
446,4,0:16.0,,Defensive rebound by G. Yabusele,97,110
