,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
381,4,4:09.0,M. Monk misses 3-pt jump shot from 26 ft,,102,87
382,4,4:07.0,,Defensive rebound by A. Jefferson,102,87
383,4,3:57.0,,C. Joseph makes 2-pt jump shot from 19 ft,102,89
384,4,3:41.0,J. Stone makes 3-pt jump shot from 23 ft (assist by J. Lamb),,105,89
385,4,3:24.0,,T. Leaf misses 2-pt jump shot from 19 ft,105,89
386,4,3:21.0,Defensive rebound by J. Stone,,105,89
387,4,3:14.0,F. Kaminsky makes 3-pt jump shot from 27 ft (assist by J. Stone),,108,89
388,4,3:13.0,,Indiana full timeout,108,89
389,4,3:13.0,,A. Poythress enters the game for C. Joseph,108,89
390,4,3:13.0,,J. Young enters the game for T. Leaf,108,89
391,4,3:13.0,M. Paige enters the game for J. Lamb,,108,89
392,4,3:01.0,,G. Robinson misses 2-pt layup from 1 ft (block by W. Hernangómez),108,89
393,4,2:57.0,Defensive rebound by W. Hernangómez,,108,89
394,4,2:43.0,F. Kaminsky makes 3-pt jump shot from 30 ft (assist by J. Stone),,111,89
395,4,2:22.0,,A. Jefferson makes 2-pt jump shot from 11 ft (assist by G. Robinson),111,91
396,4,2:10.0,Personal foul by L. Stephenson (drawn by M. Monk),,111,91
397,4,2:10.0,,E. Sumner enters the game for L. Stephenson,111,91
398,4,2:10.0,,I. Anigbogu enters the game for A. Jefferson,111,91
399,4,2:02.0,F. Kaminsky makes 2-pt jump shot from 8 ft (assist by M. Monk),,113,91
400,4,1:48.0,,J. Young misses 2-pt jump shot from 17 ft,113,91
401,4,1:44.0,Defensive rebound by W. Hernangómez,,113,91
402,4,1:37.0,W. Hernangómez makes 2-pt layup from 1 ft (assist by J. Stone),,115,91
403,4,1:37.0,Shooting foul by E. Sumner (drawn by W. Hernangómez),,115,91
404,4,1:37.0,W. Hernangómez makes free throw 1 of 1,,116,91
405,4,1:25.0,,A. Poythress misses 2-pt layup from 1 ft,116,91
406,4,1:23.0,Defensive rebound by W. Hernangómez,,116,91
407,4,1:19.0,M. Monk makes 3-pt jump shot from 28 ft,,119,91
408,4,1:10.0,,Personal foul by M. Monk (drawn by E. Sumner),119,91
409,4,0:52.0,,J. Young misses 3-pt jump shot from 25 ft,119,91
410,4,0:51.0,Defensive rebound by F. Kaminsky,,119,91
411,4,0:47.0,J. Stone misses 3-pt jump shot from 24 ft,,119,91
412,4,0:44.0,,Defensive rebound by E. Sumner,119,91
413,4,0:40.0,,E. Sumner makes 2-pt layup at rim,119,93
414,4,0:27.0,M. Paige misses 3-pt jump shot from 23 ft,,119,93
415,4,0:23.0,Offensive rebound by W. Hernangómez,,119,93
416,4,0:01.0,Turnover by Team (shot clock),,119,93
