,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,LA LAKERS_ACTION,PHILADELPHIA_SCORE,LA LAKERS_SCORE
377,3,0:18.0,,J. Randle makes free throw 2 of 2,83,84
378,3,0:00.0,T. McConnell misses 2-pt jump shot from 4 ft,,83,84
379,3,0:00.0,Offensive rebound by Team,,83,84
380,4,11:46.0,J. Embiid makes 2-pt layup from 1 ft,,85,84
381,4,11:32.0,,J. Clarkson misses 2-pt layup from 3 ft (block by T. Luwawu-Cabarrot),85,84
382,4,11:32.0,Defensive rebound by J. Embiid,,85,84
383,4,11:27.0,J. Redick misses 3-pt jump shot from 23 ft,,85,84
384,4,11:27.0,Offensive rebound by B. Simmons,,85,84
385,4,11:20.0,J. Redick misses 3-pt jump shot from 23 ft,,85,84
386,4,11:16.0,Offensive rebound by T. Luwawu-Cabarrot,,85,84
387,4,11:13.0,D. Šarić misses 3-pt jump shot from 22 ft,,85,84
388,4,11:11.0,,Defensive rebound by J. Clarkson,85,84
389,4,10:56.0,,Shooting foul by J. Embiid (drawn by J. Randle),85,84
390,4,10:56.0,,J. Randle misses free throw 1 of 2,85,84
391,4,10:56.0,,Offensive rebound by Team,85,84
392,4,10:56.0,,J. Randle makes free throw 2 of 2,85,85
393,4,10:43.0,J. Embiid makes 3-pt jump shot from 25 ft (assist by B. Simmons),,88,85
394,4,10:25.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by A. Bogut),88,87
395,4,10:07.0,B. Simmons makes 2-pt layup at rim (assist by J. Embiid),,90,87
396,4,9:48.0,,A. Bogut misses 2-pt dunk from 1 ft (block by D. Šarić),90,87
397,4,9:43.0,Defensive rebound by T. Luwawu-Cabarrot,,90,87
398,4,9:37.0,Shooting foul by J. Clarkson (drawn by J. Embiid),,90,87
399,4,9:37.0,J. Embiid makes free throw 1 of 2,,91,87
400,4,9:37.0,R. Covington enters the game for J. Redick,,91,87
401,4,9:37.0,J. Embiid makes free throw 2 of 2,,92,87
402,4,9:25.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,92,87
403,4,9:22.0,Defensive rebound by J. Embiid,,92,87
404,4,9:09.0,D. Šarić misses 3-pt jump shot from 25 ft,,92,87
405,4,9:06.0,,Defensive rebound by K. Caldwell-Pope,92,87
406,4,8:59.0,,J. Clarkson makes 2-pt jump shot from 4 ft (assist by K. Caldwell-Pope),92,89
407,4,8:41.0,J. Embiid makes 2-pt jump shot from 19 ft,,94,89
408,4,8:23.0,,Personal foul by R. Covington (drawn by K. Caldwell-Pope),94,89
409,4,8:23.0,,B. Ingram enters the game for K. Caldwell-Pope,94,89
410,4,8:23.0,R. Holmes enters the game for J. Embiid,,94,89
411,4,8:23.0,,K. Kuzma enters the game for A. Bogut,94,89
412,4,8:12.0,,K. Kuzma makes 2-pt hook shot from 5 ft,94,91
413,4,7:58.0,Turnover by T. Luwawu-Cabarrot (bad pass; steal by J. Clarkson),,94,91
414,4,7:56.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by C. Brewer),94,91
415,4,7:56.0,,C. Brewer makes free throw 1 of 2,94,92
416,4,7:56.0,,C. Brewer misses free throw 2 of 2,94,92
417,4,7:54.0,Defensive rebound by R. Holmes,,94,92
418,4,7:47.0,Personal foul by B. Ingram (drawn by B. Simmons),,94,92
419,4,7:47.0,J. Redick enters the game for D. Šarić,,94,92
420,4,7:41.0,J. Redick misses 3-pt jump shot from 24 ft,,94,92
421,4,7:40.0,Offensive rebound by Team,,94,92
422,4,7:40.0,,Loose ball foul by J. Randle,94,92
423,4,7:40.0,,Technical foul by J. Randle,94,92
424,4,7:40.0,J. Redick makes technical free throw,,95,92
425,4,7:28.0,B. Simmons makes 2-pt layup from 1 ft,,97,92
426,4,7:16.0,,J. Clarkson makes 2-pt layup from 1 ft,97,94
427,4,7:16.0,,Shooting foul by R. Holmes (drawn by J. Clarkson),97,94
428,4,7:16.0,,J. Clarkson makes free throw 1 of 1,97,95
429,4,7:04.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,97,95
430,4,7:01.0,,Defensive rebound by K. Kuzma,97,95
431,4,6:44.0,,J. Randle misses 2-pt layup from 3 ft (block by R. Holmes),97,95
432,4,6:43.0,,Offensive rebound by Team,97,95
433,4,6:43.0,,LA Lakers full timeout,97,95
434,4,6:43.0,,K. Caldwell-Pope enters the game for C. Brewer,97,95
435,4,6:43.0,J. Embiid enters the game for T. Luwawu-Cabarrot,,97,95
436,4,6:43.0,D. Šarić enters the game for R. Holmes,,97,95
437,4,6:41.0,,Turnover by J. Randle (bad pass; steal by B. Simmons),97,95
438,4,6:39.0,R. Covington misses 2-pt layup from 2 ft (block by K. Caldwell-Pope),,97,95
439,4,6:36.0,,Defensive rebound by Team,97,95
440,4,6:20.0,,J. Randle misses 3-pt jump shot from 22 ft,97,95
441,4,6:18.0,Defensive rebound by J. Redick,,97,95
442,4,5:58.0,J. Embiid misses 2-pt hook shot from 12 ft,,97,95
443,4,5:54.0,,Defensive rebound by K. Kuzma,97,95
444,4,5:49.0,,K. Kuzma makes 2-pt hook shot from 4 ft,97,97
445,4,5:43.0,Philadelphia full timeout,,97,97
446,4,5:35.0,Shooting foul by J. Randle (drawn by J. Embiid),,97,97
447,4,5:35.0,J. Embiid makes free throw 1 of 2,,98,97
448,4,5:35.0,J. Embiid misses free throw 2 of 2,,98,97
449,4,5:33.0,,Defensive rebound by J. Randle,98,97
450,4,5:13.0,,Shooting foul by J. Embiid (drawn by B. Ingram),98,97
451,4,5:13.0,,B. Ingram makes free throw 1 of 2,98,98
452,4,5:13.0,,B. Ingram misses free throw 2 of 2,98,98
453,4,5:11.0,,Offensive rebound by Team,98,98
454,4,5:06.0,,B. Ingram makes 2-pt jump shot from 19 ft,98,100
455,4,4:49.0,J. Embiid makes 2-pt layup at rim,,100,100
456,4,4:32.0,,Turnover by B. Ingram (lost ball; steal by B. Simmons),100,100
457,4,4:27.0,J. Redick misses 3-pt jump shot from 24 ft,,100,100
458,4,4:22.0,,Defensive rebound by J. Randle,100,100
459,4,4:19.0,,Shooting foul by J. Redick (drawn by J. Randle),100,100
460,4,4:19.0,,J. Randle makes free throw 1 of 2,100,101
461,4,4:19.0,,LA Lakers full timeout,100,101
462,4,4:19.0,,J. Randle misses free throw 2 of 2,100,101
463,4,4:16.0,Defensive rebound by D. Šarić,,100,101
464,4,4:03.0,J. Embiid makes 2-pt layup from 2 ft,,102,101
465,4,4:03.0,Shooting foul by J. Randle (drawn by J. Embiid),,102,101
466,4,4:03.0,J. Embiid makes free throw 1 of 1,,103,101
467,4,3:49.0,,J. Randle misses 2-pt layup from 4 ft (block by J. Embiid),103,101
468,4,3:46.0,Defensive rebound by R. Covington,,103,101
469,4,3:28.0,B. Simmons makes 2-pt hook shot from 9 ft,,105,101
470,4,3:09.0,,K. Kuzma makes 3-pt jump shot from 26 ft (assist by J. Clarkson),105,104
471,4,2:52.0,Shooting foul by J. Randle (drawn by J. Embiid),,105,104
472,4,2:52.0,J. Embiid makes free throw 1 of 2,,106,104
473,4,2:52.0,J. Embiid makes free throw 2 of 2,,107,104
474,4,2:52.0,,LA Lakers full timeout,107,104
475,4,2:43.0,,K. Kuzma misses 3-pt jump shot from 26 ft,107,104
476,4,2:40.0,Defensive rebound by R. Covington,,107,104
477,4,2:27.0,J. Redick misses 2-pt layup from 3 ft,,107,104
478,4,2:25.0,Offensive rebound by B. Simmons,,107,104
479,4,2:20.0,R. Covington makes 3-pt jump shot from 25 ft,,110,104
480,4,2:01.0,,Turnover by B. Ingram (bad pass; steal by J. Redick),110,104
481,4,1:44.0,J. Redick makes 2-pt layup from 1 ft (assist by J. Embiid),,112,104
482,4,1:44.0,,LA Lakers full timeout,112,104
483,4,1:40.0,,J. Randle makes 2-pt dunk at rim (assist by K. Kuzma),112,106
484,4,1:27.0,B. Simmons misses 2-pt layup from 1 ft,,112,106
485,4,1:26.0,,Defensive rebound by K. Caldwell-Pope,112,106
486,4,1:09.0,,J. Clarkson misses 3-pt jump shot from 25 ft,112,106
487,4,1:06.0,Defensive rebound by D. Šarić,,112,106
488,4,0:50.0,J. Redick misses 3-pt jump shot from 25 ft (block by B. Ingram),,112,106
489,4,0:47.0,,Defensive rebound by J. Clarkson,112,106
490,4,0:46.0,,B. Ingram makes 2-pt dunk at rim (assist by J. Clarkson),112,108
491,4,0:46.0,Philadelphia full timeout,,112,108
492,4,0:37.0,J. Embiid makes 2-pt layup from 1 ft (assist by J. Redick),,114,108
493,4,0:26.0,,Shooting foul by D. Šarić (drawn by K. Kuzma),114,108
494,4,0:26.0,,K. Kuzma misses free throw 1 of 2,114,108
495,4,0:26.0,,Offensive rebound by Team,114,108
496,4,0:26.0,,K. Kuzma makes free throw 2 of 2,114,109
497,4,0:24.0,Personal take foul by J. Randle (drawn by J. Redick),,114,109
498,4,0:24.0,,B. Lopez enters the game for J. Randle,114,109
499,4,0:24.0,J. Redick misses free throw 1 of 2,,114,109
500,4,0:24.0,Offensive rebound by Team,,114,109
501,4,0:24.0,J. Redick makes free throw 2 of 2,,115,109
502,4,0:15.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,115,109
503,4,0:12.0,Defensive rebound by J. Embiid,,115,109
