,QUARTER,TIME_REMAINING,INDIANA_ACTION,OKLAHOMA CITY_ACTION,INDIANA_SCORE,OKLAHOMA CITY_SCORE
387,4,11:24.0,,Personal foul by D. Sabonis (drawn by J. Grant),76,86
388,4,11:24.0,,C. Anthony misses technical free throw,76,86
389,4,11:24.0,,Offensive rebound by Team,76,86
390,4,11:24.0,T. Young enters the game for D. Sabonis,,76,86
391,4,11:14.0,,Á. Abrines misses 2-pt layup from 1 ft,76,86
392,4,11:11.0,Defensive rebound by T. Leaf,,76,86
393,4,10:59.0,Shooting foul by C. Anthony (drawn by T. Young),,76,86
394,4,10:59.0,T. Young misses free throw 1 of 2,,76,86
395,4,10:59.0,Offensive rebound by Team,,76,86
396,4,10:59.0,T. Young makes free throw 2 of 2,,77,86
397,4,10:39.0,,R. Felton makes 2-pt layup from 1 ft (assist by C. Anthony),77,88
398,4,10:19.0,T. Young misses 2-pt jump shot from 19 ft,,77,88
399,4,10:16.0,,Defensive rebound by J. Grant,77,88
400,4,10:09.0,,C. Anthony makes 2-pt jump shot from 18 ft (assist by R. Felton),77,90
401,4,9:55.0,C. Joseph misses 2-pt layup from 4 ft,,77,90
402,4,9:54.0,Shooting foul by Á. Abrines (drawn by C. Joseph),,77,90
403,4,9:54.0,C. Joseph makes free throw 1 of 2,,78,90
404,4,9:54.0,V. Oladipo enters the game for L. Stephenson,,78,90
405,4,9:54.0,C. Joseph makes free throw 2 of 2,,79,90
406,4,9:53.0,Offensive rebound by C. Joseph,,79,90
407,4,9:31.0,,Turnover by C. Anthony (lost ball; steal by T. Young),79,90
408,4,9:27.0,V. Oladipo misses 2-pt dunk at rim,,79,90
409,4,9:26.0,,Defensive rebound by Team,79,90
410,4,9:26.0,,Oklahoma City full timeout,79,90
411,4,9:26.0,,R. Westbrook enters the game for Á. Abrines,79,90
412,4,9:12.0,,Turnover by C. Anthony (lost ball; steal by C. Joseph),79,90
413,4,9:07.0,V. Oladipo makes 2-pt layup at rim (assist by C. Joseph),,81,90
414,4,8:46.0,,R. Felton makes 2-pt layup from 1 ft (assist by R. Westbrook),81,92
415,4,8:34.0,Turnover by D. Collison (bad pass; steal by R. Westbrook),,81,92
416,4,8:34.0,,Personal foul by C. Joseph (drawn by R. Westbrook),81,92
417,4,8:34.0,,R. Westbrook makes clear path free throw 2 of 2,81,93
418,4,8:34.0,,R. Westbrook makes clear path free throw 1 of 2,81,94
419,4,8:23.0,,Turnover by R. Westbrook (step out of bounds),81,94
420,4,8:23.0,B. Bogdanović enters the game for T. Leaf,,81,94
421,4,8:23.0,,P. George enters the game for C. Anthony,81,94
422,4,8:08.0,V. Oladipo makes 3-pt jump shot from 22 ft (assist by D. Collison),,84,94
423,4,7:56.0,,P. George makes 2-pt jump shot from 7 ft,84,96
424,4,7:56.0,,Shooting foul by B. Bogdanović (drawn by P. George),84,96
425,4,7:56.0,,P. George misses free throw 1 of 1,84,96
426,4,7:56.0,Defensive rebound by V. Oladipo,,84,96
427,4,7:34.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,87,96
428,4,7:10.0,,R. Felton makes 3-pt jump shot from 23 ft (assist by J. Grant),87,99
429,4,6:54.0,T. Young misses 2-pt layup at rim,,87,99
430,4,6:53.0,T. Young makes 2-pt layup at rim,,89,99
431,4,6:48.0,Offensive rebound by T. Young,,89,99
432,4,6:42.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by R. Westbrook),89,102
433,4,6:41.0,Indiana full timeout,,89,102
434,4,6:41.0,,S. Adams enters the game for P. Patterson,89,102
435,4,6:41.0,D. Sabonis enters the game for C. Joseph,,89,102
436,4,6:23.0,B. Bogdanović misses 2-pt jump shot from 13 ft,,89,102
437,4,6:17.0,,Defensive rebound by S. Adams,89,102
438,4,6:15.0,,Turnover by R. Westbrook (lost ball; steal by V. Oladipo),89,102
439,4,6:15.0,Personal foul by P. George (drawn by V. Oladipo),,89,102
440,4,6:15.0,,C. Anthony enters the game for P. George,89,102
441,4,6:01.0,V. Oladipo misses 3-pt jump shot from 25 ft,,89,102
442,4,5:59.0,,Defensive rebound by R. Westbrook,89,102
443,4,5:51.0,,R. Westbrook misses 2-pt jump shot from 10 ft,89,102
444,4,5:49.0,,Offensive rebound by S. Adams,89,102
445,4,5:45.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by S. Adams),89,104
446,4,5:37.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,89,104
447,4,5:37.0,,Defensive rebound by S. Adams,89,104
448,4,5:17.0,,J. Grant misses 3-pt jump shot from 22 ft,89,104
449,4,5:15.0,Defensive rebound by D. Sabonis,,89,104
450,4,5:15.0,Personal foul by R. Westbrook (drawn by D. Sabonis),,89,104
451,4,5:15.0,D. Sabonis makes free throw 1 of 2,,90,104
452,4,5:15.0,D. Sabonis makes free throw 2 of 2,,91,104
453,4,5:02.0,,Turnover by J. Grant (traveling),91,104
454,4,4:50.0,V. Oladipo misses 3-pt jump shot from 24 ft,,91,104
455,4,4:47.0,,Defensive rebound by R. Westbrook,91,104
456,4,4:22.0,,C. Anthony misses 2-pt layup from 1 ft,91,104
457,4,4:21.0,Defensive rebound by D. Sabonis,,91,104
458,4,4:12.0,D. Collison makes 2-pt jump shot from 16 ft (assist by B. Bogdanović),,93,104
459,4,4:11.0,,Oklahoma City full timeout,93,104
460,4,4:11.0,,J. Huestis enters the game for R. Felton,93,104
461,4,3:50.0,,S. Adams misses 2-pt hook shot from 6 ft,93,104
462,4,3:48.0,Defensive rebound by B. Bogdanović,,93,104
463,4,3:34.0,Turnover by V. Oladipo (bad pass),,93,104
464,4,3:21.0,,J. Grant makes 2-pt layup from 1 ft (assist by R. Westbrook),93,106
465,4,3:21.0,,Shooting foul by V. Oladipo (drawn by J. Grant),93,106
466,4,3:21.0,,J. Grant misses free throw 1 of 1,93,106
467,4,3:20.0,Defensive rebound by T. Young,,93,106
468,4,3:20.0,Indiana full timeout,,93,106
469,4,3:06.0,T. Young misses 3-pt jump shot from 22 ft,,93,106
470,4,3:04.0,,Defensive rebound by J. Grant,93,106
471,4,2:50.0,,R. Westbrook misses 2-pt jump shot from 12 ft,93,106
472,4,2:48.0,,Offensive rebound by S. Adams,93,106
473,4,2:46.0,,S. Adams makes 2-pt layup at rim,93,108
474,4,2:24.0,D. Collison misses 3-pt jump shot from 24 ft,,93,108
475,4,2:22.0,,Personal foul by T. Young (drawn by C. Anthony),93,108
476,4,2:22.0,,C. Anthony makes free throw 1 of 2,93,109
477,4,2:22.0,J. Young enters the game for D. Collison,,93,109
478,4,2:22.0,I. Anigbogu enters the game for V. Oladipo,,93,109
479,4,2:22.0,A. Poythress enters the game for D. Sabonis,,93,109
480,4,2:22.0,T. Leaf enters the game for T. Young,,93,109
481,4,2:22.0,D. Wilkins enters the game for B. Bogdanović,,93,109
482,4,2:22.0,,C. Anthony makes free throw 2 of 2,93,110
483,4,2:21.0,,Defensive rebound by C. Anthony,93,110
484,4,2:02.0,D. Wilkins misses 3-pt jump shot from 24 ft,,93,110
485,4,1:57.0,,Defensive rebound by S. Adams,93,110
486,4,1:35.0,,C. Anthony makes 2-pt jump shot from 11 ft,93,112
487,4,1:32.0,Personal take foul by R. Westbrook (drawn by J. Young),,93,112
488,4,1:32.0,,T. Ferguson enters the game for R. Westbrook,93,112
489,4,1:32.0,,R. Felton enters the game for C. Anthony,93,112
490,4,1:32.0,,Á. Abrines enters the game for J. Grant,93,112
491,4,1:32.0,,P. Patterson enters the game for S. Adams,93,112
492,4,1:32.0,J. Young misses free throw 1 of 2,,93,112
493,4,1:32.0,Offensive rebound by Team,,93,112
494,4,1:32.0,J. Young makes free throw 2 of 2,,94,112
495,4,1:12.0,,R. Felton misses 2-pt jump shot from 20 ft,94,112
496,4,1:08.0,,Á. Abrines makes 2-pt jump shot from 8 ft,94,114
497,4,1:07.0,,Offensive rebound by Á. Abrines,94,114
498,4,0:53.0,Turnover by I. Anigbogu (bad pass; steal by Á. Abrines),,94,114
499,4,0:34.0,,Turnover by R. Felton (bad pass; steal by I. Anigbogu),94,114
500,4,0:28.0,J. Young misses 2-pt layup from 1 ft,,94,114
501,4,0:27.0,Offensive rebound by T. Leaf,,94,114
502,4,0:26.0,T. Leaf misses 2-pt layup at rim,,94,114
503,4,0:25.0,Offensive rebound by I. Anigbogu,,94,114
504,4,0:20.0,I. Anigbogu misses 2-pt jump shot from 13 ft (block by T. Ferguson),,94,114
505,4,0:20.0,Offensive rebound by J. Young,,94,114
506,4,0:19.0,J. Young makes 2-pt layup at rim,,96,114
