,QUARTER,TIME_REMAINING,ORLANDO_ACTION,LA CLIPPERS_ACTION,ORLANDO_SCORE,LA CLIPPERS_SCORE
383,4,4:59.0,Turnover by J. Simmons (bad pass; steal by T. Harris),,97,106
384,4,4:53.0,,L. Williams misses 3-pt jump shot from 28 ft,97,106
385,4,4:52.0,,Offensive rebound by D. Jordan,97,106
386,4,4:52.0,,D. Jordan misses 2-pt layup at rim,97,106
387,4,4:51.0,,Offensive rebound by D. Jordan,97,106
388,4,4:51.0,,D. Jordan misses 2-pt layup at rim,97,106
389,4,4:50.0,,Offensive rebound by Team,97,106
390,4,4:50.0,Loose ball foul by N. Vučević (drawn by D. Jordan),,97,106
391,4,4:50.0,,LA Clippers full timeout,97,106
392,4,4:50.0,B. Biyombo enters the game for N. Vučević,,97,106
393,4,4:50.0,S. Mack enters the game for M. Hezonja,,97,106
394,4,4:33.0,,L. Williams misses 2-pt jump shot from 18 ft,97,106
395,4,4:27.0,,Offensive rebound by L. Williams,97,106
396,4,4:25.0,,Turnover by T. Harris (bad pass; steal by J. Isaac),97,106
397,4,4:06.0,Turnover by D. Augustin (bad pass),,97,106
398,4,3:46.0,,T. Harris makes 2-pt jump shot from 10 ft (assist by M. Teodosić),97,108
399,4,3:27.0,J. Simmons misses 2-pt jump shot from 3 ft,,97,108
400,4,3:24.0,,Defensive rebound by T. Harris,97,108
401,4,3:24.0,,Shooting foul by B. Biyombo (drawn by D. Jordan),97,108
402,4,3:24.0,,D. Jordan misses free throw 1 of 2,97,108
403,4,3:24.0,,Offensive rebound by Team,97,108
404,4,3:24.0,,D. Jordan makes free throw 2 of 2,97,109
405,4,3:06.0,J. Simmons misses 2-pt layup from 4 ft,,97,109
406,4,3:06.0,Offensive rebound by Team,,97,109
407,4,3:03.0,D. Augustin misses 3-pt jump shot from 22 ft,,97,109
408,4,3:00.0,Offensive rebound by J. Isaac,,97,109
409,4,2:55.0,J. Simmons makes 3-pt jump shot from 25 ft,,100,109
410,4,2:32.0,,T. Harris misses 2-pt layup from 1 ft (block by J. Isaac),100,109
411,4,2:30.0,,Offensive rebound by D. Jordan,100,109
412,4,2:29.0,,D. Jordan makes 2-pt dunk at rim,100,111
413,4,2:18.0,J. Simmons makes 2-pt jump shot from 18 ft,,102,111
414,4,1:50.0,,L. Williams misses 2-pt layup from 2 ft,102,111
415,4,1:47.0,Defensive rebound by J. Isaac,,102,111
416,4,1:26.0,S. Mack makes 3-pt jump shot from 27 ft,,105,111
417,4,1:16.0,,Shooting foul by S. Mack (drawn by M. Teodosić),105,111
418,4,1:16.0,,M. Teodosić makes free throw 1 of 2,105,112
419,4,1:16.0,,S. Thornwell enters the game for L. Williams,105,112
420,4,1:16.0,N. Vučević enters the game for B. Biyombo,,105,112
421,4,1:16.0,,M. Teodosić makes free throw 2 of 2,105,113
422,4,1:06.0,D. Augustin misses 3-pt jump shot from 25 ft,,105,113
423,4,1:05.0,,Defensive rebound by T. Harris,105,113
424,4,1:05.0,,LA Clippers full timeout,105,113
425,4,1:05.0,,L. Williams enters the game for S. Thornwell,105,113
426,4,0:55.0,,L. Williams misses 2-pt jump shot from 13 ft,105,113
427,4,0:51.0,Defensive rebound by J. Isaac,,105,113
428,4,0:42.0,J. Isaac misses 2-pt jump shot from 10 ft,,105,113
429,4,0:39.0,,Defensive rebound by T. Harris,105,113
430,4,0:20.0,,M. Teodosić misses 3-pt jump shot from 25 ft,105,113
431,4,0:17.0,,Offensive rebound by T. Harris,105,113
