,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
382,4,4:03.0,,Philadelphia full timeout,96,104
383,4,3:59.0,,Shooting foul by B. Beal (drawn by J. Embiid),96,104
384,4,3:59.0,,J. Embiid misses free throw 1 of 2,96,104
385,4,3:59.0,,Offensive rebound by Team,96,104
386,4,3:59.0,,J. Embiid makes free throw 2 of 2,96,105
387,4,3:42.0,I. Mahinmi misses 2-pt jump shot from 4 ft,,96,105
388,4,3:39.0,,Defensive rebound by J. Embiid,96,105
389,4,3:22.0,,J. Embiid misses 2-pt jump shot from 9 ft,96,105
390,4,3:20.0,,Offensive rebound by R. Covington,96,105
391,4,3:19.0,,R. Covington makes 2-pt jump shot from 2 ft,96,107
392,4,2:56.0,B. Beal makes 3-pt jump shot from 26 ft,,99,107
393,4,2:34.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Embiid),99,110
394,4,2:13.0,M. Scott misses 3-pt jump shot from 26 ft,,99,110
395,4,2:10.0,,Defensive rebound by J. Embiid,99,110
396,4,1:47.0,,Shooting foul by O. Porter (drawn by J. Embiid),99,110
397,4,1:47.0,,J. Embiid makes free throw 1 of 2,99,111
398,4,1:47.0,,J. Embiid makes free throw 2 of 2,99,112
399,4,1:27.0,K. Oubre misses 2-pt layup from 5 ft,,99,112
400,4,1:24.0,,Defensive rebound by J. Embiid,99,112
401,4,1:10.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by B. Simmons),99,114
402,4,1:05.0,Shooting foul by J. Redick (drawn by K. Oubre),,99,114
403,4,1:05.0,K. Oubre makes free throw 1 of 2,,100,114
404,4,1:05.0,C. McCullough enters the game for O. Porter,,100,114
405,4,1:05.0,T. Frazier enters the game for B. Beal,,100,114
406,4,1:05.0,K. Oubre makes free throw 2 of 2,,101,114
407,4,0:43.0,,J. Redick misses 3-pt jump shot from 26 ft,101,114
408,4,0:38.0,Defensive rebound by C. McCullough,,101,114
409,4,0:36.0,Personal foul by B. Simmons (drawn by C. McCullough),,101,114
410,4,0:36.0,C. McCullough misses free throw 1 of 2,,101,114
411,4,0:36.0,Offensive rebound by Team,,101,114
412,4,0:36.0,C. McCullough makes free throw 2 of 2,,102,114
413,4,0:36.0,,T. McConnell enters the game for J. Embiid,102,114
414,4,0:16.0,,Shooting foul by M. Scott (drawn by B. Simmons),102,114
415,4,0:16.0,,B. Simmons misses free throw 1 of 2,102,114
416,4,0:16.0,,Offensive rebound by Team,102,114
417,4,0:16.0,,J. Anderson enters the game for J. Redick,102,114
418,4,0:16.0,,B. Simmons makes free throw 2 of 2,102,115
419,4,0:08.0,Turnover by C. McCullough (lost ball; steal by B. Simmons),,102,115
