,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MINNESOTA_ACTION,NEW ORLEANS_SCORE,MINNESOTA_SCORE
385,4,4:38.0,,J. Butler makes free throw 2 of 2,85,104
386,4,4:28.0,J. Holiday makes 2-pt layup from 1 ft,,87,104
387,4,4:17.0,,Shooting foul by D. Cousins (drawn by J. Butler),87,104
388,4,4:17.0,,J. Butler makes free throw 1 of 2,87,105
389,4,4:17.0,,J. Butler makes free throw 2 of 2,87,106
390,4,3:59.0,J. Holiday misses 3-pt jump shot from 22 ft,,87,106
391,4,3:57.0,,Defensive rebound by K. Towns,87,106
392,4,3:45.0,,Personal foul by J. Holiday (drawn by K. Towns),87,106
393,4,3:45.0,I. Clark enters the game for D. Cousins,,87,106
394,4,3:45.0,C. Diallo enters the game for J. Holiday,,87,106
395,4,3:45.0,D. Cunningham enters the game for A. Davis,,87,106
396,4,3:45.0,,K. Towns makes free throw 1 of 2,87,107
397,4,3:45.0,J. Nelson enters the game for E. Moore,,87,107
398,4,3:45.0,,K. Towns makes free throw 2 of 2,87,108
399,4,3:36.0,D. Cunningham makes 2-pt jump shot from 20 ft (assist by J. Nelson),,89,108
400,4,3:09.0,,A. Wiggins makes 2-pt jump shot from 7 ft,89,110
401,4,2:55.0,C. Diallo misses 2-pt layup from 1 ft,,89,110
402,4,2:53.0,,Defensive rebound by K. Towns,89,110
403,4,2:46.0,,J. Butler makes 2-pt layup from 1 ft,89,112
404,4,2:34.0,C. Diallo makes 2-pt layup from 2 ft (assist by I. Clark),,91,112
405,4,2:34.0,Shooting foul by K. Towns (drawn by C. Diallo),,91,112
406,4,2:34.0,C. Diallo makes free throw 1 of 1,,92,112
407,4,2:17.0,,T. Jones misses 2-pt jump shot from 21 ft,92,112
408,4,2:12.0,,Offensive rebound by K. Towns,92,112
409,4,1:56.0,,Turnover by T. Jones (bad pass; steal by D. Cunningham),92,112
410,4,1:51.0,I. Clark misses 3-pt jump shot from 22 ft,,92,112
411,4,1:46.0,Offensive rebound by D. Cunningham,,92,112
412,4,1:45.0,,N. Bjelica enters the game for T. Jones,92,112
413,4,1:45.0,,M. Georges-Hunt enters the game for J. Butler,92,112
414,4,1:45.0,,A. Brooks enters the game for K. Towns,92,112
415,4,1:45.0,,C. Aldrich enters the game for T. Gibson,92,112
416,4,1:45.0,,J. Crawford enters the game for A. Wiggins,92,112
417,4,1:38.0,Shooting block foul by N. Bjelica (drawn by C. Diallo),,92,112
418,4,1:38.0,C. Diallo makes free throw 1 of 2,,93,112
419,4,1:38.0,C. Diallo makes free throw 2 of 2,,94,112
420,4,1:26.0,,C. Aldrich makes 2-pt hook shot from 6 ft,94,114
421,4,1:18.0,Shooting foul by C. Aldrich (drawn by C. Diallo),,94,114
422,4,1:18.0,C. Diallo makes free throw 1 of 2,,95,114
423,4,1:18.0,C. Diallo makes free throw 2 of 2,,96,114
424,4,1:04.0,,M. Georges-Hunt misses 2-pt jump shot from 21 ft,96,114
425,4,1:01.0,Defensive rebound by D. Miller,,96,114
426,4,0:56.0,C. Diallo makes 2-pt jump shot from 3 ft (assist by J. Nelson),,98,114
427,4,0:36.0,,M. Georges-Hunt makes 2-pt layup from 5 ft,98,116
428,4,0:26.0,Turnover by J. Nelson (bad pass; steal by M. Georges-Hunt),,98,116
429,4,0:02.0,,Turnover by Team (shot clock),98,116
