,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
368,4,7:15.0,E. Freedom enters the game for M. Beasley,,93,90
369,4,7:15.0,L. Thomas enters the game for K. O'Quinn,,93,90
370,4,7:15.0,C. Lee enters the game for D. McDermott,,93,90
371,4,7:00.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,93,90
372,4,6:57.0,Defensive rebound by Team,,93,90
373,4,6:57.0,,Brooklyn full timeout,93,90
374,4,6:57.0,,A. Crabbe enters the game for C. LeVert,93,90
375,4,6:42.0,F. Ntilikina makes 2-pt jump shot from 15 ft,,95,90
376,4,6:18.0,,A. Crabbe misses 3-pt jump shot from 26 ft,95,90
377,4,6:16.0,Defensive rebound by F. Ntilikina,,95,90
378,4,6:04.0,C. Lee misses 2-pt jump shot from 15 ft,,95,90
379,4,6:01.0,,Defensive rebound by R. Hollis-Jefferson,95,90
380,4,5:56.0,,D. Carroll misses 3-pt jump shot from 23 ft,95,90
381,4,5:54.0,Defensive rebound by E. Freedom,,95,90
382,4,5:32.0,Turnover by Team (shot clock),,95,90
383,4,5:32.0,,C. LeVert enters the game for S. Dinwiddie,95,90
384,4,5:22.0,,Shooting foul by F. Ntilikina (drawn by R. Hollis-Jefferson),95,90
385,4,5:22.0,,R. Hollis-Jefferson makes free throw 1 of 2,95,91
386,4,5:22.0,,R. Hollis-Jefferson makes free throw 2 of 2,95,92
387,4,5:04.0,F. Ntilikina misses 2-pt jump shot from 12 ft,,95,92
388,4,5:01.0,,Defensive rebound by T. Zeller,95,92
389,4,4:58.0,,Personal foul by R. Baker (drawn by R. Hollis-Jefferson),95,92
390,4,4:46.0,,Turnover by T. Zeller (lost ball; steal by R. Baker),95,92
391,4,4:40.0,C. Lee makes 2-pt layup from 1 ft (assist by F. Ntilikina),,97,92
392,4,4:26.0,,Turnover by C. LeVert (lost ball; steal by R. Baker),97,92
393,4,4:21.0,C. Lee makes 3-pt jump shot from 25 ft,,100,92
394,4,4:20.0,,Brooklyn full timeout,100,92
395,4,4:20.0,,S. Dinwiddie enters the game for C. LeVert,100,92
396,4,4:09.0,,S. Dinwiddie makes 2-pt layup at rim,100,94
397,4,4:09.0,,Shooting foul by E. Freedom (drawn by S. Dinwiddie),100,94
398,4,4:09.0,,S. Dinwiddie makes free throw 1 of 1,100,95
399,4,3:48.0,C. Lee misses 2-pt jump shot from 13 ft,,100,95
400,4,3:46.0,,Defensive rebound by R. Hollis-Jefferson,100,95
401,4,3:36.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,100,95
402,4,3:29.0,,Offensive rebound by D. Carroll,100,95
403,4,3:29.0,,D. Carroll makes 2-pt layup at rim,100,97
404,4,3:09.0,F. Ntilikina makes 3-pt jump shot from 25 ft (assist by E. Freedom),,103,97
405,4,2:50.0,,Turnover by D. Carroll (bad pass; steal by E. Freedom),103,97
406,4,2:36.0,L. Thomas misses 2-pt jump shot from 15 ft,,103,97
407,4,2:31.0,,Defensive rebound by R. Hollis-Jefferson,103,97
408,4,2:15.0,,C. LeVert enters the game for T. Zeller,103,97
409,4,2:15.0,K. O'Quinn enters the game for E. Freedom,,103,97
410,4,2:10.0,,S. Dinwiddie misses 3-pt jump shot from 22 ft,103,97
411,4,2:08.0,,Offensive rebound by Team,103,97
412,4,1:48.0,,C. LeVert misses 3-pt jump shot from 25 ft,103,97
413,4,1:41.0,,Offensive rebound by R. Hollis-Jefferson,103,97
414,4,1:41.0,,R. Hollis-Jefferson misses 2-pt layup at rim,103,97
415,4,1:41.0,,Offensive rebound by R. Hollis-Jefferson,103,97
416,4,1:39.0,,R. Hollis-Jefferson misses 2-pt layup at rim,103,97
417,4,1:39.0,,Offensive rebound by C. LeVert,103,97
418,4,1:36.0,,C. LeVert misses 2-pt layup from 1 ft (block by R. Baker),103,97
419,4,1:36.0,Defensive rebound by Team,,103,97
420,4,1:32.0,,Offensive rebound by Team,103,97
421,4,1:28.0,,D. Carroll misses 2-pt jump shot from 19 ft,103,97
422,4,1:26.0,Defensive rebound by F. Ntilikina,,103,97
423,4,1:07.0,L. Thomas makes 3-pt jump shot from 26 ft (assist by K. O'Quinn),,106,97
424,4,1:06.0,,Brooklyn full timeout,106,97
425,4,0:59.0,,A. Crabbe misses 3-pt jump shot from 25 ft,106,97
426,4,0:56.0,Defensive rebound by C. Lee,,106,97
427,4,0:54.0,Turnover by C. Lee (lost ball; steal by R. Hollis-Jefferson),,106,97
428,4,0:52.0,,S. Dinwiddie makes 3-pt jump shot from 28 ft (assist by R. Hollis-Jefferson),106,100
429,4,0:41.0,Personal foul by D. Carroll (drawn by F. Ntilikina),,106,100
430,4,0:41.0,D. McDermott enters the game for K. O'Quinn,,106,100
431,4,0:39.0,Personal foul by A. Crabbe (drawn by C. Lee),,106,100
432,4,0:39.0,C. Lee makes free throw 1 of 2,,107,100
433,4,0:39.0,C. Lee makes free throw 2 of 2,,108,100
434,4,0:33.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,108,100
435,4,0:32.0,,Offensive rebound by Team,108,100
436,4,0:32.0,Loose ball foul by L. Thomas (drawn by R. Hollis-Jefferson),,108,100
437,4,0:32.0,,R. Hollis-Jefferson misses free throw 1 of 2,108,100
438,4,0:32.0,,Offensive rebound by Team,108,100
439,4,0:32.0,K. O'Quinn enters the game for R. Baker,,108,100
440,4,0:32.0,,R. Hollis-Jefferson makes free throw 2 of 2,108,101
441,4,0:31.0,Personal foul by C. LeVert (drawn by K. O'Quinn),,108,101
442,4,0:31.0,K. O'Quinn makes free throw 1 of 2,,109,101
443,4,0:31.0,K. O'Quinn misses free throw 2 of 2,,109,101
444,4,0:29.0,,Defensive rebound by D. Carroll,109,101
445,4,0:20.0,,R. Hollis-Jefferson misses 3-pt jump shot from 24 ft,109,101
446,4,0:16.0,Defensive rebound by C. Lee,,109,101
447,4,0:16.0,Personal foul by R. Hollis-Jefferson (drawn by C. Lee),,109,101
448,4,0:16.0,C. Lee makes free throw 1 of 2,,110,101
449,4,0:16.0,C. Lee makes free throw 2 of 2,,111,101
450,4,0:08.0,,C. LeVert makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),111,104
451,4,0:04.0,Turnover by F. Ntilikina (bad pass; steal by C. LeVert),,111,104
452,4,0:04.0,,Turnover by C. LeVert (bad pass),111,104
