,QUARTER,TIME_REMAINING,TORONTO_ACTION,ATLANTA_ACTION,TORONTO_SCORE,ATLANTA_SCORE
378,4,11:34.0,C. Miles misses 2-pt layup from 1 ft,,85,68
379,4,11:30.0,Offensive rebound by J. Poeltl,,85,68
380,4,11:27.0,C. Miles makes 3-pt jump shot from 23 ft (assist by D. Wright),,88,68
381,4,11:13.0,,M. Belinelli misses 3-pt jump shot from 24 ft,88,68
382,4,11:08.0,Defensive rebound by P. Siakam,,88,68
383,4,10:57.0,F. VanVleet makes 3-pt jump shot from 25 ft (assist by D. Wright),,91,68
384,4,10:35.0,,Personal foul by C. Miles (drawn by M. Muscala),91,68
385,4,10:35.0,,L. Babbitt enters the game for M. Belinelli,91,68
386,4,10:32.0,,Turnover by M. Delaney (turnover),91,68
387,4,10:23.0,F. VanVleet makes 2-pt layup from 2 ft,,93,68
388,4,10:15.0,,M. Delaney misses 2-pt layup from 9 ft,93,68
389,4,10:10.0,,Offensive rebound by M. Delaney,93,68
390,4,10:10.0,,M. Delaney misses 2-pt layup at rim,93,68
391,4,10:09.0,Defensive rebound by F. VanVleet,,93,68
392,4,10:05.0,P. Siakam makes 2-pt layup from 3 ft,,95,68
393,4,9:54.0,,M. Muscala misses 2-pt layup from 5 ft,95,68
394,4,9:52.0,Defensive rebound by F. VanVleet,,95,68
395,4,9:46.0,F. VanVleet misses 2-pt layup from 4 ft (block by L. Babbitt),,95,68
396,4,9:44.0,,Defensive rebound by T. Dorsey,95,68
397,4,9:42.0,,T. Dorsey misses 2-pt layup from 2 ft (block by P. Siakam),95,68
398,4,9:38.0,Defensive rebound by D. Wright,,95,68
399,4,9:34.0,C. Miles makes 3-pt jump shot from 22 ft (assist by F. VanVleet),,98,68
400,4,9:15.0,,Personal foul by F. VanVleet (drawn by T. Dorsey),98,68
401,4,9:11.0,,Turnover by M. Delaney (bad pass),98,68
402,4,9:01.0,F. VanVleet misses 3-pt jump shot from 26 ft,,98,68
403,4,8:59.0,,Defensive rebound by Team,98,68
404,4,8:51.0,,Personal foul by P. Siakam (drawn by M. Muscala),98,68
405,4,8:37.0,,Turnover by M. Delaney (bad pass; steal by P. Siakam),98,68
406,4,8:14.0,D. Wright makes 2-pt layup from 1 ft (assist by P. Siakam),,100,68
407,4,7:51.0,,D. Dedmon makes 2-pt jump shot from 12 ft (assist by M. Delaney),100,70
408,4,7:39.0,P. Siakam misses 3-pt jump shot from 24 ft,,100,70
409,4,7:35.0,,Defensive rebound by M. Delaney,100,70
410,4,7:31.0,,Turnover by M. Delaney (lost ball; steal by F. VanVleet),100,70
411,4,7:22.0,J. Poeltl makes 2-pt layup from 1 ft (assist by F. VanVleet),,102,70
412,4,7:22.0,,Atlanta full timeout,102,70
413,4,7:22.0,,M. Plumlee enters the game for T. Dorsey,102,70
414,4,7:22.0,,I. Taylor enters the game for D. Dedmon,102,70
415,4,7:22.0,,J. Collins enters the game for M. Muscala,102,70
416,4,7:22.0,N. Powell enters the game for C. Miles,,102,70
417,4,6:59.0,,I. Taylor misses 2-pt jump shot from 11 ft,102,70
418,4,6:55.0,Defensive rebound by J. Poeltl,,102,70
419,4,6:48.0,J. Poeltl misses 2-pt jump shot from 11 ft,,102,70
420,4,6:48.0,,Defensive rebound by J. Collins,102,70
421,4,6:35.0,,M. Delaney makes 2-pt layup from 2 ft (assist by M. Plumlee),102,72
422,4,6:21.0,Offensive foul by J. Poeltl (drawn by M. Delaney),,102,72
423,4,6:21.0,Turnover by J. Poeltl (offensive foul),,102,72
424,4,6:21.0,L. Nogueira enters the game for J. Poeltl,,102,72
425,4,6:21.0,O. Anunoby enters the game for P. Siakam,,102,72
426,4,6:15.0,,M. Delaney makes 2-pt jump shot from 17 ft,102,74
427,4,5:58.0,L. Nogueira misses 3-pt jump shot from 24 ft,,102,74
428,4,5:55.0,,Defensive rebound by J. Collins,102,74
429,4,5:52.0,Violation by L. Nogueira (kicked ball),,102,74
430,4,5:52.0,A. McKinnie enters the game for F. VanVleet,,102,74
431,4,5:39.0,,L. Babbitt makes 3-pt jump shot from 23 ft (assist by I. Taylor),102,77
432,4,5:24.0,A. McKinnie makes 2-pt jump shot from 17 ft,,104,77
433,4,5:09.0,,Shooting foul by N. Powell (drawn by M. Plumlee),104,77
434,4,5:09.0,,M. Plumlee makes free throw 1 of 2,104,78
435,4,5:09.0,,M. Plumlee misses free throw 2 of 2,104,78
436,4,5:07.0,Defensive rebound by A. McKinnie,,104,78
437,4,5:03.0,Turnover by A. McKinnie (bad pass; steal by I. Taylor),,104,78
438,4,4:52.0,,M. Delaney misses 2-pt layup at rim,104,78
439,4,4:50.0,Defensive rebound by N. Powell,,104,78
440,4,4:39.0,A. McKinnie misses 3-pt jump shot from 25 ft,,104,78
441,4,4:35.0,,Defensive rebound by M. Plumlee,104,78
442,4,4:25.0,,J. Collins misses 3-pt jump shot from 22 ft,104,78
443,4,4:21.0,Defensive rebound by L. Nogueira,,104,78
444,4,4:12.0,N. Powell misses 3-pt jump shot from 24 ft,,104,78
445,4,4:09.0,,Defensive rebound by L. Babbitt,104,78
446,4,4:03.0,,L. Babbitt makes 3-pt jump shot from 24 ft (assist by I. Taylor),104,81
447,4,3:48.0,D. Wright misses 3-pt jump shot from 24 ft,,104,81
448,4,3:45.0,,Defensive rebound by J. Collins,104,81
449,4,3:35.0,,Turnover by M. Delaney (bad pass),104,81
450,4,3:35.0,,T. Dorsey enters the game for M. Plumlee,104,81
451,4,3:35.0,,M. Muscala enters the game for M. Delaney,104,81
452,4,3:23.0,Turnover by A. McKinnie (bad pass; steal by M. Muscala),,104,81
453,4,3:16.0,,L. Babbitt makes 3-pt jump shot from 23 ft (assist by M. Muscala),104,84
454,4,2:55.0,Shooting foul by J. Collins (drawn by D. Wright),,104,84
455,4,2:55.0,Toronto full timeout,,104,84
456,4,2:55.0,P. Siakam enters the game for O. Anunoby,,104,84
457,4,2:55.0,D. Wright makes free throw 1 of 2,,105,84
458,4,2:55.0,D. Wright makes free throw 2 of 2,,106,84
459,4,2:38.0,,J. Collins makes 2-pt jump shot from 15 ft (assist by L. Babbitt),106,86
460,4,2:22.0,L. Nogueira misses 3-pt jump shot from 24 ft,,106,86
461,4,2:19.0,,Defensive rebound by L. Babbitt,106,86
462,4,2:07.0,,I. Taylor makes 2-pt layup at rim,106,88
463,4,1:51.0,Offensive foul by N. Powell (drawn by T. Dorsey),,106,88
464,4,1:51.0,Turnover by N. Powell (offensive foul),,106,88
465,4,1:51.0,F. VanVleet enters the game for D. Wright,,106,88
466,4,1:38.0,,I. Taylor makes 2-pt layup from 2 ft,106,90
467,4,1:38.0,Violation by L. Nogueira (def goaltending),,106,90
468,4,1:25.0,P. Siakam makes 2-pt jump shot from 11 ft (assist by F. VanVleet),,108,90
469,4,1:18.0,,T. Dorsey misses 2-pt jump shot from 22 ft,108,90
470,4,1:14.0,Defensive rebound by F. VanVleet,,108,90
471,4,1:00.0,P. Siakam misses 3-pt jump shot from 23 ft,,108,90
472,4,0:56.0,,Defensive rebound by J. Collins,108,90
473,4,0:48.0,,T. Dorsey makes 3-pt jump shot from 24 ft (assist by I. Taylor),108,93
474,4,0:34.0,Shooting foul by M. Muscala (drawn by L. Nogueira),,108,93
475,4,0:34.0,L. Nogueira misses free throw 1 of 2,,108,93
476,4,0:34.0,Offensive rebound by Team,,108,93
477,4,0:34.0,L. Nogueira misses free throw 2 of 2,,108,93
478,4,0:24.0,,Defensive rebound by J. Collins,108,93
479,4,0:23.0,,T. Dorsey misses 2-pt layup from 2 ft,108,93
480,4,0:19.0,,Offensive rebound by J. Collins,108,93
481,4,0:19.0,,J. Collins misses 2-pt layup at rim,108,93
482,4,0:18.0,,Offensive rebound by J. Collins,108,93
483,4,0:17.0,,Turnover by J. Collins (lost ball; steal by F. VanVleet),108,93
