,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHILADELPHIA_ACTION,OKLAHOMA CITY_SCORE,PHILADELPHIA_SCORE
389,4,6:07.0,P. George makes 2-pt jump shot from 8 ft,,92,83
390,4,5:41.0,,Turnover by J. Embiid (lost ball; steal by R. Westbrook),92,83
391,4,5:35.0,R. Felton makes 2-pt layup from 2 ft (assist by R. Westbrook),,94,83
392,4,5:28.0,,Philadelphia full timeout,94,83
393,4,5:28.0,,R. Covington enters the game for J. Bayless,94,83
394,4,5:23.0,,B. Simmons makes 2-pt dunk at rim,94,85
395,4,5:02.0,R. Westbrook misses 2-pt dunk at rim,,94,85
396,4,5:00.0,Offensive rebound by R. Westbrook,,94,85
397,4,4:47.0,R. Felton misses 3-pt jump shot from 27 ft,,94,85
398,4,4:44.0,,Defensive rebound by R. Covington,94,85
399,4,4:36.0,,R. Covington misses 3-pt jump shot from 27 ft,94,85
400,4,4:33.0,Defensive rebound by S. Adams,,94,85
401,4,4:12.0,R. Felton misses 2-pt jump shot from 18 ft,,94,85
402,4,4:07.0,Offensive rebound by C. Anthony,,94,85
403,4,3:56.0,R. Westbrook misses 2-pt jump shot from 19 ft,,94,85
404,4,3:53.0,,Defensive rebound by Team,94,85
405,4,3:53.0,A. Roberson enters the game for R. Felton,,94,85
406,4,3:40.0,,Turnover by J. Embiid (bad pass; steal by R. Westbrook),94,85
407,4,3:34.0,Oklahoma City full timeout,,94,85
408,4,3:23.0,P. George misses 2-pt jump shot from 20 ft,,94,85
409,4,3:22.0,,Defensive rebound by Team,94,85
410,4,3:03.0,,Shooting foul by S. Adams (drawn by J. Embiid),94,85
411,4,3:03.0,,J. Embiid makes free throw 1 of 2,94,86
412,4,3:03.0,,J. Embiid makes free throw 2 of 2,94,87
413,4,2:41.0,R. Westbrook misses 2-pt jump shot from 19 ft,,94,87
414,4,2:38.0,,Defensive rebound by R. Covington,94,87
415,4,2:26.0,,J. Embiid makes 2-pt jump shot from 2 ft,94,89
416,4,2:26.0,,Shooting foul by C. Anthony (drawn by J. Embiid),94,89
417,4,2:26.0,,J. Embiid misses free throw 1 of 1,94,89
418,4,2:24.0,Defensive rebound by R. Westbrook,,94,89
419,4,2:13.0,R. Westbrook misses 2-pt layup from 1 ft,,94,89
420,4,2:11.0,,Defensive rebound by B. Simmons,94,89
421,4,1:55.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by J. Redick),94,92
422,4,1:32.0,P. George misses 2-pt jump shot from 20 ft,,94,92
423,4,1:29.0,Offensive rebound by A. Roberson,,94,92
424,4,1:11.0,R. Westbrook misses 2-pt layup at rim,,94,92
425,4,1:08.0,,Defensive rebound by B. Simmons,94,92
426,4,1:06.0,,Personal foul by P. George (drawn by R. Covington),94,92
427,4,0:53.0,,B. Simmons makes 2-pt dunk at rim (assist by J. Embiid),94,94
428,4,0:53.0,Oklahoma City full timeout,,94,94
429,4,0:45.0,R. Westbrook misses 2-pt dunk from 2 ft,,94,94
430,4,0:43.0,,Defensive rebound by R. Covington,94,94
431,4,0:25.0,,Turnover by J. Embiid (out of bounds lost ball),94,94
432,4,0:01.0,P. George misses 3-pt jump shot from 31 ft,,94,94
433,4,0:01.0,Offensive rebound by Team,,94,94
434,1OT,4:45.0,,Personal foul by C. Anthony (drawn by J. Embiid),94,94
435,1OT,4:36.0,,J. Embiid makes 2-pt dunk at rim (assist by J. Redick),94,96
436,1OT,4:10.0,C. Anthony makes 2-pt jump shot from 19 ft,,96,96
437,1OT,3:58.0,,R. Covington misses 3-pt jump shot from 22 ft,96,96
438,1OT,3:56.0,Defensive rebound by A. Roberson,,96,96
439,1OT,3:56.0,Personal foul by D. Šarić (drawn by A. Roberson),,96,96
440,1OT,3:41.0,R. Westbrook misses 3-pt jump shot from 25 ft,,96,96
441,1OT,3:37.0,,Defensive rebound by J. Embiid,96,96
442,1OT,3:28.0,,J. Redick misses 3-pt jump shot from 27 ft,96,96
443,1OT,3:25.0,Defensive rebound by C. Anthony,,96,96
444,1OT,3:08.0,Turnover by R. Westbrook (bad pass; steal by B. Simmons),,96,96
445,1OT,2:50.0,,J. Embiid makes 2-pt jump shot from 19 ft (assist by B. Simmons),96,98
446,1OT,2:29.0,C. Anthony misses 2-pt jump shot from 18 ft,,96,98
447,1OT,2:27.0,,Defensive rebound by Team,96,98
448,1OT,2:15.0,,Turnover by J. Embiid (lost ball; steal by A. Roberson),96,98
449,1OT,2:08.0,Turnover by A. Roberson (bad pass; steal by B. Simmons),,96,98
450,1OT,1:48.0,,R. Covington makes 2-pt dunk from 1 ft (assist by J. Embiid),96,100
451,1OT,1:48.0,Oklahoma City full timeout,,96,100
452,1OT,1:39.0,Shooting foul by B. Simmons (drawn by R. Westbrook),,96,100
453,1OT,1:39.0,R. Westbrook misses free throw 1 of 2,,96,100
454,1OT,1:39.0,Offensive rebound by Team,,96,100
455,1OT,1:39.0,R. Westbrook makes free throw 2 of 2,,97,100
456,1OT,1:21.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by D. Šarić),97,102
457,1OT,1:06.0,P. George makes 3-pt jump shot from 27 ft (assist by A. Roberson),,100,102
458,1OT,0:42.0,,J. Redick misses 3-pt jump shot from 34 ft,100,102
459,1OT,0:39.0,Defensive rebound by P. George,,100,102
460,1OT,0:36.0,R. Westbrook makes 2-pt layup at rim,,102,102
461,1OT,0:36.0,,Philadelphia full timeout,102,102
462,1OT,0:29.0,,J. Embiid misses 2-pt jump shot from 8 ft,102,102
463,1OT,0:28.0,Defensive rebound by R. Westbrook,,102,102
464,1OT,0:28.0,Oklahoma City full timeout,,102,102
465,1OT,0:28.0,Á. Abrines enters the game for A. Roberson,,102,102
466,1OT,0:08.0,R. Westbrook misses 2-pt layup from 1 ft (block by J. Embiid),,102,102
467,1OT,0:08.0,A. Roberson enters the game for Á. Abrines,,102,102
468,1OT,0:07.0,,Defensive rebound by Team,102,102
469,1OT,0:06.0,,Personal foul by S. Adams (drawn by J. Embiid),102,102
470,1OT,0:01.0,,D. Šarić misses 3-pt jump shot from 26 ft,102,102
471,1OT,0:01.0,Defensive rebound by A. Roberson,,102,102
472,2OT,4:41.0,C. Anthony makes 2-pt jump shot from 17 ft,,104,102
473,2OT,4:21.0,,B. Simmons makes 2-pt layup from 4 ft (assist by J. Embiid),104,104
474,2OT,3:57.0,R. Westbrook misses 3-pt jump shot from 27 ft,,104,104
475,2OT,3:54.0,,Defensive rebound by B. Simmons,104,104
476,2OT,3:34.0,,J. Embiid makes 2-pt hook shot from 8 ft (assist by D. Šarić),104,106
477,2OT,3:20.0,P. George misses 3-pt jump shot from 23 ft,,104,106
478,2OT,3:14.0,,Defensive rebound by J. Embiid,104,106
479,2OT,2:58.0,,J. Redick misses 2-pt layup from 2 ft (block by A. Roberson),104,106
480,2OT,2:51.0,Defensive rebound by P. George,,104,106
481,2OT,2:49.0,R. Westbrook makes 3-pt jump shot from 25 ft,,107,106
482,2OT,2:33.0,,Personal foul by P. George (drawn by B. Simmons),107,106
483,2OT,2:31.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Redick),107,109
484,2OT,2:14.0,P. George makes 2-pt layup from 2 ft (assist by R. Westbrook),,109,109
485,2OT,1:47.0,,Turnover by B. Simmons (bad pass; steal by A. Roberson),109,109
486,2OT,1:33.0,R. Westbrook makes 2-pt jump shot from 19 ft,,111,109
487,2OT,1:33.0,,Philadelphia full timeout,111,109
488,2OT,1:19.0,,R. Covington misses 3-pt jump shot from 26 ft,111,109
489,2OT,1:19.0,,Offensive rebound by Team,111,109
490,2OT,1:19.0,,Personal foul by S. Adams (drawn by J. Embiid),111,109
491,2OT,1:06.0,,J. Embiid makes 2-pt layup from 1 ft,111,111
492,2OT,0:48.0,R. Westbrook misses 3-pt jump shot from 27 ft,,111,111
493,2OT,0:44.0,,Defensive rebound by Team,111,111
494,2OT,0:26.0,,Turnover by J. Embiid (lost ball; steal by A. Roberson),111,111
495,2OT,0:02.0,A. Roberson misses 2-pt layup at rim,,111,111
496,2OT,0:01.0,,Defensive rebound by D. Šarić,111,111
497,2OT,0:01.0,,Philadelphia full timeout,111,111
498,3OT,4:49.0,R. Westbrook makes 2-pt jump shot from 21 ft,,113,111
499,3OT,4:36.0,,D. Šarić makes 2-pt layup from 2 ft (assist by B. Simmons),113,113
500,3OT,4:24.0,R. Westbrook misses 2-pt layup from 1 ft,,113,113
501,3OT,4:22.0,,Defensive rebound by J. Redick,113,113
502,3OT,4:00.0,,D. Šarić misses 3-pt jump shot from 28 ft,113,113
503,3OT,3:55.0,Defensive rebound by R. Westbrook,,113,113
504,3OT,3:52.0,R. Westbrook makes 2-pt dunk from 1 ft,,115,113
505,3OT,3:51.0,,Philadelphia full timeout,115,113
506,3OT,3:40.0,,J. Embiid makes 2-pt layup from 1 ft (assist by B. Simmons),115,115
507,3OT,3:18.0,C. Anthony misses 2-pt jump shot from 20 ft,,115,115
508,3OT,3:15.0,Offensive rebound by R. Westbrook,,115,115
509,3OT,2:56.0,R. Westbrook makes 2-pt jump shot from 19 ft,,117,115
510,3OT,2:43.0,,Personal foul by A. Roberson (drawn by J. Redick),117,115
511,3OT,2:40.0,,R. Covington misses 2-pt layup from 2 ft,117,115
512,3OT,2:38.0,Defensive rebound by R. Westbrook,,117,115
513,3OT,2:23.0,R. Westbrook misses 2-pt jump shot from 22 ft,,117,115
514,3OT,2:21.0,,Defensive rebound by D. Šarić,117,115
515,3OT,2:12.0,,Personal foul by S. Adams (drawn by J. Embiid),117,115
516,3OT,2:12.0,P. Patterson enters the game for S. Adams,,117,115
517,3OT,2:03.0,,D. Šarić misses 3-pt jump shot from 25 ft,117,115
518,3OT,1:59.0,Defensive rebound by R. Westbrook,,117,115
519,3OT,1:58.0,Personal foul by J. Redick (drawn by R. Westbrook),,117,115
520,3OT,1:46.0,R. Westbrook misses 2-pt jump shot from 11 ft,,117,115
521,3OT,1:44.0,,Defensive rebound by D. Šarić,117,115
522,3OT,1:31.0,,Shooting foul by P. Patterson (drawn by J. Embiid),117,115
523,3OT,1:31.0,,J. Embiid makes free throw 1 of 2,117,116
524,3OT,1:31.0,,J. Embiid makes free throw 2 of 2,117,117
525,3OT,1:09.0,P. George misses 2-pt jump shot from 10 ft (block by R. Covington),,117,117
526,3OT,1:04.0,Offensive rebound by R. Westbrook,,117,117
527,3OT,1:03.0,R. Westbrook misses 2-pt jump shot from 10 ft,,117,117
528,3OT,1:03.0,,Defensive rebound by B. Simmons,117,117
529,3OT,0:48.0,,J. Embiid misses 2-pt jump shot from 12 ft,117,117
530,3OT,0:42.0,Defensive rebound by P. George,,117,117
531,3OT,0:39.0,R. Westbrook misses 2-pt jump shot from 13 ft (block by J. Embiid),,117,117
532,3OT,0:35.0,Offensive rebound by R. Westbrook,,117,117
533,3OT,0:33.0,P. George misses 3-pt jump shot from 26 ft,,117,117
534,3OT,0:33.0,Offensive rebound by P. George,,117,117
535,3OT,0:27.0,Oklahoma City full timeout,,117,117
536,3OT,0:09.0,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),,119,117
537,3OT,0:09.0,,Philadelphia full timeout,119,117
538,3OT,0:01.0,,J. Redick misses 3-pt jump shot from 28 ft (block by P. Patterson),119,117
539,3OT,0:01.0,Defensive rebound by R. Westbrook,,119,117
540,3OT,0:01.0,Personal foul by J. Embiid (drawn by R. Westbrook),,119,117
541,3OT,0:01.0,R. Westbrook misses free throw 1 of 2,,119,117
542,3OT,0:01.0,Offensive rebound by Team,,119,117
543,3OT,0:01.0,R. Westbrook misses free throw 2 of 2,,119,117
544,3OT,0:00.0,,Defensive rebound by R. Covington,119,117
