,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
391,4,3:34.0,,T. Lyles makes 2-pt layup from 3 ft (assist by G. Harris),76,94
392,4,3:34.0,,Shooting foul by D. Mitchell (drawn by T. Lyles),76,94
393,4,3:34.0,Utah full timeout,,76,94
394,4,3:34.0,J. Jerebko enters the game for R. Rubio,,76,94
395,4,3:34.0,A. Burks enters the game for J. Johnson,,76,94
396,4,3:34.0,R. O'Neale enters the game for D. Favors,,76,94
397,4,3:34.0,N. Mitrou-Long enters the game for D. Mitchell,,76,94
398,4,3:34.0,E. Udoh enters the game for R. Hood,,76,94
399,4,3:34.0,,T. Lyles makes free throw 1 of 1,76,95
400,4,3:20.0,N. Mitrou-Long makes 3-pt jump shot from 25 ft (assist by A. Burks),,79,95
401,4,3:05.0,,Turnover by J. Murray (bad pass; steal by R. O'Neale),79,95
402,4,3:03.0,Shooting foul by W. Barton (drawn by R. O'Neale),,79,95
403,4,3:03.0,R. Rubio enters the game for N. Mitrou-Long,,79,95
404,4,3:03.0,R. O'Neale makes free throw 1 of 2,,80,95
405,4,3:03.0,R. O'Neale makes free throw 2 of 2,,81,95
406,4,2:41.0,,W. Barton misses 3-pt jump shot from 26 ft,81,95
407,4,2:38.0,,Offensive rebound by W. Chandler,81,95
408,4,2:38.0,,W. Chandler makes 2-pt layup from 2 ft,81,97
409,4,2:38.0,,Shooting foul by J. Jerebko (drawn by W. Chandler),81,97
410,4,2:38.0,,W. Chandler makes free throw 1 of 1,81,98
411,4,2:19.0,J. Jerebko misses 2-pt jump shot from 6 ft,,81,98
412,4,2:15.0,,Defensive rebound by J. Murray,81,98
413,4,1:58.0,,W. Barton misses 3-pt jump shot from 25 ft,81,98
414,4,1:54.0,Defensive rebound by J. Jerebko,,81,98
415,4,1:41.0,A. Burks misses 3-pt jump shot from 22 ft,,81,98
416,4,1:37.0,,Defensive rebound by W. Barton,81,98
417,4,1:32.0,,Denver full timeout,81,98
418,4,1:32.0,,E. Mudiay enters the game for W. Barton,81,98
419,4,1:32.0,,T. Craig enters the game for G. Harris,81,98
420,4,1:32.0,,R. Jefferson enters the game for W. Chandler,81,98
421,4,1:32.0,,M. Beasley enters the game for J. Murray,81,98
422,4,1:21.0,,T. Lyles makes 2-pt layup from 3 ft,81,100
423,4,1:09.0,E. Udoh misses 2-pt jump shot from 10 ft,,81,100
424,4,1:05.0,,Defensive rebound by T. Craig,81,100
425,4,0:45.0,,E. Mudiay makes 3-pt jump shot from 26 ft (assist by T. Craig),81,103
426,4,0:45.0,,Shooting foul by R. Rubio (drawn by E. Mudiay),81,103
427,4,0:45.0,,E. Mudiay makes free throw 1 of 1,81,104
428,4,0:40.0,R. O'Neale misses 3-pt jump shot from 24 ft,,81,104
429,4,0:39.0,Offensive rebound by Team,,81,104
430,4,0:39.0,Personal foul by T. Craig (drawn by E. Udoh),,81,104
431,4,0:39.0,E. Udoh makes free throw 1 of 2,,82,104
432,4,0:39.0,E. Udoh makes free throw 2 of 2,,83,104
433,4,0:19.0,,E. Mudiay makes 3-pt jump shot from 27 ft,83,107
434,4,0:04.0,R. O'Neale misses 3-pt jump shot from 26 ft,,83,107
435,4,0:00.0,,Defensive rebound by T. Craig,83,107
