,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
383,4,8:16.0,J. Poeltl misses 2-pt layup from 1 ft,,88,82
384,4,8:13.0,,Defensive rebound by O. Porter,88,82
385,4,7:59.0,Offensive charge foul by B. Beal (drawn by K. Lowry),,88,82
386,4,7:59.0,,Turnover by B. Beal (offensive foul),88,82
387,4,7:44.0,D. Wright makes 2-pt layup from 1 ft (assist by J. Poeltl),,90,82
388,4,7:37.0,,Shooting foul by J. Poeltl (drawn by B. Beal),90,82
389,4,7:37.0,,B. Beal makes free throw 1 of 2,90,83
390,4,7:37.0,,M. Morris enters the game for K. Oubre,90,83
391,4,7:37.0,,B. Beal misses free throw 2 of 2,90,83
392,4,7:35.0,Defensive rebound by J. Poeltl,,90,83
393,4,7:21.0,P. Siakam misses 2-pt hook shot from 11 ft,,90,83
394,4,7:19.0,,Defensive rebound by B. Beal,90,83
395,4,7:15.0,,B. Beal makes 3-pt jump shot from 28 ft (assist by J. Wall),90,86
396,4,7:01.0,Offensive foul by K. Lowry (drawn by B. Beal),,90,86
397,4,7:01.0,Turnover by K. Lowry (offensive foul),,90,86
398,4,6:50.0,,J. Wall makes 2-pt jump shot from 18 ft,90,88
399,4,6:47.0,Toronto full timeout,,90,88
400,4,6:47.0,D. DeRozan enters the game for C. Miles,,90,88
401,4,6:47.0,S. Ibaka enters the game for P. Siakam,,90,88
402,4,6:24.0,K. Lowry misses 3-pt jump shot from 24 ft,,90,88
403,4,6:21.0,,Defensive rebound by J. Wall,90,88
404,4,6:05.0,,Shooting foul by D. Wright (drawn by B. Beal),90,88
405,4,6:05.0,,B. Beal makes free throw 1 of 2,90,89
406,4,6:05.0,,B. Beal makes free throw 2 of 2,90,90
407,4,5:50.0,D. DeRozan makes 2-pt jump shot from 21 ft,,92,90
408,4,5:40.0,,M. Gortat makes 2-pt dunk from 2 ft (assist by J. Wall),92,92
409,4,5:22.0,D. DeRozan misses 2-pt jump shot from 18 ft,,92,92
410,4,5:19.0,,Defensive rebound by J. Wall,92,92
411,4,5:16.0,,B. Beal misses 3-pt jump shot from 25 ft,92,92
412,4,5:13.0,Defensive rebound by Team,,92,92
413,4,5:01.0,D. DeRozan misses 2-pt jump shot from 13 ft,,92,92
414,4,4:58.0,Offensive rebound by D. DeRozan,,92,92
415,4,4:58.0,Personal foul by B. Beal (drawn by D. DeRozan),,92,92
416,4,4:58.0,,K. Oubre enters the game for B. Beal,92,92
417,4,4:37.0,J. Poeltl makes 2-pt jump shot from 15 ft (assist by K. Lowry),,94,92
418,4,4:13.0,,J. Wall misses 2-pt jump shot from 17 ft,94,92
419,4,4:11.0,Defensive rebound by D. DeRozan,,94,92
420,4,3:55.0,D. DeRozan misses 2-pt jump shot from 4 ft,,94,92
421,4,3:54.0,,Defensive rebound by M. Gortat,94,92
422,4,3:50.0,,J. Wall makes 2-pt layup from 1 ft,94,94
423,4,3:50.0,Violation by J. Poeltl (def goaltending),,94,94
424,4,3:50.0,Toronto full timeout,,94,94
425,4,3:30.0,Turnover by S. Ibaka (bad pass; steal by M. Morris),,94,94
426,4,3:21.0,,M. Morris makes 2-pt layup from 3 ft (assist by J. Wall),94,96
427,4,3:08.0,D. DeRozan misses 2-pt layup from 2 ft (block by M. Morris),,94,96
428,4,3:06.0,,Defensive rebound by O. Porter,94,96
429,4,3:04.0,,Shooting foul by S. Ibaka (drawn by K. Oubre),94,96
430,4,3:04.0,,K. Oubre misses free throw 1 of 2,94,96
431,4,3:04.0,,Offensive rebound by Team,94,96
432,4,3:04.0,,K. Oubre makes free throw 2 of 2,94,97
433,4,2:46.0,D. DeRozan misses 3-pt jump shot from 25 ft,,94,97
434,4,2:46.0,Offensive rebound by S. Ibaka,,94,97
435,4,2:38.0,D. DeRozan makes 2-pt layup from 3 ft (assist by D. Wright),,96,97
436,4,2:19.0,,J. Wall misses 2-pt jump shot from 9 ft,96,97
437,4,2:14.0,Defensive rebound by K. Lowry,,96,97
438,4,2:03.0,K. Lowry misses 2-pt layup from 3 ft,,96,97
439,4,1:59.0,,Defensive rebound by K. Oubre,96,97
440,4,1:57.0,,J. Wall makes 2-pt layup from 1 ft (assist by K. Oubre),96,99
441,4,1:35.0,D. DeRozan misses 3-pt jump shot from 25 ft,,96,99
442,4,1:33.0,,Defensive rebound by Team,96,99
443,4,1:33.0,Loose ball foul by J. Poeltl (drawn by O. Porter),,96,99
444,4,1:33.0,P. Siakam enters the game for J. Poeltl,,96,99
445,4,1:33.0,,O. Porter misses free throw 1 of 2,96,99
446,4,1:33.0,,Offensive rebound by Team,96,99
447,4,1:33.0,Toronto full timeout,,96,99
448,4,1:33.0,C. Miles enters the game for P. Siakam,,96,99
449,4,1:33.0,,O. Porter makes free throw 2 of 2,96,100
450,4,1:20.0,C. Miles misses 3-pt jump shot from 26 ft,,96,100
451,4,1:17.0,,Defensive rebound by O. Porter,96,100
452,4,0:58.0,,J. Wall makes 2-pt jump shot from 15 ft,96,102
453,4,0:49.0,S. Ibaka misses 3-pt jump shot from 26 ft,,96,102
454,4,0:45.0,,Defensive rebound by J. Wall,96,102
455,4,0:22.0,,Shooting foul by K. Lowry (drawn by K. Oubre),96,102
456,4,0:22.0,,K. Oubre makes free throw 1 of 2,96,103
457,4,0:22.0,,T. Satoranský enters the game for M. Gortat,96,103
458,4,0:22.0,,K. Oubre makes free throw 2 of 2,96,104
459,4,0:16.0,Shooting foul by K. Oubre (drawn by D. DeRozan),,96,104
460,4,0:16.0,D. DeRozan makes free throw 1 of 2,,97,104
461,4,0:16.0,,M. Gortat enters the game for T. Satoranský,97,104
462,4,0:16.0,D. DeRozan makes free throw 2 of 2,,98,104
463,4,0:16.0,,Washington full timeout,98,104
464,4,0:16.0,,T. Satoranský enters the game for M. Gortat,98,104
465,4,0:16.0,P. Siakam enters the game for C. Miles,,98,104
466,4,0:15.0,,Personal foul by S. Ibaka (drawn by J. Wall),98,104
467,4,0:15.0,,J. Wall makes free throw 1 of 2,98,105
468,4,0:15.0,,J. Wall makes free throw 2 of 2,98,106
469,4,0:15.0,Toronto full timeout,,98,106
470,4,0:15.0,C. Miles enters the game for P. Siakam,,98,106
471,4,0:11.0,Turnover by K. Lowry (lost ball; steal by K. Oubre),,98,106
