,QUARTER,TIME_REMAINING,BOSTON_ACTION,OKLAHOMA CITY_ACTION,BOSTON_SCORE,OKLAHOMA CITY_SCORE
395,4,2:43.0,,A. Roberson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),90,86
396,4,2:17.0,K. Irving makes 2-pt layup from 1 ft,,92,86
397,4,2:08.0,,R. Westbrook makes 3-pt jump shot from 24 ft,92,89
398,4,1:48.0,K. Irving misses 3-pt jump shot from 26 ft,,92,89
399,4,1:45.0,,Defensive rebound by P. George,92,89
400,4,1:33.0,,Shooting foul by T. Rozier (drawn by P. George),92,89
401,4,1:33.0,,P. George makes free throw 1 of 2,92,90
402,4,1:33.0,M. Smart enters the game for T. Rozier,,92,90
403,4,1:33.0,M. Morris enters the game for S. Ojeleye,,92,90
404,4,1:33.0,,P. George makes free throw 2 of 2,92,91
405,4,1:13.0,A. Horford makes 3-pt jump shot from 22 ft (assist by M. Smart),,95,91
406,4,1:03.0,,R. Westbrook misses 3-pt jump shot from 25 ft,95,91
407,4,0:59.0,Defensive rebound by A. Horford,,95,91
408,4,0:41.0,A. Horford makes 2-pt jump shot from 17 ft (assist by K. Irving),,97,91
409,4,0:41.0,,Oklahoma City full timeout,97,91
410,4,0:41.0,,Á. Abrines enters the game for A. Roberson,97,91
411,4,0:38.0,,P. George makes 3-pt jump shot from 24 ft,97,94
412,4,0:14.0,K. Irving makes 2-pt layup at rim,,99,94
413,4,0:09.0,,C. Anthony misses 3-pt jump shot from 24 ft,99,94
414,4,0:07.0,Defensive rebound by M. Morris,,99,94
415,4,0:07.0,Personal foul by Á. Abrines (drawn by M. Morris),,99,94
416,4,0:07.0,Boston full timeout,,99,94
417,4,0:07.0,,J. Grant enters the game for S. Adams,99,94
418,4,0:07.0,,A. Roberson enters the game for Á. Abrines,99,94
419,4,0:07.0,J. Tatum enters the game for J. Brown,,99,94
420,4,0:07.0,Turnover by J. Tatum (bad pass),,99,94
421,4,0:07.0,,Oklahoma City full timeout,99,94
422,4,0:07.0,,S. Adams enters the game for J. Grant,99,94
423,4,0:07.0,,Á. Abrines enters the game for A. Roberson,99,94
424,4,0:07.0,J. Brown enters the game for K. Irving,,99,94
425,4,0:05.0,,P. George misses 3-pt jump shot from 24 ft,99,94
426,4,0:04.0,Defensive rebound by Team,,99,94
427,4,0:04.0,K. Irving enters the game for J. Tatum,,99,94
428,4,0:04.0,,A. Roberson enters the game for Á. Abrines,99,94
429,4,0:03.0,Personal foul by A. Roberson (drawn by K. Irving),,99,94
430,4,0:03.0,K. Irving makes free throw 2 of 2,,100,94
431,4,0:03.0,K. Irving makes free throw 1 of 2,,101,94
432,4,0:00.0,,P. George misses 3-pt jump shot from 23 ft,101,94
433,4,0:00.0,,Offensive rebound by Team,101,94
