,QUARTER,TIME_REMAINING,DALLAS_ACTION,SACRAMENTO_ACTION,DALLAS_SCORE,SACRAMENTO_SCORE
377,4,5:23.0,Personal foul by S. Labissière (drawn by S. Mejri),,92,80
378,4,5:23.0,J. Motley enters the game for S. Mejri,,92,80
379,4,5:15.0,J. Motley makes 2-pt jump shot from 6 ft (assist by Y. Ferrell),,94,80
380,4,5:03.0,,J. Sampson misses 3-pt jump shot from 25 ft,94,80
381,4,4:58.0,Defensive rebound by K. Collinsworth,,94,80
382,4,4:49.0,M. Kleber makes 2-pt hook shot from 6 ft (assist by K. Collinsworth),,96,80
383,4,4:48.0,,Sacramento full timeout,96,80
384,4,4:48.0,J. Jones enters the game for K. Collinsworth,,96,80
385,4,4:24.0,,S. Labissière misses 2-pt jump shot from 17 ft,96,80
386,4,4:23.0,Defensive rebound by Team,,96,80
387,4,4:10.0,Y. Ferrell misses 3-pt jump shot from 24 ft,,96,80
388,4,4:07.0,,Defensive rebound by S. Labissière,96,80
389,4,4:01.0,,Personal foul by J. Motley (drawn by S. Labissière),96,80
390,4,4:01.0,K. Collinsworth enters the game for Y. Ferrell,,96,80
391,4,3:52.0,,B. Hield misses 3-pt jump shot from 25 ft,96,80
392,4,3:49.0,Defensive rebound by K. Collinsworth,,96,80
393,4,3:43.0,J. Motley makes 2-pt layup from 2 ft (assist by K. Collinsworth),,98,80
394,4,3:34.0,,F. Mason misses 2-pt layup from 2 ft (block by K. Collinsworth),98,80
395,4,3:31.0,Defensive rebound by M. Kleber,,98,80
396,4,3:30.0,A. Harrison enters the game for D. McDermott,,98,80
397,4,3:24.0,J. Jones misses 3-pt jump shot from 23 ft,,98,80
398,4,3:22.0,,Defensive rebound by F. Mason,98,80
399,4,3:08.0,,B. Caboclo makes 3-pt jump shot from 26 ft (assist by S. Labissière),98,83
400,4,2:39.0,J. Motley misses 2-pt jump shot from 18 ft (block by B. Caboclo),,98,83
401,4,2:39.0,Offensive rebound by Team,,98,83
402,4,2:39.0,Turnover by Team (shot clock),,98,83
403,4,2:29.0,,S. Labissière makes 2-pt dunk from 2 ft (assist by F. Mason),98,85
404,4,2:29.0,,Shooting foul by J. Motley (drawn by S. Labissière),98,85
405,4,2:29.0,,S. Labissière makes free throw 1 of 1,98,86
406,4,2:17.0,J. Jones misses 2-pt layup from 1 ft,,98,86
407,4,2:15.0,,Defensive rebound by B. Caboclo,98,86
408,4,2:12.0,,B. Hield makes 2-pt layup from 2 ft (assist by B. Caboclo),98,88
409,4,1:50.0,A. Harrison misses 3-pt jump shot from 24 ft,,98,88
410,4,1:49.0,,Defensive rebound by Team,98,88
411,4,1:33.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by S. Labissière),98,91
412,4,1:24.0,Personal foul by F. Mason (drawn by K. Collinsworth),,98,91
413,4,1:12.0,J. Motley misses 2-pt hook shot from 3 ft,,98,91
414,4,1:10.0,Offensive rebound by J. Motley,,98,91
415,4,1:10.0,J. Motley makes 2-pt layup from 2 ft,,100,91
416,4,0:54.0,,S. Labissière makes 2-pt jump shot from 11 ft,100,93
417,4,0:42.0,Turnover by K. Collinsworth (lost ball; steal by B. Hield),,100,93
418,4,0:41.0,,B. Hield makes 2-pt layup from 1 ft,100,95
419,4,0:33.0,Turnover by A. Harrison (bad pass; steal by J. Sampson),,100,95
420,4,0:29.0,,J. Sampson misses 2-pt layup from 8 ft (block by A. Harrison),100,95
421,4,0:29.0,Defensive rebound by A. Harrison,,100,95
422,4,0:28.0,Personal foul by B. Hield (drawn by A. Harrison),,100,95
423,4,0:28.0,A. Harrison makes free throw 1 of 2,,101,95
424,4,0:28.0,A. Harrison makes free throw 2 of 2,,102,95
425,4,0:21.0,,Shooting foul by A. Harrison (drawn by F. Mason),102,95
426,4,0:21.0,,F. Mason makes free throw 1 of 2,102,96
427,4,0:21.0,,F. Mason makes free throw 2 of 2,102,97
428,4,0:20.0,Personal foul by B. Hield (drawn by K. Collinsworth),,102,97
429,4,0:20.0,K. Collinsworth makes free throw 1 of 1,,103,97
430,4,0:20.0,K. Collinsworth misses free throw 2 of 2,,103,97
431,4,0:20.0,,Defensive rebound by Team,103,97
432,4,0:09.0,,B. Hield misses 3-pt jump shot from 26 ft,103,97
433,4,0:09.0,Defensive rebound by Team,,103,97
