,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,ORLANDO_ACTION,MEMPHIS_SCORE,ORLANDO_SCORE
386,4,7:39.0,Defensive rebound by J. Green,,86,83
387,4,7:17.0,D. Brooks misses 2-pt layup from 6 ft,,86,83
388,4,7:11.0,,Defensive rebound by S. Mack,86,83
389,4,7:00.0,,Shooting foul by M. Chalmers (drawn by J. Simmons),86,83
390,4,7:00.0,,J. Simmons misses free throw 1 of 2,86,83
391,4,7:00.0,,Offensive rebound by Team,86,83
392,4,7:00.0,,N. Vučević enters the game for S. Mack,86,83
393,4,7:00.0,,D. Augustin enters the game for M. Hezonja,86,83
394,4,7:00.0,J. Martin enters the game for J. Green,,86,83
395,4,7:00.0,,J. Simmons makes free throw 2 of 2,86,84
396,4,6:42.0,M. Chalmers misses 3-pt jump shot from 25 ft,,86,84
397,4,6:39.0,,Defensive rebound by N. Vučević,86,84
398,4,6:26.0,,D. Augustin misses 3-pt jump shot from 27 ft,86,84
399,4,6:23.0,Defensive rebound by B. McLemore,,86,84
400,4,6:05.0,M. Chalmers misses 3-pt jump shot from 26 ft,,86,84
401,4,6:04.0,Offensive rebound by Team,,86,84
402,4,6:04.0,,Loose ball foul by A. Gordon (drawn by J. Martin),86,84
403,4,6:04.0,,E. Fournier enters the game for J. Isaac,86,84
404,4,6:04.0,J. Green enters the game for I. Rabb,,86,84
405,4,5:53.0,B. McLemore makes 2-pt layup from 2 ft (assist by J. Green),,88,84
406,4,5:37.0,,Offensive foul by A. Gordon (drawn by D. Brooks),88,84
407,4,5:37.0,,Turnover by A. Gordon (offensive foul),88,84
408,4,5:20.0,D. Brooks makes 2-pt layup from 3 ft,,90,84
409,4,5:05.0,,J. Simmons misses 2-pt layup from 6 ft (block by J. Green),90,84
410,4,5:05.0,,Offensive rebound by J. Simmons,90,84
411,4,5:05.0,,Shooting foul by J. Green (drawn by J. Simmons),90,84
412,4,5:05.0,,J. Simmons makes free throw 1 of 2,90,85
413,4,5:05.0,,J. Simmons makes free throw 2 of 2,90,86
414,4,4:50.0,J. Green makes 2-pt jump shot from 6 ft (assist by B. McLemore),,92,86
415,4,4:31.0,,N. Vučević makes 2-pt layup from 4 ft (assist by A. Gordon),92,88
416,4,4:31.0,,Shooting foul by B. McLemore (drawn by N. Vučević),92,88
417,4,4:31.0,,N. Vučević makes free throw 1 of 1,92,89
418,4,4:15.0,J. Martin misses 2-pt jump shot from 18 ft,,92,89
419,4,4:13.0,,Defensive rebound by N. Vučević,92,89
420,4,3:49.0,,E. Fournier makes 2-pt layup from 6 ft,92,91
421,4,3:24.0,M. Chalmers misses 2-pt jump shot from 7 ft,,92,91
422,4,3:22.0,,Defensive rebound by A. Gordon,92,91
423,4,3:17.0,,A. Gordon makes 2-pt layup from 2 ft,92,93
424,4,3:17.0,Memphis full timeout,,92,93
425,4,3:17.0,K. Simmons enters the game for M. Chalmers,,92,93
426,4,3:04.0,B. McLemore makes 2-pt layup from 3 ft (assist by J. Green),,94,93
427,4,3:03.0,,Orlando full timeout,94,93
428,4,2:47.0,,E. Fournier misses 3-pt jump shot from 23 ft,94,93
429,4,2:44.0,Defensive rebound by J. Martin,,94,93
430,4,2:28.0,J. Green misses 2-pt jump shot from 19 ft,,94,93
431,4,2:26.0,,Defensive rebound by A. Gordon,94,93
432,4,2:15.0,,Personal foul by K. Simmons (drawn by E. Fournier),94,93
433,4,2:15.0,,E. Fournier makes free throw 1 of 2,94,94
434,4,2:15.0,,E. Fournier makes free throw 2 of 2,94,95
435,4,1:52.0,Shooting foul by A. Gordon (drawn by J. Martin),,94,95
436,4,1:52.0,J. Martin makes free throw 1 of 2,,95,95
437,4,1:52.0,J. Martin makes free throw 2 of 2,,96,95
438,4,1:38.0,,J. Simmons makes 3-pt jump shot from 23 ft (assist by E. Fournier),96,98
439,4,1:26.0,K. Simmons makes 2-pt jump shot from 16 ft,,98,98
440,4,1:05.0,,D. Augustin makes 2-pt layup from 3 ft,98,100
441,4,0:51.0,Turnover by D. Brooks (bad pass; steal by E. Fournier),,98,100
442,4,0:47.0,,Turnover by E. Fournier (lost ball; steal by J. Green),98,100
443,4,0:43.0,J. Martin makes 2-pt layup from 3 ft (assist by D. Brooks),,100,100
444,4,0:43.0,Shooting foul by N. Vučević (drawn by J. Martin),,100,100
445,4,0:43.0,J. Martin misses free throw 1 of 1,,100,100
446,4,0:39.0,,Defensive rebound by D. Augustin,100,100
447,4,0:36.0,,Orlando full timeout,100,100
448,4,0:22.0,,E. Fournier makes 3-pt jump shot from 28 ft,100,103
449,4,0:22.0,Memphis full timeout,,100,103
450,4,0:22.0,,J. Isaac enters the game for D. Augustin,100,103
451,4,0:11.0,J. Martin misses 3-pt jump shot from 24 ft (block by J. Isaac),,100,103
452,4,0:11.0,,Defensive rebound by Team,100,103
453,4,0:09.0,,Orlando full timeout,100,103
454,4,0:09.0,,D. Augustin enters the game for J. Simmons,100,103
455,4,0:09.0,,M. Speights enters the game for J. Isaac,100,103
456,4,0:09.0,B. Johnson enters the game for K. Simmons,,100,103
457,4,0:08.0,,Personal take foul by J. Green (drawn by E. Fournier),100,103
458,4,0:08.0,,E. Fournier makes free throw 1 of 2,100,104
459,4,0:08.0,,J. Isaac enters the game for D. Augustin,100,104
460,4,0:08.0,,J. Simmons enters the game for M. Speights,100,104
461,4,0:08.0,,E. Fournier makes free throw 2 of 2,100,105
462,4,0:08.0,Memphis full timeout,,100,105
463,4,0:08.0,K. Simmons enters the game for B. Johnson,,100,105
464,4,0:08.0,Turnover by Team (turnover),,100,105
465,4,0:08.0,,D. Augustin enters the game for J. Isaac,100,105
466,4,0:07.0,,Personal take foul by K. Simmons (drawn by D. Augustin),100,105
467,4,0:07.0,,D. Augustin makes free throw 1 of 2,100,106
468,4,0:07.0,,D. Augustin makes free throw 2 of 2,100,107
469,4,0:03.0,B. McLemore misses 3-pt jump shot from 26 ft,,100,107
470,4,0:03.0,,Defensive rebound by E. Fournier,100,107
