,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
389,4,4:26.0,Defensive rebound by T. Wallace,,108,86
390,4,4:23.0,Turnover by T. Wallace (lost ball; steal by J. Jackson),,108,86
391,4,4:23.0,,M. Chriss misses 3-pt jump shot from 25 ft,108,86
392,4,4:21.0,Defensive rebound by W. Johnson,,108,86
393,4,4:08.0,T. Wallace misses 2-pt layup from 3 ft (block by J. Jackson),,108,86
394,4,4:06.0,,Defensive rebound by S. Harrison,108,86
395,4,4:03.0,,S. Harrison misses 2-pt layup from 1 ft,108,86
396,4,4:01.0,,Offensive rebound by M. Chriss,108,86
397,4,4:01.0,,M. Chriss makes 2-pt layup at rim,108,88
398,4,3:34.0,C. Williams misses 3-pt jump shot from 25 ft,,108,88
399,4,3:29.0,,Defensive rebound by S. Harrison,108,88
400,4,3:19.0,,T. Ulis makes 3-pt jump shot from 25 ft (assist by S. Harrison),108,91
401,4,2:49.0,Shooting foul by A. Williams (drawn by M. Harrell),,108,91
402,4,2:49.0,M. Harrell makes free throw 1 of 2,,109,91
403,4,2:49.0,,A. Peters enters the game for J. Jackson,109,91
404,4,2:49.0,S. Dekker enters the game for T. Wallace,,109,91
405,4,2:49.0,M. Harrell misses free throw 2 of 2,,109,91
406,4,2:47.0,,Defensive rebound by M. Chriss,109,91
407,4,2:46.0,,Personal take foul by M. Harrell (drawn by S. Harrison),109,91
408,4,2:46.0,B. Marjanović enters the game for M. Harrell,,109,91
409,4,2:32.0,,Personal foul by B. Marjanović (drawn by T. Ulis),109,91
410,4,2:32.0,,T. Ulis makes free throw 1 of 2,109,92
411,4,2:32.0,,T. Ulis makes free throw 2 of 2,109,93
412,4,2:12.0,C. Williams makes 2-pt layup at rim (assist by B. Marjanović),,111,93
413,4,1:59.0,,A. Williams misses 2-pt layup from 6 ft (block by S. Thornwell),111,93
414,4,1:57.0,Defensive rebound by B. Marjanović,,111,93
415,4,1:52.0,S. Thornwell misses 3-pt jump shot from 25 ft,,111,93
416,4,1:50.0,,Defensive rebound by T. Ulis,111,93
417,4,1:43.0,,T. Ulis misses 3-pt jump shot from 25 ft,111,93
418,4,1:38.0,Defensive rebound by B. Marjanović,,111,93
419,4,1:23.0,Turnover by B. Marjanović (turnover),,111,93
420,4,1:08.0,,A. Williams misses 2-pt hook shot from 10 ft,111,93
421,4,1:05.0,Defensive rebound by S. Dekker,,111,93
422,4,0:58.0,Turnover by C. Williams (bad pass; steal by S. Harrison),,111,93
423,4,0:54.0,,Shooting foul by S. Thornwell (drawn by S. Harrison),111,93
424,4,0:54.0,,S. Harrison makes free throw 1 of 2,111,94
425,4,0:54.0,,S. Harrison makes free throw 2 of 2,111,95
426,4,0:44.0,Turnover by S. Dekker (bad pass; steal by M. Chriss),,111,95
427,4,0:39.0,,S. Harrison makes 2-pt layup at rim (assist by A. Peters),111,97
428,4,0:16.0,B. Marjanović misses 2-pt hook shot from 10 ft,,111,97
429,4,0:15.0,,Defensive rebound by A. Williams,111,97
430,4,0:10.0,,Shooting foul by B. Marjanović (drawn by M. Chriss),111,97
431,4,0:10.0,,M. Chriss makes free throw 1 of 2,111,98
432,4,0:10.0,,M. Chriss makes free throw 2 of 2,111,99
