,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
386,4,4:20.0,Offensive rebound by K. Anderson,,82,73
387,4,4:19.0,Shooting foul by D. Smith (drawn by L. Aldridge),,82,73
388,4,4:19.0,L. Aldridge makes free throw 1 of 2,,83,73
389,4,4:19.0,,D. Nowitzki enters the game for S. Mejri,83,73
390,4,4:19.0,L. Aldridge makes free throw 2 of 2,,84,73
391,4,3:55.0,,D. Smith makes 2-pt jump shot from 11 ft,84,75
392,4,3:37.0,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by L. Aldridge),,87,75
393,4,3:25.0,,D. Smith misses 2-pt dunk from 1 ft,87,75
394,4,3:24.0,,Offensive rebound by D. Nowitzki,87,75
395,4,3:24.0,,D. Nowitzki makes 2-pt layup from 1 ft,87,77
396,4,3:24.0,,Shooting foul by D. Murray (drawn by D. Nowitzki),87,77
397,4,3:24.0,San Antonio full timeout,,87,77
398,4,3:24.0,D. Green enters the game for D. Murray,,87,77
399,4,3:24.0,,D. Nowitzki makes free throw 1 of 1,87,78
400,4,3:06.0,L. Aldridge misses 2-pt jump shot from 16 ft,,87,78
401,4,3:03.0,,Defensive rebound by D. Nowitzki,87,78
402,4,2:50.0,,Turnover by Y. Ferrell (bad pass; steal by P. Mills),87,78
403,4,2:37.0,Shooting foul by D. Smith (drawn by L. Aldridge),,87,78
404,4,2:37.0,L. Aldridge makes free throw 1 of 2,,88,78
405,4,2:37.0,L. Aldridge makes free throw 2 of 2,,89,78
406,4,2:22.0,,H. Barnes misses 2-pt jump shot from 17 ft,89,78
407,4,2:19.0,,Offensive rebound by H. Barnes,89,78
408,4,2:17.0,,D. Smith makes 3-pt jump shot from 24 ft (assist by H. Barnes),89,81
409,4,1:54.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,89,81
410,4,1:52.0,,Defensive rebound by D. Smith,89,81
411,4,1:43.0,,Turnover by D. Smith (bad pass; steal by D. Green),89,81
412,4,1:28.0,Turnover by L. Aldridge (turnover),,89,81
413,4,1:21.0,,D. Smith misses 2-pt layup at rim (block by K. Anderson),89,81
414,4,1:17.0,Defensive rebound by L. Aldridge,,89,81
415,4,1:08.0,Shooting foul by W. Matthews (drawn by L. Aldridge),,89,81
416,4,1:08.0,,Dallas full timeout,89,81
417,4,1:08.0,L. Aldridge makes free throw 1 of 2,,90,81
418,4,1:08.0,L. Aldridge misses free throw 2 of 2,,90,81
419,4,1:06.0,,Defensive rebound by H. Barnes,90,81
420,4,0:58.0,,H. Barnes makes 2-pt layup from 2 ft,90,83
421,4,0:58.0,,Shooting foul by K. Anderson (drawn by H. Barnes),90,83
422,4,0:58.0,,H. Barnes makes free throw 1 of 1,90,84
423,4,0:57.0,Personal foul by W. Matthews (drawn by P. Mills),,90,84
424,4,0:57.0,,M. Kleber enters the game for W. Matthews,90,84
425,4,0:57.0,P. Mills misses free throw 1 of 2,,90,84
426,4,0:57.0,Offensive rebound by Team,,90,84
427,4,0:57.0,P. Mills makes free throw 2 of 2,,91,84
428,4,0:49.0,,D. Smith makes 2-pt dunk from 1 ft,91,86
429,4,0:32.0,M. Ginóbili makes 2-pt layup at rim,,93,86
430,4,0:26.0,,D. Smith makes 2-pt dunk from 1 ft,93,88
431,4,0:12.0,M. Ginóbili makes free throw 1 of 2,,94,88
432,4,0:12.0,,S. Mejri enters the game for D. Nowitzki,94,88
433,4,0:12.0,J. Lauvergne enters the game for P. Mills,,94,88
434,4,0:12.0,D. Murray enters the game for L. Aldridge,,94,88
435,4,0:12.0,M. Ginóbili makes free throw 2 of 2,,95,88
436,4,0:12.0,Personal take foul by H. Barnes (drawn by M. Ginóbili),,95,88
437,4,0:07.0,,D. Smith makes 3-pt jump shot from 27 ft,95,91
438,4,0:04.0,Personal take foul by H. Barnes (drawn by M. Ginóbili),,95,91
439,4,0:04.0,M. Ginóbili makes free throw 1 of 2,,96,91
440,4,0:04.0,M. Ginóbili makes free throw 2 of 2,,97,91
441,4,0:00.0,,D. Smith misses 3-pt jump shot from 30 ft,97,91
442,4,0:00.0,,Offensive rebound by Team,97,91
