,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
393,4,8:04.0,C. McCollum misses 2-pt jump shot from 3 ft (block by T. Warren),,76,89
394,4,8:02.0,Offensive rebound by C. McCollum,,76,89
395,4,8:01.0,S. Napier misses 3-pt jump shot from 23 ft,,76,89
396,4,7:57.0,Offensive rebound by D. Lillard,,76,89
397,4,7:57.0,D. Lillard makes 2-pt dunk from 1 ft,,78,89
398,4,7:47.0,,D. Booker makes 2-pt layup at rim (assist by E. Payton),78,91
399,4,7:30.0,D. Lillard misses 2-pt jump shot from 3 ft (block by J. Jackson),,78,91
400,4,7:30.0,Offensive rebound by Team,,78,91
401,4,7:30.0,,A. Len enters the game for M. Chriss,78,91
402,4,7:30.0,J. Nurkić enters the game for S. Napier,,78,91
403,4,7:30.0,M. Harkless enters the game for E. Davis,,78,91
404,4,7:27.0,C. McCollum misses 2-pt jump shot from 14 ft (block by T. Warren),,78,91
405,4,7:27.0,,Defensive rebound by D. Booker,78,91
406,4,7:26.0,,Personal foul by A. Aminu (drawn by D. Booker),78,91
407,4,7:26.0,,D. Booker makes free throw 1 of 2,78,92
408,4,7:26.0,,D. Booker makes free throw 2 of 2,78,93
409,4,7:21.0,D. Lillard makes 2-pt layup from 1 ft,,80,93
410,4,7:07.0,,Turnover by E. Payton (out of bounds lost ball),80,93
411,4,7:02.0,D. Lillard misses 3-pt jump shot from 25 ft,,80,93
412,4,7:00.0,,Defensive rebound by Team,80,93
413,4,6:41.0,,D. Booker misses 2-pt jump shot from 9 ft,80,93
414,4,6:37.0,Defensive rebound by D. Lillard,,80,93
415,4,6:34.0,C. McCollum makes 2-pt jump shot from 15 ft (assist by M. Harkless),,82,93
416,4,6:11.0,,Shooting foul by J. Nurkić (drawn by T. Warren),82,93
417,4,6:11.0,,T. Warren makes free throw 1 of 2,82,94
418,4,6:11.0,,T. Warren makes free throw 2 of 2,82,95
419,4,6:01.0,J. Nurkić makes 2-pt jump shot from 4 ft (assist by D. Lillard),,84,95
420,4,5:48.0,,A. Len misses 2-pt layup from 3 ft,84,95
421,4,5:46.0,Defensive rebound by J. Nurkić,,84,95
422,4,5:45.0,Shooting foul by D. Booker (drawn by M. Harkless),,84,95
423,4,5:45.0,M. Harkless makes free throw 1 of 2,,85,95
424,4,5:45.0,,D. Bender enters the game for J. Jackson,85,95
425,4,5:45.0,M. Harkless makes free throw 2 of 2,,86,95
426,4,5:37.0,,Phoenix full timeout,86,95
427,4,5:20.0,,Turnover by Team (shot clock),86,95
428,4,5:01.0,A. Aminu misses 3-pt jump shot from 23 ft,,86,95
429,4,4:59.0,,Defensive rebound by D. Booker,86,95
430,4,4:43.0,,D. Booker misses 2-pt hook shot from 2 ft,86,95
431,4,4:41.0,Defensive rebound by J. Nurkić,,86,95
432,4,4:37.0,C. McCollum misses 2-pt jump shot from 1 ft (block by D. Booker),,86,95
433,4,4:37.0,Offensive rebound by Team,,86,95
434,4,4:28.0,C. McCollum makes 2-pt jump shot from 15 ft,,88,95
435,4,4:11.0,,D. Booker misses 2-pt layup from 1 ft (block by J. Nurkić),88,95
436,4,4:07.0,Defensive rebound by J. Nurkić,,88,95
437,4,4:03.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by C. McCollum),,91,95
438,4,4:01.0,,Phoenix full timeout,91,95
439,4,4:01.0,,T. Daniels enters the game for D. Bender,91,95
440,4,3:44.0,,A. Len makes 2-pt jump shot from 11 ft (assist by E. Payton),91,97
441,4,3:24.0,C. McCollum makes 3-pt jump shot from 25 ft,,94,97
442,4,2:59.0,,E. Payton misses 2-pt jump shot from 11 ft,94,97
443,4,2:57.0,Defensive rebound by D. Lillard,,94,97
444,4,2:54.0,Shooting foul by D. Booker (drawn by J. Nurkić),,94,97
445,4,2:54.0,J. Nurkić misses free throw 1 of 2,,94,97
446,4,2:54.0,Offensive rebound by Team,,94,97
447,4,2:54.0,J. Nurkić misses free throw 2 of 2,,94,97
448,4,2:52.0,,Defensive rebound by E. Payton,94,97
449,4,2:52.0,,Personal foul by M. Harkless (drawn by E. Payton),94,97
450,4,2:52.0,,E. Payton misses free throw 1 of 2,94,97
451,4,2:52.0,,Offensive rebound by Team,94,97
452,4,2:52.0,,E. Payton misses free throw 2 of 2,94,97
453,4,2:51.0,Defensive rebound by Team,,94,97
454,4,2:39.0,A. Aminu misses 3-pt jump shot from 22 ft,,94,97
455,4,2:38.0,Offensive rebound by D. Lillard,,94,97
456,4,2:38.0,D. Lillard makes 2-pt layup from 6 ft,,96,97
457,4,2:38.0,Shooting foul by A. Len (drawn by D. Lillard),,96,97
458,4,2:38.0,D. Lillard makes free throw 1 of 1,,97,97
459,4,2:19.0,,D. Booker makes 3-pt jump shot from 26 ft,97,100
460,4,1:57.0,C. McCollum misses 2-pt jump shot from 14 ft,,97,100
461,4,1:55.0,,Defensive rebound by T. Daniels,97,100
462,4,1:38.0,,D. Booker misses 3-pt jump shot from 28 ft,97,100
463,4,1:35.0,,Offensive rebound by D. Booker,97,100
464,4,1:24.0,,Turnover by D. Booker (bad pass),97,100
465,4,1:10.0,D. Lillard makes 3-pt jump shot from 26 ft,,100,100
466,4,1:10.0,,Phoenix full timeout,100,100
467,4,1:04.0,,Personal block foul by J. Nurkić (drawn by E. Payton),100,100
468,4,1:04.0,,E. Payton makes free throw 1 of 2,100,101
469,4,1:04.0,,M. Chriss enters the game for A. Len,100,101
470,4,1:04.0,,S. Harrison enters the game for T. Daniels,100,101
471,4,1:04.0,,E. Payton makes free throw 2 of 2,100,102
472,4,0:54.0,D. Lillard misses 2-pt layup from 3 ft (block by S. Harrison),,100,102
473,4,0:53.0,Offensive rebound by J. Nurkić,,100,102
474,4,0:53.0,J. Nurkić makes 2-pt layup at rim,,102,102
475,4,0:33.0,,D. Booker makes 2-pt layup at rim,102,104
476,4,0:33.0,Portland full timeout,,102,104
477,4,0:28.0,D. Lillard makes 2-pt jump shot from 14 ft,,104,104
478,4,0:20.0,,Phoenix full timeout,104,104
479,4,0:20.0,,T. Daniels enters the game for S. Harrison,104,104
480,4,0:20.0,E. Davis enters the game for J. Nurkić,,104,104
481,4,0:20.0,,Turnover by Team (turnover),104,104
482,4,0:20.0,J. Nurkić enters the game for E. Davis,,104,104
483,4,0:00.0,D. Lillard makes 2-pt layup at rim,,106,104
484,4,0:00.0,,T. Daniels misses 3-pt jump shot from 58 ft,106,104
485,4,0:00.0,,Offensive rebound by Team,106,104
