,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
380,4,4:09.0,,G. Antetokounmpo makes free throw 2 of 2,81,91
381,4,4:02.0,A. Bradley makes 2-pt jump shot from 19 ft (assist by A. Drummond),,83,91
382,4,4:02.0,Shooting foul by M. Brogdon (drawn by A. Bradley),,83,91
383,4,4:02.0,A. Bradley makes free throw 1 of 1,,84,91
384,4,3:34.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,84,91
385,4,3:31.0,Defensive rebound by A. Drummond,,84,91
386,4,3:11.0,S. Johnson misses 2-pt jump shot from 6 ft,,84,91
387,4,3:09.0,,Defensive rebound by M. Brogdon,84,91
388,4,3:02.0,,T. Maker misses 2-pt jump shot from 12 ft,84,91
389,4,2:59.0,Defensive rebound by S. Johnson,,84,91
390,4,2:55.0,Shooting foul by T. Maker (drawn by A. Drummond),,84,91
391,4,2:55.0,,Milwaukee full timeout,84,91
392,4,2:55.0,A. Drummond makes free throw 1 of 2,,85,91
393,4,2:55.0,A. Drummond misses free throw 2 of 2,,85,91
394,4,2:52.0,,Defensive rebound by K. Middleton,85,91
395,4,2:36.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft,85,93
396,4,2:15.0,A. Drummond makes 2-pt layup from 1 ft,,87,93
397,4,1:56.0,,G. Antetokounmpo misses 2-pt layup at rim,87,93
398,4,1:55.0,,Offensive rebound by G. Antetokounmpo,87,93
399,4,1:55.0,,G. Antetokounmpo makes 2-pt layup at rim,87,95
400,4,1:49.0,A. Drummond makes 2-pt layup from 1 ft (assist by S. Johnson),,89,95
401,4,1:49.0,Shooting foul by T. Maker (drawn by A. Drummond),,89,95
402,4,1:49.0,A. Drummond misses free throw 1 of 1,,89,95
403,4,1:49.0,,Defensive rebound by K. Middleton,89,95
404,4,1:26.0,,M. Brogdon misses 2-pt jump shot from 19 ft,89,95
405,4,1:23.0,Defensive rebound by S. Johnson,,89,95
406,4,1:17.0,T. Harris makes 3-pt jump shot from 23 ft (assist by A. Drummond),,92,95
407,4,1:02.0,,E. Bledsoe makes 2-pt jump shot from 17 ft,92,97
408,4,0:49.0,R. Jackson makes 2-pt jump shot from 14 ft,,94,97
409,4,0:32.0,,E. Bledsoe misses 2-pt layup at rim,94,97
410,4,0:32.0,,Offensive rebound by E. Bledsoe,94,97
411,4,0:32.0,,E. Bledsoe makes 2-pt layup at rim,94,99
412,4,0:32.0,Detroit full timeout,,94,99
413,4,0:32.0,,D. Liggins enters the game for T. Maker,94,99
414,4,0:21.0,A. Bradley makes 3-pt jump shot from 28 ft (assist by R. Jackson),,97,99
415,4,0:20.0,,Personal take foul by S. Johnson (drawn by K. Middleton),97,99
416,4,0:20.0,,K. Middleton makes free throw 1 of 2,97,100
417,4,0:20.0,A. Tolliver enters the game for S. Johnson,,97,100
418,4,0:20.0,,K. Middleton makes free throw 2 of 2,97,101
419,4,0:13.0,R. Jackson makes 2-pt layup from 1 ft,,99,101
420,4,0:12.0,,Personal take foul by A. Drummond (drawn by K. Middleton),99,101
421,4,0:12.0,,K. Middleton makes free throw 1 of 2,99,102
422,4,0:12.0,,K. Middleton makes free throw 2 of 2,99,103
423,4,0:09.0,Personal take foul by G. Antetokounmpo (drawn by R. Jackson),,99,103
424,4,0:09.0,R. Jackson misses free throw 1 of 2,,99,103
425,4,0:09.0,Offensive rebound by Team,,99,103
426,4,0:09.0,,T. Maker enters the game for D. Liggins,99,103
427,4,0:09.0,R. Jackson makes free throw 2 of 2,,100,103
428,4,0:08.0,,Personal take foul by R. Jackson (drawn by E. Bledsoe),100,103
429,4,0:08.0,,E. Bledsoe makes free throw 1 of 2,100,104
430,4,0:08.0,,D. Liggins enters the game for T. Maker,100,104
431,4,0:08.0,,E. Bledsoe misses free throw 2 of 2,100,104
432,4,0:07.0,Defensive rebound by A. Drummond,,100,104
433,4,0:07.0,Detroit full timeout,,100,104
434,4,0:00.0,T. Harris misses 3-pt jump shot from 26 ft (block by G. Antetokounmpo),,100,104
435,4,0:00.0,,Defensive rebound by E. Bledsoe,100,104
