,QUARTER,TIME_REMAINING,DALLAS_ACTION,OKLAHOMA CITY_ACTION,DALLAS_SCORE,OKLAHOMA CITY_SCORE
386,4,3:27.0,,J. Grant enters the game for S. Adams,101,100
387,4,3:27.0,Y. Ferrell enters the game for J. Barea,,101,100
388,4,3:27.0,D. Smith makes free throw 2 of 2,,102,100
389,4,3:15.0,,R. Westbrook makes 2-pt jump shot from 19 ft (assist by C. Anthony),102,102
390,4,3:14.0,Dallas full timeout,,102,102
391,4,2:58.0,W. Matthews misses 2-pt jump shot from 14 ft,,102,102
392,4,2:56.0,,Defensive rebound by R. Felton,102,102
393,4,2:46.0,,R. Westbrook makes 2-pt jump shot from 20 ft,102,104
394,4,2:28.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by H. Barnes),,105,104
395,4,2:05.0,,J. Grant misses 3-pt jump shot from 22 ft,105,104
396,4,2:03.0,,Offensive rebound by Team,105,104
397,4,1:54.0,,J. Grant misses 2-pt layup from 2 ft,105,104
398,4,1:53.0,,Offensive rebound by J. Grant,105,104
399,4,1:52.0,,J. Grant makes 2-pt layup from 2 ft,105,106
400,4,1:39.0,D. Smith makes 3-pt jump shot from 24 ft (assist by W. Matthews),,108,106
401,4,1:27.0,,R. Westbrook makes 2-pt layup from 2 ft,108,108
402,4,1:18.0,D. Smith makes 3-pt jump shot from 25 ft,,111,108
403,4,1:04.0,,P. George misses 3-pt jump shot from 25 ft,111,108
404,4,1:01.0,Defensive rebound by H. Barnes,,111,108
405,4,0:46.0,D. Smith misses 2-pt jump shot from 12 ft,,111,108
406,4,0:46.0,,Defensive rebound by R. Westbrook,111,108
407,4,0:37.0,,Shooting foul by S. Mejri (drawn by C. Anthony),111,108
408,4,0:37.0,,C. Anthony makes free throw 1 of 2,111,109
409,4,0:37.0,D. Powell enters the game for Y. Ferrell,,111,109
410,4,0:37.0,,C. Anthony makes free throw 2 of 2,111,110
411,4,0:37.0,Dallas full timeout,,111,110
412,4,0:37.0,D. Nowitzki enters the game for S. Mejri,,111,110
413,4,0:37.0,J. Barea enters the game for D. Powell,,111,110
414,4,0:30.0,D. Smith makes 2-pt layup at rim,,113,110
415,4,0:30.0,,Oklahoma City full timeout,113,110
416,4,0:30.0,Y. Ferrell enters the game for D. Nowitzki,,113,110
417,4,0:30.0,D. Powell enters the game for J. Barea,,113,110
418,4,0:20.0,,R. Westbrook misses 3-pt jump shot from 26 ft,113,110
419,4,0:17.0,Defensive rebound by D. Smith,,113,110
420,4,0:15.0,Personal take foul by R. Westbrook (drawn by D. Smith),,113,110
421,4,0:15.0,D. Smith makes free throw 1 of 2,,114,110
422,4,0:15.0,D. Smith makes free throw 2 of 2,,115,110
423,4,0:15.0,,Oklahoma City full timeout,115,110
424,4,0:15.0,,S. Adams enters the game for J. Grant,115,110
425,4,0:12.0,,Shooting foul by D. Powell (drawn by P. George),115,110
426,4,0:12.0,,P. George makes free throw 1 of 3,115,111
427,4,0:12.0,,P. George makes free throw 2 of 3,115,112
428,4,0:12.0,S. Mejri enters the game for Y. Ferrell,,115,112
429,4,0:12.0,,P. George makes free throw 3 of 3,115,113
430,4,0:12.0,Dallas full timeout,,115,113
431,4,0:12.0,D. Nowitzki enters the game for D. Powell,,115,113
432,4,0:12.0,D. Harris enters the game for S. Mejri,,115,113
433,4,0:11.0,Personal take foul by P. George (drawn by D. Smith),,115,113
434,4,0:11.0,D. Smith makes free throw 1 of 2,,116,113
435,4,0:11.0,Y. Ferrell enters the game for D. Nowitzki,,116,113
436,4,0:11.0,D. Powell enters the game for D. Harris,,116,113
437,4,0:11.0,D. Smith misses free throw 2 of 2,,116,113
438,4,0:10.0,,Defensive rebound by R. Westbrook,116,113
439,4,0:06.0,,R. Westbrook misses 3-pt jump shot from 27 ft,116,113
440,4,0:03.0,,Offensive rebound by Team,116,113
441,4,0:02.0,,R. Westbrook misses 3-pt jump shot from 26 ft,116,113
442,4,0:02.0,,Offensive rebound by R. Felton,116,113
