,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DENVER_ACTION,HOUSTON_SCORE,DENVER_SCORE
384,4,6:39.0,,N. Jokić misses 2-pt hook shot from 3 ft,105,91
385,4,6:34.0,,Offensive rebound by W. Chandler,105,91
386,4,6:34.0,,W. Chandler makes 2-pt layup at rim,105,93
387,4,6:12.0,Turnover by P. Tucker (bad pass; steal by W. Barton),,105,93
388,4,6:09.0,,W. Barton makes 2-pt layup from 2 ft (assist by W. Chandler),105,95
389,4,6:09.0,,Shooting foul by J. Johnson (drawn by W. Barton),105,95
390,4,6:09.0,,W. Barton makes free throw 1 of 1,105,96
391,4,5:57.0,Personal foul by G. Harris (drawn by C. Capela),,105,96
392,4,5:50.0,Shooting foul by J. Murray (drawn by J. Harden),,105,96
393,4,5:50.0,J. Harden makes free throw 1 of 2,,106,96
394,4,5:50.0,J. Harden misses free throw 2 of 2,,106,96
395,4,5:48.0,,Defensive rebound by W. Chandler,106,96
396,4,5:35.0,,J. Murray makes 2-pt layup from 1 ft,106,98
397,4,5:14.0,T. Ariza misses 2-pt jump shot from 21 ft,,106,98
398,4,5:11.0,,Defensive rebound by N. Jokić,106,98
399,4,5:06.0,,Shooting foul by J. Johnson (drawn by G. Harris),106,98
400,4,5:06.0,,G. Harris misses free throw 1 of 2,106,98
401,4,5:06.0,,Offensive rebound by Team,106,98
402,4,5:06.0,C. Paul enters the game for P. Tucker,,106,98
403,4,5:06.0,,G. Harris makes free throw 2 of 2,106,99
404,4,4:51.0,J. Harden misses 2-pt jump shot from 4 ft,,106,99
405,4,4:51.0,,Defensive rebound by Team,106,99
406,4,4:31.0,,N. Jokić makes 2-pt layup from 2 ft,106,101
407,4,4:14.0,J. Harden misses 2-pt jump shot from 13 ft,,106,101
408,4,4:12.0,Offensive rebound by J. Harden,,106,101
409,4,4:10.0,J. Harden makes 2-pt layup from 3 ft,,108,101
410,4,3:57.0,,G. Harris misses 2-pt jump shot from 17 ft,108,101
411,4,3:55.0,Defensive rebound by C. Capela,,108,101
412,4,3:47.0,C. Paul misses 2-pt jump shot from 9 ft,,108,101
413,4,3:42.0,Offensive rebound by C. Capela,,108,101
414,4,3:37.0,J. Johnson misses 2-pt jump shot from 9 ft,,108,101
415,4,3:37.0,,Defensive rebound by Team,108,101
416,4,3:37.0,Loose ball foul by C. Capela (drawn by W. Barton),,108,101
417,4,3:37.0,Houston full timeout,,108,101
418,4,3:37.0,,W. Barton makes free throw 1 of 2,108,102
419,4,3:37.0,,W. Barton misses free throw 2 of 2,108,102
420,4,3:35.0,Defensive rebound by J. Johnson,,108,102
421,4,3:15.0,Turnover by C. Capela (traveling),,108,102
422,4,3:04.0,,N. Jokić makes 2-pt layup from 2 ft,108,104
423,4,2:44.0,C. Paul makes 2-pt jump shot from 10 ft,,110,104
424,4,2:16.0,,J. Murray misses 2-pt jump shot from 4 ft,110,104
425,4,2:12.0,,Offensive rebound by N. Jokić,110,104
426,4,2:12.0,,N. Jokić makes 2-pt layup at rim,110,106
427,4,1:52.0,J. Johnson misses 3-pt jump shot from 23 ft (block by W. Chandler),,110,106
428,4,1:48.0,,Defensive rebound by W. Barton,110,106
429,4,1:41.0,,G. Harris misses 3-pt jump shot from 26 ft,110,106
430,4,1:39.0,,Offensive rebound by W. Chandler,110,106
431,4,1:39.0,,W. Chandler misses 2-pt layup from 1 ft,110,106
432,4,1:38.0,Defensive rebound by T. Ariza,,110,106
433,4,1:17.0,Shooting foul by W. Chandler (drawn by J. Harden),,110,106
434,4,1:17.0,J. Harden makes free throw 1 of 2,,111,106
435,4,1:17.0,P. Tucker enters the game for J. Johnson,,111,106
436,4,1:17.0,J. Harden makes free throw 2 of 2,,112,106
437,4,1:09.0,,Turnover by J. Murray (out of bounds lost ball),112,106
438,4,0:46.0,J. Harden makes 2-pt jump shot from 22 ft,,114,106
439,4,0:46.0,,Denver full timeout,114,106
440,4,0:33.0,,J. Murray makes 2-pt layup from 2 ft,114,108
441,4,0:27.0,Turnover by C. Paul (traveling),,114,108
442,4,0:19.0,,Shooting foul by P. Tucker (drawn by N. Jokić),114,108
443,4,0:19.0,,N. Jokić makes free throw 1 of 2,114,109
444,4,0:19.0,J. Johnson enters the game for C. Capela,,114,109
445,4,0:19.0,,N. Jokić makes free throw 2 of 2,114,110
446,4,0:18.0,Personal take foul by W. Chandler (drawn by J. Johnson),,114,110
447,4,0:18.0,J. Johnson makes free throw 1 of 2,,115,110
448,4,0:18.0,J. Johnson makes free throw 2 of 2,,116,110
449,4,0:18.0,,Denver full timeout,116,110
450,4,0:15.0,,W. Barton makes 2-pt layup from 1 ft (assist by N. Jokić),116,112
451,4,0:14.0,Personal take foul by N. Jokić (drawn by C. Paul),,116,112
452,4,0:14.0,C. Paul makes free throw 1 of 2,,117,112
453,4,0:14.0,C. Paul makes free throw 2 of 2,,118,112
454,4,0:07.0,,W. Chandler makes 2-pt layup from 1 ft (assist by W. Barton),118,114
455,4,0:04.0,Personal take foul by W. Chandler (drawn by C. Paul),,118,114
456,4,0:04.0,C. Paul makes free throw 1 of 2,,119,114
457,4,0:04.0,C. Paul misses free throw 2 of 2,,119,114
458,4,0:03.0,,Defensive rebound by N. Jokić,119,114
459,4,0:00.0,,N. Jokić misses 3-pt jump shot from 42 ft,119,114
460,4,0:00.0,,Offensive rebound by Team,119,114
