,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
391,4,7:22.0,,Defensive rebound by D. Green,70,94
392,4,7:15.0,,Shooting foul by R. Felton (drawn by S. Livingston),70,94
393,4,7:15.0,,S. Livingston makes free throw 1 of 2,70,95
394,4,7:15.0,,S. Livingston makes free throw 2 of 2,70,96
395,4,7:01.0,Á. Abrines misses 3-pt jump shot from 23 ft,,70,96
396,4,6:59.0,Offensive rebound by Team,,70,96
397,4,6:59.0,J. Huestis enters the game for P. George,,70,96
398,4,6:47.0,Á. Abrines makes 3-pt jump shot from 23 ft (assist by S. Adams),,73,96
399,4,6:26.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. West),73,99
400,4,6:11.0,Personal foul by S. Livingston (drawn by S. Adams),,73,99
401,4,6:11.0,,Q. Cook enters the game for S. Livingston,73,99
402,4,6:11.0,,O. Casspi enters the game for K. Durant,73,99
403,4,6:11.0,N. Collison enters the game for S. Adams,,73,99
404,4,5:58.0,Á. Abrines misses 2-pt layup from 1 ft,,73,99
405,4,5:56.0,,Defensive rebound by O. Casspi,73,99
406,4,5:42.0,,K. Thompson misses 3-pt jump shot from 25 ft,73,99
407,4,5:37.0,,Offensive rebound by Q. Cook,73,99
408,4,5:32.0,,K. Thompson makes 2-pt jump shot from 11 ft (assist by D. West),73,101
409,4,5:29.0,Oklahoma City full timeout,,73,101
410,4,5:29.0,,Z. Pachulia enters the game for K. Thompson,73,101
411,4,5:29.0,,K. Looney enters the game for D. Green,73,101
412,4,5:29.0,K. Singler enters the game for Á. Abrines,,73,101
413,4,5:29.0,,N. Young enters the game for D. West,73,101
414,4,5:17.0,R. Felton misses 2-pt jump shot from 20 ft,,73,101
415,4,5:12.0,,Defensive rebound by K. Looney,73,101
416,4,4:51.0,,O. Casspi misses 3-pt jump shot from 26 ft,73,101
417,4,4:50.0,,Offensive rebound by Team,73,101
418,4,4:50.0,,Turnover by Team (shot clock),73,101
419,4,4:36.0,K. Singler misses 2-pt layup from 2 ft,,73,101
420,4,4:33.0,,Defensive rebound by O. Casspi,73,101
421,4,4:31.0,,Q. Cook misses 2-pt jump shot from 7 ft,73,101
422,4,4:25.0,Defensive rebound by K. Singler,,73,101
423,4,4:19.0,Personal foul by K. Looney (drawn by N. Collison),,73,101
424,4,4:19.0,T. Ferguson enters the game for R. Felton,,73,101
425,4,4:19.0,Á. Abrines enters the game for J. Huestis,,73,101
426,4,4:12.0,K. Singler misses 2-pt jump shot from 11 ft,,73,101
427,4,4:10.0,Offensive rebound by N. Collison,,73,101
428,4,4:10.0,N. Collison misses 2-pt layup at rim,,73,101
429,4,4:08.0,Offensive rebound by N. Collison,,73,101
430,4,3:54.0,N. Collison misses 2-pt layup from 2 ft,,73,101
431,4,3:51.0,,Defensive rebound by Z. Pachulia,73,101
432,4,3:46.0,,N. Young makes 3-pt jump shot from 25 ft,73,104
433,4,3:24.0,N. Collison makes 2-pt layup from 1 ft,,75,104
434,4,3:07.0,,Offensive foul by Z. Pachulia (drawn by Á. Abrines),75,104
435,4,3:07.0,,Turnover by Z. Pachulia (offensive foul),75,104
436,4,2:50.0,Turnover by N. Collison (bad pass),,75,104
437,4,2:40.0,,Q. Cook makes 3-pt jump shot from 26 ft,75,107
438,4,2:23.0,Á. Abrines misses 3-pt jump shot from 26 ft (block by K. Looney),,75,107
439,4,2:19.0,,Defensive rebound by O. Casspi,75,107
440,4,2:06.0,,O. Casspi misses 2-pt jump shot from 6 ft,75,107
441,4,2:02.0,Defensive rebound by N. Collison,,75,107
442,4,1:54.0,T. Ferguson misses 3-pt jump shot from 22 ft,,75,107
443,4,1:50.0,,Defensive rebound by Z. Pachulia,75,107
444,4,1:42.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by N. Young),75,109
445,4,1:31.0,T. Ferguson makes 2-pt jump shot from 18 ft (assist by N. Collison),,77,109
446,4,1:13.0,,N. Young misses 2-pt jump shot from 21 ft,77,109
447,4,1:09.0,Defensive rebound by Á. Abrines,,77,109
448,4,1:02.0,T. Ferguson misses 2-pt jump shot from 16 ft,,77,109
449,4,0:58.0,,Defensive rebound by K. Looney,77,109
450,4,0:38.0,,Q. Cook makes 3-pt jump shot from 30 ft (assist by O. Casspi),77,112
451,4,0:22.0,T. Ferguson makes 3-pt jump shot from 25 ft (assist by K. Singler),,80,112
