,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
386,4,6:01.0,Turnover by K. Durant (lost ball; steal by N. Bjelica),,92,96
387,4,5:54.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by J. Teague),92,99
388,4,5:52.0,Golden State full timeout,,92,99
389,4,5:52.0,K. Thompson enters the game for Z. Pachulia,,92,99
390,4,5:42.0,K. Durant makes 2-pt dunk at rim (assist by D. Green),,94,99
391,4,5:24.0,,K. Towns misses 3-pt jump shot from 25 ft,94,99
392,4,5:22.0,Defensive rebound by K. Thompson,,94,99
393,4,5:12.0,Turnover by D. Green (step out of bounds),,94,99
394,4,5:12.0,,A. Wiggins enters the game for J. Crawford,94,99
395,4,4:54.0,,N. Bjelica misses 2-pt layup from 1 ft,94,99
396,4,4:51.0,Defensive rebound by K. Durant,,94,99
397,4,4:39.0,N. Young misses 3-pt jump shot from 25 ft,,94,99
398,4,4:36.0,,Defensive rebound by J. Teague,94,99
399,4,4:29.0,,J. Teague misses 3-pt jump shot from 24 ft,94,99
400,4,4:27.0,Defensive rebound by K. Durant,,94,99
401,4,4:20.0,K. Thompson misses 3-pt jump shot from 25 ft,,94,99
402,4,4:17.0,,Defensive rebound by T. Gibson,94,99
403,4,3:59.0,,A. Wiggins misses 2-pt jump shot from 18 ft (block by K. Thompson),94,99
404,4,3:57.0,Defensive rebound by K. Thompson,,94,99
405,4,3:54.0,K. Durant misses 2-pt layup from 2 ft,,94,99
406,4,3:54.0,Offensive rebound by K. Durant,,94,99
407,4,3:54.0,Shooting foul by J. Teague (drawn by K. Durant),,94,99
408,4,3:54.0,K. Durant makes free throw 1 of 2,,95,99
409,4,3:54.0,K. Durant makes free throw 2 of 2,,96,99
410,4,3:38.0,,K. Towns makes 2-pt hook shot at rim (assist by J. Teague),96,101
411,4,3:26.0,D. Green makes 2-pt layup from 1 ft (assist by K. Durant),,98,101
412,4,3:08.0,,K. Towns misses 2-pt layup at rim,98,101
413,4,3:07.0,,Offensive rebound by T. Gibson,98,101
414,4,3:03.0,,A. Wiggins misses 3-pt jump shot from 23 ft,98,101
415,4,2:59.0,,Offensive rebound by T. Gibson,98,101
416,4,2:46.0,,Shooting foul by K. Durant (drawn by A. Wiggins),98,101
417,4,2:46.0,,A. Wiggins misses free throw 1 of 2,98,101
418,4,2:46.0,,Offensive rebound by Team,98,101
419,4,2:46.0,,A. Wiggins makes free throw 2 of 2,98,102
420,4,2:40.0,Shooting block foul by K. Towns (drawn by K. Durant),,98,102
421,4,2:40.0,K. Durant makes free throw 1 of 2,,99,102
422,4,2:40.0,K. Durant makes free throw 2 of 2,,100,102
423,4,2:18.0,,K. Towns makes 2-pt jump shot from 9 ft (assist by J. Teague),100,104
424,4,2:08.0,K. Durant makes 3-pt jump shot from 24 ft,,103,104
425,4,1:42.0,,Turnover by N. Bjelica (lost ball; steal by D. Green),103,104
426,4,1:37.0,K. Thompson misses 3-pt jump shot from 22 ft,,103,104
427,4,1:34.0,,Defensive rebound by N. Bjelica,103,104
428,4,1:20.0,,Personal foul by Q. Cook (drawn by N. Bjelica),103,104
429,4,1:20.0,,Minnesota full timeout,103,104
430,4,1:08.0,,K. Towns makes 2-pt jump shot from 12 ft,103,106
431,4,0:59.0,K. Durant misses 3-pt jump shot from 25 ft,,103,106
432,4,0:57.0,,Defensive rebound by T. Gibson,103,106
433,4,0:39.0,,K. Towns misses 2-pt jump shot from 6 ft,103,106
434,4,0:37.0,,Offensive rebound by K. Towns,103,106
435,4,0:37.0,,K. Towns makes 2-pt layup at rim,103,108
436,4,0:32.0,Q. Cook misses 2-pt jump shot from 1 ft (block by N. Bjelica),,103,108
437,4,0:29.0,,Defensive rebound by J. Teague,103,108
438,4,0:29.0,,Personal take foul by Q. Cook (drawn by J. Teague),103,108
439,4,0:29.0,,J. Teague makes free throw 1 of 2,103,109
440,4,0:29.0,,J. Teague misses free throw 2 of 2,103,109
441,4,0:26.0,Defensive rebound by K. Durant,,103,109
442,4,0:19.0,K. Durant misses 2-pt layup from 2 ft,,103,109
443,4,0:17.0,,Defensive rebound by N. Bjelica,103,109
