,QUARTER,TIME_REMAINING,INDIANA_ACTION,ATLANTA_ACTION,INDIANA_SCORE,ATLANTA_SCORE
381,4,9:27.0,,I. Taylor misses 2-pt jump shot from 12 ft,73,87
382,4,9:24.0,Defensive rebound by D. Sabonis,,73,87
383,4,9:18.0,Turnover by L. Stephenson (bad pass; steal by I. Taylor),,73,87
384,4,9:15.0,,Shooting foul by C. Joseph (drawn by I. Taylor),73,87
385,4,9:15.0,,I. Taylor makes free throw 1 of 2,73,88
386,4,9:15.0,,K. Bazemore enters the game for J. Morris,73,88
387,4,9:15.0,,I. Taylor makes free throw 2 of 2,73,89
388,4,9:04.0,L. Stephenson misses 2-pt jump shot from 17 ft,,73,89
389,4,9:01.0,,Defensive rebound by T. Dorsey,73,89
390,4,8:46.0,,I. Taylor makes 3-pt jump shot from 24 ft (assist by K. Bazemore),73,92
391,4,8:28.0,V. Oladipo makes 2-pt layup from 1 ft,,75,92
392,4,8:12.0,,Shooting foul by C. Joseph (drawn by I. Taylor),75,92
393,4,8:12.0,,I. Taylor misses free throw 1 of 2,75,92
394,4,8:12.0,,Offensive rebound by Team,75,92
395,4,8:12.0,,D. Dedmon enters the game for M. Muscala,75,92
396,4,8:12.0,,I. Taylor makes free throw 2 of 2,75,93
397,4,8:02.0,Personal foul by T. Dorsey (drawn by L. Stephenson),,75,93
398,4,7:59.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by D. Sabonis),,78,93
399,4,7:41.0,,Turnover by K. Bazemore (bad pass; steal by V. Oladipo),78,93
400,4,7:37.0,V. Oladipo misses 2-pt layup from 1 ft (block by T. Dorsey),,78,93
401,4,7:37.0,Offensive rebound by Team,,78,93
402,4,7:37.0,,T. Prince enters the game for T. Dorsey,78,93
403,4,7:35.0,B. Bogdanović misses 3-pt jump shot from 22 ft,,78,93
404,4,7:31.0,Offensive rebound by D. Sabonis,,78,93
405,4,7:24.0,V. Oladipo misses 3-pt jump shot from 24 ft,,78,93
406,4,7:16.0,,Defensive rebound by J. Collins,78,93
407,4,7:03.0,,Turnover by K. Bazemore (lost ball; steal by V. Oladipo),78,93
408,4,7:03.0,Personal foul by K. Bazemore (drawn by V. Oladipo),,78,93
409,4,7:03.0,,D. Schröder enters the game for I. Taylor,78,93
410,4,6:50.0,Turnover by V. Oladipo (lost ball; steal by K. Bazemore),,78,93
411,4,6:46.0,,T. Prince misses 2-pt layup from 1 ft,78,93
412,4,6:45.0,,Offensive rebound by J. Collins,78,93
413,4,6:45.0,,J. Collins makes 2-pt dunk at rim,78,95
414,4,6:38.0,L. Stephenson makes 2-pt layup from 1 ft (assist by C. Joseph),,80,95
415,4,6:38.0,Shooting foul by T. Prince (drawn by L. Stephenson),,80,95
416,4,6:38.0,L. Stephenson makes free throw 1 of 1,,81,95
417,4,6:25.0,,Turnover by D. Dedmon (traveling),81,95
418,4,6:25.0,,M. Delaney enters the game for J. Collins,81,95
419,4,6:08.0,B. Bogdanović makes 2-pt layup from 1 ft,,83,95
420,4,6:08.0,,Atlanta full timeout,83,95
421,4,5:44.0,,Shooting foul by C. Joseph (drawn by D. Schröder),83,95
422,4,5:44.0,,D. Schröder makes free throw 1 of 2,83,96
423,4,5:44.0,,D. Schröder makes free throw 2 of 2,83,97
424,4,5:37.0,Offensive foul by D. Sabonis (drawn by T. Prince),,83,97
425,4,5:37.0,Turnover by D. Sabonis (offensive foul),,83,97
426,4,5:23.0,,D. Schröder misses 2-pt jump shot from 16 ft,83,97
427,4,5:18.0,Defensive rebound by B. Bogdanović,,83,97
428,4,5:03.0,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by V. Oladipo),,86,97
429,4,4:42.0,,D. Dedmon misses 2-pt dunk from 1 ft,86,97
430,4,4:39.0,Defensive rebound by C. Joseph,,86,97
431,4,4:29.0,V. Oladipo makes 2-pt jump shot from 16 ft (assist by D. Sabonis),,88,97
432,4,4:02.0,,K. Bazemore misses 3-pt jump shot from 27 ft,88,97
433,4,3:58.0,Defensive rebound by B. Bogdanović,,88,97
434,4,3:47.0,Personal foul by D. Schröder (drawn by V. Oladipo),,88,97
435,4,3:47.0,Indiana full timeout,,88,97
436,4,3:47.0,,J. Collins enters the game for K. Bazemore,88,97
437,4,3:39.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,91,97
438,4,3:21.0,,Turnover by J. Collins (bad pass),91,97
439,4,3:02.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,91,97
440,4,2:58.0,Offensive rebound by V. Oladipo,,91,97
441,4,2:54.0,V. Oladipo misses 3-pt jump shot from 25 ft,,91,97
442,4,2:50.0,,Defensive rebound by D. Dedmon,91,97
443,4,2:33.0,,T. Prince misses 2-pt jump shot from 14 ft,91,97
444,4,2:31.0,Defensive rebound by Team,,91,97
445,4,2:31.0,Personal foul by D. Dedmon (drawn by D. Sabonis),,91,97
446,4,2:31.0,D. Sabonis makes free throw 1 of 2,,92,97
447,4,2:31.0,D. Sabonis makes free throw 2 of 2,,93,97
448,4,2:17.0,,D. Schröder misses 2-pt jump shot from 3 ft,93,97
449,4,2:10.0,,Offensive rebound by J. Collins,93,97
450,4,2:10.0,,J. Collins makes 2-pt layup at rim,93,99
451,4,2:04.0,V. Oladipo misses 2-pt layup from 1 ft,,93,99
452,4,1:59.0,Offensive rebound by V. Oladipo,,93,99
453,4,1:59.0,V. Oladipo makes 2-pt layup at rim,,95,99
454,4,1:40.0,,D. Schröder makes 2-pt layup from 2 ft,95,101
455,4,1:31.0,L. Stephenson makes 2-pt layup from 1 ft (assist by B. Bogdanović),,97,101
456,4,1:15.0,,D. Schröder misses 3-pt jump shot from 24 ft,97,101
457,4,1:11.0,Defensive rebound by L. Stephenson,,97,101
458,4,1:06.0,V. Oladipo misses 3-pt jump shot from 24 ft,,97,101
459,4,1:06.0,Offensive rebound by D. Sabonis,,97,101
460,4,1:02.0,D. Sabonis makes 2-pt layup from 1 ft,,99,101
461,4,0:43.0,,D. Schröder makes 2-pt layup from 1 ft,99,103
462,4,0:43.0,Indiana full timeout,,99,103
463,4,0:43.0,,K. Bazemore enters the game for D. Dedmon,99,103
464,4,0:42.0,Turnover by B. Bogdanović (out of bounds lost ball),,99,103
465,4,0:26.0,,D. Schröder makes 2-pt layup at rim,99,105
466,4,0:19.0,C. Joseph misses 2-pt layup from 2 ft,,99,105
467,4,0:16.0,,Defensive rebound by J. Collins,99,105
468,4,0:15.0,,Personal take foul by B. Bogdanović (drawn by D. Schröder),99,105
469,4,0:15.0,,D. Schröder misses free throw 1 of 2,99,105
470,4,0:15.0,,Offensive rebound by Team,99,105
471,4,0:15.0,,T. Dorsey enters the game for T. Prince,99,105
472,4,0:15.0,,J. Morris enters the game for K. Bazemore,99,105
473,4,0:15.0,,D. Schröder makes free throw 2 of 2,99,106
474,4,0:15.0,Indiana full timeout,,99,106
475,4,0:14.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by L. Stephenson),,102,106
476,4,0:12.0,,Personal take foul by D. Sabonis (drawn by J. Collins),102,106
477,4,0:12.0,,J. Collins makes free throw 1 of 2,102,107
478,4,0:12.0,,J. Collins misses free throw 2 of 2,102,107
479,4,0:10.0,Defensive rebound by L. Stephenson,,102,107
480,4,0:05.0,L. Stephenson misses 3-pt jump shot from 24 ft,,102,107
481,4,0:02.0,Offensive rebound by V. Oladipo,,102,107
482,4,0:01.0,V. Oladipo misses 3-pt jump shot from 31 ft,,102,107
483,4,0:01.0,,Defensive rebound by T. Dorsey,102,107
