,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MINNESOTA_ACTION,SAN ANTONIO_SCORE,MINNESOTA_SCORE
383,4,2:29.0,D. Green makes 3-pt jump shot from 26 ft (assist by P. Mills),,84,92
384,4,2:07.0,,J. Butler misses 2-pt jump shot from 20 ft,84,92
385,4,2:05.0,,Offensive rebound by K. Towns,84,92
386,4,1:52.0,,K. Towns misses 2-pt dunk at rim,84,92
387,4,1:52.0,,Offensive rebound by T. Gibson,84,92
388,4,1:38.0,,Shooting foul by D. Green (drawn by A. Wiggins),84,92
389,4,1:38.0,,A. Wiggins misses free throw 1 of 2,84,92
390,4,1:38.0,,Offensive rebound by Team,84,92
391,4,1:38.0,B. Paul enters the game for P. Mills,,84,92
392,4,1:38.0,D. Murray enters the game for L. Aldridge,,84,92
393,4,1:38.0,B. Forbes enters the game for D. Green,,84,92
394,4,1:38.0,D. Bertāns enters the game for R. Gay,,84,92
395,4,1:38.0,J. Lauvergne enters the game for P. Gasol,,84,92
396,4,1:38.0,,A. Wiggins makes free throw 2 of 2,84,93
397,4,1:26.0,J. Lauvergne makes 2-pt layup from 1 ft (assist by B. Paul),,86,93
398,4,1:09.0,,A. Wiggins misses 3-pt jump shot from 25 ft,86,93
399,4,1:05.0,,Offensive rebound by K. Towns,86,93
400,4,0:46.0,,Shooting foul by B. Forbes (drawn by T. Gibson),86,93
401,4,0:46.0,,T. Gibson makes free throw 1 of 2,86,94
402,4,0:46.0,,T. Gibson makes free throw 2 of 2,86,95
403,4,0:36.0,D. Bertāns misses 3-pt jump shot from 25 ft,,86,95
404,4,0:33.0,,Defensive rebound by T. Gibson,86,95
405,4,0:13.0,,A. Wiggins makes 3-pt jump shot from 23 ft (assist by J. Butler),86,98
