,QUARTER,TIME_REMAINING,HOUSTON_ACTION,BROOKLYN_ACTION,HOUSTON_SCORE,BROOKLYN_SCORE
382,4,2:36.0,,Defensive rebound by J. Okafor,115,104
383,4,2:13.0,,J. Webb makes 3-pt jump shot from 22 ft (assist by N. Stauskas),115,107
384,4,2:02.0,Shooting foul by I. Whitehead (drawn by J. Harden),,115,107
385,4,2:02.0,J. Harden makes free throw 1 of 2,,116,107
386,4,2:02.0,J. Harden makes free throw 2 of 2,,117,107
387,4,1:48.0,,J. Okafor makes 2-pt layup from 1 ft (assist by R. Vaughn),117,109
388,4,1:29.0,C. Paul misses 3-pt jump shot from 25 ft,,117,109
389,4,1:26.0,,Defensive rebound by J. Okafor,117,109
390,4,1:22.0,,I. Whitehead makes 2-pt jump shot from 7 ft,117,111
391,4,1:03.0,Shooting foul by R. Vaughn (drawn by J. Harden),,117,111
392,4,1:03.0,J. Harden makes free throw 1 of 3,,118,111
393,4,1:03.0,J. Harden makes free throw 2 of 3,,119,111
394,4,1:03.0,J. Harden makes free throw 3 of 3,,120,111
395,4,0:55.0,,I. Whitehead makes 2-pt layup from 1 ft,120,113
396,4,0:33.0,J. Harden makes 3-pt jump shot from 25 ft,,123,113
397,4,0:23.0,,I. Whitehead misses 2-pt jump shot from 15 ft,123,113
398,4,0:19.0,Defensive rebound by J. Harden,,123,113
