,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
390,4,4:42.0,L. Galloway enters the game for I. Smith,,82,104
391,4,4:42.0,E. Moreland enters the game for J. Ennis,,82,104
392,4,4:30.0,Turnover by L. Kennard (bad pass; steal by J. Holland),,82,104
393,4,4:16.0,,Turnover by C. Osman (bad pass),82,104
394,4,3:59.0,H. Ellenson misses 3-pt jump shot from 25 ft,,82,104
395,4,3:56.0,,Defensive rebound by K. Korver,82,104
396,4,3:42.0,,J. Holland misses 3-pt jump shot from 24 ft,82,104
397,4,3:36.0,Defensive rebound by E. Moreland,,82,104
398,4,3:30.0,H. Ellenson misses 3-pt jump shot from 26 ft,,82,104
399,4,3:27.0,Offensive rebound by L. Kennard,,82,104
400,4,3:24.0,E. Moreland misses 2-pt layup from 1 ft,,82,104
401,4,3:24.0,,Defensive rebound by A. Žižić,82,104
402,4,3:07.0,,K. Korver makes 2-pt layup from 1 ft (assist by A. Žižić),82,106
403,4,2:57.0,L. Galloway misses 3-pt jump shot from 28 ft,,82,106
404,4,2:53.0,,Defensive rebound by K. Korver,82,106
405,4,2:42.0,,J. Holland misses 2-pt layup from 1 ft,82,106
406,4,2:40.0,Defensive rebound by S. Johnson,,82,106
407,4,2:36.0,S. Johnson misses 2-pt layup from 1 ft,,82,106
408,4,2:24.0,Offensive rebound by E. Moreland,,82,106
409,4,2:24.0,E. Moreland makes 2-pt dunk at rim,,84,106
410,4,2:17.0,,C. Osman makes 3-pt jump shot from 23 ft (assist by K. Korver),84,109
411,4,2:05.0,L. Kennard makes 3-pt jump shot from 23 ft (assist by H. Ellenson),,87,109
412,4,1:53.0,,Personal foul by L. Kennard (drawn by K. Korver),87,109
413,4,1:53.0,,L. Perrantes enters the game for K. Korver,87,109
414,4,1:39.0,,C. Osman misses 2-pt jump shot from 22 ft,87,109
415,4,1:36.0,Defensive rebound by E. Moreland,,87,109
416,4,1:20.0,S. Johnson misses 3-pt jump shot from 25 ft,,87,109
417,4,1:17.0,Offensive rebound by H. Ellenson,,87,109
418,4,1:13.0,Turnover by H. Ellenson (bad pass; steal by J. Calderón),,87,109
419,4,1:07.0,,Turnover by J. Calderón (bad pass; steal by S. Johnson),87,109
420,4,0:58.0,L. Kennard makes 3-pt jump shot from 27 ft (assist by H. Ellenson),,90,109
421,4,0:47.0,,J. Calderón misses 3-pt jump shot from 26 ft,90,109
422,4,0:45.0,,Offensive rebound by J. Holland,90,109
423,4,0:28.0,,C. Osman makes 3-pt jump shot from 22 ft (assist by L. Perrantes),90,112
424,4,0:15.0,L. Galloway misses 2-pt jump shot from 17 ft,,90,112
425,4,0:12.0,,Defensive rebound by C. Osman,90,112
