,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
383,3,0:00.0,B. Simmons misses 3-pt jump shot from 54 ft,,71,102
384,3,0:00.0,Offensive rebound by Team,,71,102
385,4,11:51.0,B. Simmons misses 2-pt layup from 4 ft (block by J. Poeltl),,71,102
386,4,11:48.0,,Defensive rebound by J. Poeltl,71,102
387,4,11:44.0,,C. Miles misses 3-pt jump shot from 24 ft,71,102
388,4,11:44.0,Defensive rebound by B. Simmons,,71,102
389,4,11:35.0,,Offensive charge foul by J. Anderson (drawn by J. Poeltl),71,102
390,4,11:35.0,Turnover by J. Anderson (offensive foul),,71,102
391,4,11:20.0,,D. Wright misses 3-pt jump shot from 23 ft,71,102
392,4,11:15.0,Defensive rebound by B. Simmons,,71,102
393,4,11:10.0,Turnover by J. Redick (bad pass),,71,102
394,4,11:02.0,,Turnover by F. VanVleet (lost ball; steal by J. Redick),71,102
395,4,10:55.0,J. Anderson makes 2-pt layup at rim (assist by B. Simmons),,73,102
396,4,10:41.0,,F. VanVleet misses 3-pt jump shot from 22 ft,73,102
397,4,10:40.0,,Offensive rebound by J. Poeltl,73,102
398,4,10:37.0,,J. Poeltl makes 2-pt layup at rim,73,104
399,4,10:27.0,Shooting foul by C. Miles (drawn by J. Okafor),,73,104
400,4,10:27.0,J. Okafor makes free throw 1 of 2,,74,104
401,4,10:27.0,J. Okafor misses free throw 2 of 2,,74,104
402,4,10:25.0,,Defensive rebound by C. Miles,74,104
403,4,10:13.0,,C. Miles misses 3-pt jump shot from 25 ft,74,104
404,4,10:11.0,Defensive rebound by Team,,74,104
405,4,10:02.0,Shooting foul by O. Anunoby (drawn by B. Simmons),,74,104
406,4,10:02.0,B. Simmons makes free throw 1 of 2,,75,104
407,4,10:02.0,B. Simmons makes free throw 2 of 2,,76,104
408,4,9:48.0,,Turnover by J. Poeltl (bad pass; steal by J. Redick),76,104
409,4,9:43.0,J. Redick misses 3-pt jump shot from 28 ft,,76,104
410,4,9:39.0,,Defensive rebound by O. Anunoby,76,104
411,4,9:30.0,,C. Miles makes 2-pt layup at rim (assist by F. VanVleet),76,106
412,4,9:15.0,J. Redick makes 2-pt jump shot from 15 ft,,78,106
413,4,8:53.0,,C. Miles makes 3-pt jump shot from 28 ft (assist by F. VanVleet),78,109
414,4,8:40.0,J. Anderson makes 3-pt jump shot from 26 ft (assist by B. Simmons),,81,109
415,4,8:24.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by F. VanVleet),81,111
416,4,8:24.0,Philadelphia full timeout,,81,111
417,4,8:24.0,,P. Siakam enters the game for C. Miles,81,111
418,4,8:24.0,,L. Nogueira enters the game for J. Poeltl,81,111
419,4,8:24.0,N. Stauskas enters the game for J. Anderson,,81,111
420,4,8:24.0,M. Fultz enters the game for J. Bayless,,81,111
421,4,8:24.0,D. Šarić enters the game for J. Redick,,81,111
422,4,8:03.0,J. Okafor makes 2-pt jump shot from 13 ft,,83,111
423,4,7:42.0,,D. Wright misses 3-pt jump shot from 26 ft,83,111
424,4,7:42.0,Defensive rebound by Team,,83,111
425,4,7:42.0,,Loose ball foul by L. Nogueira (drawn by D. Šarić),83,111
426,4,7:27.0,Shooting foul by F. VanVleet (drawn by M. Fultz),,83,111
427,4,7:27.0,M. Fultz makes free throw 1 of 2,,84,111
428,4,7:27.0,M. Fultz makes free throw 2 of 2,,85,111
429,4,7:14.0,,F. VanVleet misses 2-pt jump shot from 2 ft (block by J. Okafor),85,111
430,4,7:13.0,Defensive rebound by Team,,85,111
431,4,7:02.0,Personal foul by P. Siakam (drawn by D. Šarić),,85,111
432,4,7:02.0,D. Šarić misses free throw 1 of 2,,85,111
433,4,7:02.0,Offensive rebound by Team,,85,111
434,4,7:02.0,D. Šarić makes free throw 2 of 2,,86,111
435,4,6:47.0,,F. VanVleet misses 2-pt jump shot from 3 ft,86,111
436,4,6:46.0,Defensive rebound by M. Fultz,,86,111
437,4,6:40.0,B. Simmons misses 2-pt layup from 1 ft,,86,111
438,4,6:40.0,,Defensive rebound by L. Nogueira,86,111
439,4,6:34.0,,D. Wright misses 3-pt jump shot from 24 ft,86,111
440,4,6:34.0,Defensive rebound by D. Šarić,,86,111
441,4,6:16.0,B. Simmons makes 2-pt layup from 2 ft,,88,111
442,4,6:08.0,,F. VanVleet makes 3-pt jump shot from 25 ft,88,114
443,4,6:07.0,Philadelphia full timeout,,88,114
444,4,6:07.0,,B. Caboclo enters the game for O. Anunoby,88,114
445,4,6:07.0,J. Anderson enters the game for J. Okafor,,88,114
446,4,5:51.0,J. Anderson makes 2-pt hook shot from 2 ft (assist by B. Simmons),,90,114
447,4,5:33.0,,P. Siakam misses 3-pt jump shot from 25 ft,90,114
448,4,5:28.0,Defensive rebound by D. Šarić,,90,114
449,4,5:07.0,M. Fultz misses 2-pt layup from 3 ft (block by L. Nogueira),,90,114
450,4,5:05.0,,Defensive rebound by P. Siakam,90,114
451,4,4:54.0,,P. Siakam misses 3-pt jump shot from 23 ft,90,114
452,4,4:52.0,Defensive rebound by Team,,90,114
453,4,4:52.0,,Loose ball foul by B. Caboclo (drawn by J. Anderson),90,114
454,4,4:52.0,J. Anderson misses free throw 1 of 2,,90,114
455,4,4:52.0,Offensive rebound by Team,,90,114
456,4,4:52.0,T. McConnell enters the game for B. Simmons,,90,114
457,4,4:52.0,J. Anderson makes free throw 2 of 2,,91,114
458,4,4:32.0,,D. Wright misses 2-pt layup from 1 ft,91,114
459,4,4:27.0,,Offensive rebound by L. Nogueira,91,114
460,4,4:27.0,,L. Nogueira misses 2-pt layup at rim,91,114
461,4,4:27.0,,Offensive rebound by L. Nogueira,91,114
462,4,4:23.0,,Shooting foul by J. Anderson (drawn by P. Siakam),91,114
463,4,4:23.0,,P. Siakam makes free throw 1 of 2,91,115
464,4,4:23.0,J. Okafor enters the game for D. Šarić,,91,115
465,4,4:23.0,,P. Siakam makes free throw 2 of 2,91,116
466,4,4:10.0,N. Stauskas misses 2-pt layup from 1 ft,,91,116
467,4,4:08.0,,Defensive rebound by P. Siakam,91,116
468,4,3:59.0,,Turnover by L. Nogueira (bad pass; steal by N. Stauskas),91,116
469,4,3:49.0,J. Anderson misses 3-pt jump shot from 21 ft,,91,116
470,4,3:45.0,,Defensive rebound by P. Siakam,91,116
471,4,3:36.0,,D. Wright makes 3-pt jump shot from 26 ft (assist by P. Siakam),91,119
472,4,3:33.0,Philadelphia full timeout,,91,119
473,4,3:20.0,Turnover by N. Stauskas (lost ball; steal by B. Caboclo),,91,119
474,4,3:16.0,,P. Siakam makes 2-pt layup from 1 ft (assist by B. Caboclo),91,121
475,4,3:00.0,J. Okafor misses 2-pt hook shot from 9 ft,,91,121
476,4,2:59.0,,Defensive rebound by L. Nogueira,91,121
477,4,2:51.0,,F. VanVleet misses 3-pt jump shot from 25 ft,91,121
478,4,2:49.0,Defensive rebound by J. Okafor,,91,121
479,4,2:34.0,M. Fultz misses 2-pt jump shot from 10 ft,,91,121
480,4,2:33.0,,Defensive rebound by L. Nogueira,91,121
481,4,2:33.0,,Toronto full timeout,91,121
482,4,2:33.0,T. Luwawu-Cabarrot enters the game for M. Fultz,,91,121
483,4,2:24.0,,B. Caboclo misses 3-pt jump shot from 22 ft,91,121
484,4,2:22.0,Defensive rebound by J. Okafor,,91,121
485,4,2:03.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 30 ft,,91,121
486,4,2:01.0,,Defensive rebound by P. Siakam,91,121
487,4,1:53.0,,L. Nogueira makes 2-pt dunk at rim (assist by P. Siakam),91,123
488,4,1:39.0,T. McConnell misses 2-pt jump shot from 11 ft,,91,123
489,4,1:36.0,,Defensive rebound by B. Caboclo,91,123
490,4,1:27.0,,L. Nogueira makes 2-pt layup at rim (assist by F. VanVleet),91,125
491,4,1:18.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by T. McConnell),,94,125
492,4,1:05.0,,D. Wright makes 2-pt layup from 3 ft,94,127
493,4,1:05.0,,Shooting foul by J. Okafor (drawn by D. Wright),94,127
494,4,1:05.0,,D. Wright makes free throw 1 of 1,94,128
495,4,0:55.0,J. Anderson misses 3-pt jump shot from 26 ft,,94,128
496,4,0:53.0,Offensive rebound by J. Okafor,,94,128
497,4,0:33.0,J. Anderson misses 2-pt layup from 3 ft (block by L. Nogueira),,94,128
498,4,0:33.0,,Defensive rebound by L. Nogueira,94,128
499,4,0:27.0,,B. Caboclo misses 3-pt jump shot from 25 ft,94,128
500,4,0:27.0,,Offensive rebound by P. Siakam,94,128
501,4,0:22.0,,P. Siakam misses 2-pt layup from 2 ft,94,128
502,4,0:22.0,,Offensive rebound by P. Siakam,94,128
503,4,0:20.0,,P. Siakam misses 2-pt layup at rim,94,128
504,4,0:20.0,Defensive rebound by Team,,94,128
505,4,0:11.0,J. Anderson misses 2-pt layup from 1 ft,,94,128
506,4,0:07.0,,Defensive rebound by L. Nogueira,94,128
