,QUARTER,TIME_REMAINING,PORTLAND_ACTION,NEW ORLEANS_ACTION,PORTLAND_SCORE,NEW ORLEANS_SCORE
382,4,4:56.0,,A. Davis makes 2-pt layup from 6 ft (assist by J. Holiday),111,114
383,4,4:56.0,,Shooting block foul by D. Lillard (drawn by A. Davis),111,114
384,4,4:56.0,,A. Davis makes free throw 1 of 1,111,115
385,4,4:43.0,J. Nurkić makes 2-pt layup from 1 ft,,113,115
386,4,4:34.0,,A. Davis makes 3-pt jump shot from 25 ft (assist by J. Holiday),113,118
387,4,4:22.0,D. Lillard makes 2-pt jump shot from 12 ft,,115,118
388,4,4:05.0,,A. Davis misses 3-pt jump shot from 26 ft,115,118
389,4,4:05.0,,Offensive rebound by Team,115,118
390,4,4:05.0,Loose ball foul by E. Turner (drawn by N. Mirotić),,115,118
391,4,4:05.0,,R. Rondo enters the game for D. Miller,115,118
392,4,4:00.0,,Personal foul by A. Aminu (drawn by J. Holiday),115,118
393,4,3:51.0,,Shooting foul by E. Turner (drawn by N. Mirotić),115,118
394,4,3:51.0,,N. Mirotić misses free throw 1 of 2,115,118
395,4,3:51.0,,Offensive rebound by Team,115,118
396,4,3:51.0,,N. Mirotić makes free throw 2 of 2,115,119
397,4,3:44.0,C. McCollum makes 2-pt layup from 2 ft,,117,119
398,4,3:17.0,,J. Holiday misses 2-pt jump shot from 7 ft,117,119
399,4,3:12.0,,Offensive rebound by A. Davis,117,119
400,4,3:12.0,,A. Davis makes 2-pt dunk at rim,117,121
401,4,3:08.0,Shooting foul by R. Rondo (drawn by E. Turner),,117,121
402,4,3:08.0,E. Turner makes free throw 1 of 2,,118,121
403,4,3:08.0,,New Orleans full timeout,118,121
404,4,3:08.0,E. Turner makes free throw 2 of 2,,119,121
405,4,2:52.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Rondo),119,124
406,4,2:35.0,Personal foul by E. Moore (drawn by C. McCollum),,119,124
407,4,2:29.0,J. Nurkić misses 2-pt layup from 2 ft,,119,124
408,4,2:29.0,,Defensive rebound by Team,119,124
409,4,2:29.0,Loose ball foul by J. Nurkić (drawn by A. Davis),,119,124
410,4,2:29.0,,A. Davis makes free throw 1 of 2,119,125
411,4,2:29.0,,A. Davis makes free throw 2 of 2,119,126
412,4,2:19.0,C. McCollum misses 2-pt jump shot from 12 ft,,119,126
413,4,2:15.0,,Defensive rebound by A. Davis,119,126
414,4,2:02.0,,A. Davis misses 2-pt jump shot from 21 ft,119,126
415,4,1:58.0,Defensive rebound by D. Lillard,,119,126
416,4,1:46.0,A. Aminu makes 2-pt layup from 1 ft,,121,126
417,4,1:33.0,,A. Davis misses 2-pt jump shot from 8 ft (block by J. Nurkić),121,126
418,4,1:30.0,,Offensive rebound by J. Holiday,121,126
419,4,1:28.0,,A. Davis misses 3-pt jump shot from 22 ft,121,126
420,4,1:26.0,Defensive rebound by C. McCollum,,121,126
421,4,1:26.0,Turnover by C. McCollum (step out of bounds),,121,126
422,4,1:09.0,,Shooting foul by J. Nurkić (drawn by J. Holiday),121,126
423,4,1:09.0,Z. Collins enters the game for J. Nurkić,,121,126
424,4,1:09.0,,J. Holiday misses free throw 1 of 2,121,126
425,4,1:09.0,,Offensive rebound by Team,121,126
426,4,1:09.0,,J. Holiday makes free throw 2 of 2,121,127
427,4,1:00.0,C. McCollum makes 2-pt layup from 1 ft,,123,127
428,4,0:47.0,P. Connaughton enters the game for Z. Collins,,123,127
429,4,0:40.0,,J. Holiday makes 2-pt jump shot from 18 ft,123,129
430,4,0:40.0,Portland full timeout,,123,129
431,4,0:40.0,Z. Collins enters the game for P. Connaughton,,123,129
432,4,0:30.0,A. Aminu misses 3-pt jump shot from 25 ft (block by A. Davis),,123,129
433,4,0:25.0,,Defensive rebound by N. Mirotić,123,129
434,4,0:20.0,,Personal take foul by C. McCollum (drawn by A. Davis),123,129
435,4,0:20.0,,A. Davis makes free throw 1 of 2,123,130
436,4,0:20.0,P. Connaughton enters the game for Z. Collins,,123,130
437,4,0:20.0,,A. Davis makes free throw 2 of 2,123,131
438,4,0:13.0,C. McCollum misses 2-pt layup from 2 ft,,123,131
439,4,0:09.0,,Defensive rebound by N. Mirotić,123,131
