,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BROOKLYN_ACTION,ORLANDO_SCORE,BROOKLYN_SCORE
378,4,7:38.0,,J. Harris makes 2-pt layup from 2 ft (assist by D. Carroll),78,78
379,4,7:13.0,W. Iwundu makes 3-pt jump shot from 22 ft (assist by D. Augustin),,81,78
380,4,7:04.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,81,78
381,4,7:04.0,,Offensive rebound by Team,81,78
382,4,7:04.0,Loose ball foul by D. Augustin (drawn by Q. Acy),,81,78
383,4,7:04.0,J. Simmons enters the game for E. Fournier,,81,78
384,4,6:51.0,,J. Harris misses 3-pt jump shot from 25 ft,81,78
385,4,6:49.0,Defensive rebound by M. Speights,,81,78
386,4,6:49.0,Personal foul by Q. Acy (drawn by M. Speights),,81,78
387,4,6:49.0,,Brooklyn full timeout,81,78
388,4,6:30.0,Shooting foul by R. Hollis-Jefferson (drawn by D. Augustin),,81,78
389,4,6:30.0,D. Augustin makes free throw 1 of 2,,82,78
390,4,6:30.0,E. Fournier enters the game for M. Speights,,82,78
391,4,6:30.0,B. Biyombo enters the game for W. Iwundu,,82,78
392,4,6:30.0,D. Augustin misses free throw 2 of 2,,82,78
393,4,6:28.0,,Defensive rebound by R. Hollis-Jefferson,82,78
394,4,6:16.0,,D. Carroll makes 2-pt layup from 2 ft,82,80
395,4,5:59.0,E. Fournier misses 2-pt jump shot from 11 ft,,82,80
396,4,5:55.0,,Defensive rebound by D. Carroll,82,80
397,4,5:44.0,,D. Carroll misses 3-pt jump shot from 24 ft,82,80
398,4,5:40.0,Defensive rebound by B. Biyombo,,82,80
399,4,5:31.0,J. Simmons misses 3-pt jump shot from 24 ft,,82,80
400,4,5:31.0,,Defensive rebound by Team,82,80
401,4,5:18.0,,Shooting foul by J. Simmons (drawn by R. Hollis-Jefferson),82,80
402,4,5:18.0,,R. Hollis-Jefferson makes free throw 1 of 2,82,81
403,4,5:18.0,,A. Crabbe enters the game for J. Harris,82,81
404,4,5:18.0,E. Payton enters the game for D. Augustin,,82,81
405,4,5:18.0,,R. Hollis-Jefferson makes free throw 2 of 2,82,82
406,4,4:54.0,E. Payton makes 3-pt jump shot from 24 ft (assist by J. Simmons),,85,82
407,4,4:35.0,,A. Crabbe misses 2-pt jump shot from 5 ft (block by B. Biyombo),85,82
408,4,4:31.0,,Offensive rebound by D. Carroll,85,82
409,4,4:30.0,,D. Carroll makes 3-pt jump shot from 26 ft,85,85
410,4,4:12.0,A. Gordon makes 2-pt jump shot from 13 ft,,87,85
411,4,3:55.0,,R. Hollis-Jefferson misses 2-pt jump shot from 9 ft,87,85
412,4,3:52.0,Defensive rebound by B. Biyombo,,87,85
413,4,3:44.0,E. Payton makes 2-pt jump shot from 8 ft,,89,85
414,4,3:44.0,,Brooklyn full timeout,89,85
415,4,3:44.0,,C. LeVert enters the game for Q. Acy,89,85
416,4,3:29.0,,Personal foul by E. Fournier (drawn by A. Crabbe),89,85
417,4,3:29.0,,A. Crabbe makes free throw 1 of 2,89,86
418,4,3:29.0,W. Iwundu enters the game for E. Fournier,,89,86
419,4,3:29.0,,A. Crabbe makes free throw 2 of 2,89,87
420,4,3:10.0,A. Gordon misses 3-pt jump shot from 25 ft,,89,87
421,4,3:07.0,Offensive rebound by B. Biyombo,,89,87
422,4,2:53.0,J. Simmons makes 2-pt jump shot from 17 ft,,91,87
423,4,2:29.0,,S. Dinwiddie makes 3-pt jump shot from 24 ft (assist by D. Carroll),91,90
424,4,2:00.0,J. Simmons misses 2-pt jump shot from 13 ft (block by A. Crabbe),,91,90
425,4,1:58.0,Offensive rebound by J. Simmons,,91,90
426,4,1:57.0,Turnover by J. Simmons (lost ball; steal by R. Hollis-Jefferson),,91,90
427,4,1:53.0,,C. LeVert misses 2-pt layup from 4 ft (block by E. Payton),91,90
428,4,1:52.0,,Offensive rebound by A. Crabbe,91,90
429,4,1:52.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,91,90
430,4,1:51.0,Defensive rebound by A. Gordon,,91,90
431,4,1:51.0,Personal foul by R. Hollis-Jefferson (drawn by A. Gordon),,91,90
432,4,1:51.0,A. Gordon makes free throw 1 of 2,,92,90
433,4,1:51.0,E. Fournier enters the game for W. Iwundu,,92,90
434,4,1:51.0,A. Gordon makes free throw 2 of 2,,93,90
435,4,1:34.0,,C. LeVert misses 3-pt jump shot from 24 ft,93,90
436,4,1:33.0,,Offensive rebound by Team,93,90
437,4,1:33.0,W. Iwundu enters the game for E. Fournier,,93,90
438,4,1:31.0,,Shooting foul by A. Gordon (drawn by R. Hollis-Jefferson),93,90
439,4,1:31.0,,R. Hollis-Jefferson makes free throw 1 of 2,93,91
440,4,1:31.0,E. Fournier enters the game for W. Iwundu,,93,91
441,4,1:31.0,,R. Hollis-Jefferson makes free throw 2 of 2,93,92
442,4,1:13.0,J. Simmons misses 2-pt layup from 3 ft,,93,92
443,4,1:09.0,,Defensive rebound by C. LeVert,93,92
444,4,1:03.0,,C. LeVert makes 2-pt layup from 3 ft,93,94
445,4,1:03.0,,Shooting foul by B. Biyombo (drawn by C. LeVert),93,94
446,4,1:03.0,M. Speights enters the game for B. Biyombo,,93,94
447,4,1:03.0,,C. LeVert makes free throw 1 of 1,93,95
448,4,1:03.0,Orlando full timeout,,93,95
449,4,0:47.0,E. Payton makes 2-pt layup from 5 ft,,95,95
450,4,0:47.0,Shooting foul by R. Hollis-Jefferson (drawn by E. Payton),,95,95
451,4,0:47.0,W. Iwundu enters the game for E. Fournier,,95,95
452,4,0:47.0,B. Biyombo enters the game for M. Speights,,95,95
453,4,0:47.0,E. Payton misses free throw 1 of 1,,95,95
454,4,0:42.0,,Defensive rebound by A. Crabbe,95,95
455,4,0:34.0,,Shooting foul by B. Biyombo (drawn by C. LeVert),95,95
456,4,0:34.0,,D. Carroll misses free throw 1 of 2,95,95
457,4,0:34.0,,Offensive rebound by Team,95,95
458,4,0:34.0,E. Fournier enters the game for W. Iwundu,,95,95
459,4,0:34.0,M. Speights enters the game for B. Biyombo,,95,95
460,4,0:34.0,,D. Carroll makes free throw 2 of 2,95,96
461,4,0:34.0,Orlando full timeout,,95,96
462,4,0:23.0,E. Fournier misses 3-pt jump shot from 25 ft,,95,96
463,4,0:20.0,,Defensive rebound by D. Carroll,95,96
464,4,0:18.0,,Personal foul by E. Payton (drawn by A. Crabbe),95,96
465,4,0:18.0,,A. Crabbe makes free throw 1 of 2,95,97
466,4,0:18.0,,A. Crabbe makes free throw 2 of 2,95,98
467,4,0:07.0,E. Fournier misses 3-pt jump shot from 26 ft (block by A. Crabbe),,95,98
468,4,0:05.0,Offensive rebound by Team,,95,98
469,4,0:05.0,D. Augustin enters the game for E. Payton,,95,98
470,4,0:01.0,D. Augustin misses 3-pt jump shot from 22 ft,,95,98
471,4,0:01.0,,Defensive rebound by A. Crabbe,95,98
