,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,OKLAHOMA CITY_ACTION,GOLDEN STATE_SCORE,OKLAHOMA CITY_SCORE
398,4,8:02.0,Turnover by K. Thompson (lost ball; steal by R. Felton),,88,87
399,4,7:58.0,,Turnover by R. Felton (bad pass; steal by D. West),88,87
400,4,7:57.0,D. West makes 2-pt layup at rim,,90,87
401,4,7:48.0,,R. Westbrook makes 2-pt layup at rim,90,89
402,4,7:34.0,N. Young makes 2-pt jump shot from 14 ft (assist by Q. Cook),,92,89
403,4,7:24.0,,R. Westbrook misses 2-pt jump shot from 17 ft (block by D. West),92,89
404,4,7:19.0,,Offensive rebound by R. Westbrook,92,89
405,4,7:17.0,,J. Grant makes 2-pt layup from 1 ft (assist by R. Westbrook),92,91
406,4,6:56.0,K. Thompson misses 2-pt layup from 1 ft (block by J. Grant),,92,91
407,4,6:54.0,,Defensive rebound by J. Huestis,92,91
408,4,6:46.0,,R. Felton misses 3-pt jump shot from 23 ft,92,91
409,4,6:43.0,Defensive rebound by J. Bell,,92,91
410,4,6:32.0,J. Bell makes 2-pt jump shot from 13 ft (assist by Q. Cook),,94,91
411,4,6:18.0,,R. Westbrook misses 3-pt jump shot from 25 ft,94,91
412,4,6:15.0,Defensive rebound by J. Bell,,94,91
413,4,6:10.0,Personal foul by R. Felton (drawn by Q. Cook),,94,91
414,4,6:10.0,,Oklahoma City full timeout,94,91
415,4,6:10.0,,C. Anthony enters the game for R. Felton,94,91
416,4,6:10.0,,C. Brewer enters the game for J. Huestis,94,91
417,4,6:10.0,,P. George enters the game for P. Patterson,94,91
418,4,6:10.0,D. Jones enters the game for J. Bell,,94,91
419,4,6:10.0,K. Durant enters the game for K. Thompson,,94,91
420,4,5:56.0,Offensive foul by K. Durant (drawn by J. Grant),,94,91
421,4,5:56.0,Turnover by K. Durant (offensive foul),,94,91
422,4,5:44.0,,C. Brewer misses 2-pt jump shot from 17 ft,94,91
423,4,5:40.0,Defensive rebound by D. West,,94,91
424,4,5:31.0,N. Young misses 3-pt jump shot from 23 ft,,94,91
425,4,5:27.0,,Defensive rebound by C. Brewer,94,91
426,4,5:17.0,,R. Westbrook makes 2-pt jump shot from 18 ft,94,93
427,4,4:58.0,K. Durant makes 3-pt jump shot from 25 ft,,97,93
428,4,4:49.0,,Turnover by R. Westbrook (lost ball; steal by D. West),97,93
429,4,4:44.0,D. Jones makes 2-pt layup at rim (assist by K. Durant),,99,93
430,4,4:28.0,,P. George misses 3-pt jump shot from 25 ft,99,93
431,4,4:26.0,Defensive rebound by N. Young,,99,93
432,4,4:12.0,Personal foul by C. Anthony (drawn by D. West),,99,93
433,4,4:12.0,,S. Adams enters the game for J. Grant,99,93
434,4,4:12.0,D. Green enters the game for D. West,,99,93
435,4,4:03.0,Turnover by K. Durant (bad pass; steal by C. Brewer),,99,93
436,4,3:56.0,,Shooting foul by D. Jones (drawn by R. Westbrook),99,93
437,4,3:56.0,,R. Westbrook misses free throw 1 of 2,99,93
438,4,3:56.0,,Offensive rebound by Team,99,93
439,4,3:56.0,K. Thompson enters the game for N. Young,,99,93
440,4,3:56.0,,R. Westbrook makes free throw 2 of 2,99,94
441,4,3:38.0,K. Durant misses 2-pt jump shot from 15 ft,,99,94
442,4,3:36.0,,Defensive rebound by S. Adams,99,94
443,4,3:30.0,,C. Anthony misses 3-pt jump shot from 25 ft,99,94
444,4,3:28.0,,Offensive rebound by C. Brewer,99,94
445,4,3:16.0,,P. George makes 3-pt jump shot from 23 ft (assist by R. Westbrook),99,97
446,4,2:55.0,Q. Cook makes 2-pt jump shot from 5 ft,,101,97
447,4,2:40.0,,Turnover by P. George (bad pass; steal by K. Thompson),101,97
448,4,2:37.0,Shooting foul by S. Adams (drawn by K. Durant),,101,97
449,4,2:37.0,Golden State full timeout,,101,97
450,4,2:37.0,K. Durant makes free throw 1 of 2,,102,97
451,4,2:37.0,K. Durant makes free throw 2 of 2,,103,97
452,4,2:27.0,,Shooting foul by K. Durant (drawn by P. George),103,97
453,4,2:27.0,,P. George makes free throw 1 of 2,103,98
454,4,2:27.0,,P. George makes free throw 2 of 2,103,99
455,4,2:04.0,D. Jones makes 2-pt layup at rim (assist by K. Thompson),,105,99
456,4,1:48.0,,R. Westbrook misses 3-pt jump shot from 26 ft,105,99
457,4,1:44.0,Defensive rebound by K. Thompson,,105,99
458,4,1:36.0,K. Durant misses 2-pt jump shot from 17 ft,,105,99
459,4,1:33.0,,Defensive rebound by R. Westbrook,105,99
460,4,1:25.0,,C. Anthony misses 3-pt jump shot from 24 ft,105,99
461,4,1:22.0,,Offensive rebound by S. Adams,105,99
462,4,1:19.0,,C. Brewer misses 2-pt layup from 1 ft,105,99
463,4,1:17.0,,Offensive rebound by R. Westbrook,105,99
464,4,1:17.0,,R. Westbrook makes 2-pt layup at rim,105,101
465,4,1:05.0,D. Jones makes 2-pt dunk at rim (assist by D. Green),,107,101
466,4,1:05.0,,Oklahoma City full timeout,107,101
467,4,0:58.0,,Shooting foul by D. Jones (drawn by P. George),107,101
468,4,0:58.0,,P. George makes free throw 1 of 2,107,102
469,4,0:58.0,,P. George makes free throw 2 of 2,107,103
470,4,0:41.0,K. Durant misses 2-pt jump shot from 19 ft,,107,103
471,4,0:41.0,Offensive rebound by Q. Cook,,107,103
472,4,0:32.0,Golden State full timeout,,107,103
473,4,0:32.0,N. Young enters the game for D. Jones,,107,103
474,4,0:23.0,Turnover by K. Durant (bad pass; steal by R. Westbrook),,107,103
475,4,0:20.0,,C. Brewer makes 2-pt dunk at rim (assist by R. Westbrook),107,105
476,4,0:18.0,Personal foul by R. Westbrook (drawn by Q. Cook),,107,105
477,4,0:18.0,Q. Cook makes free throw 1 of 2,,108,105
478,4,0:18.0,Q. Cook makes free throw 2 of 2,,109,105
479,4,0:18.0,,Oklahoma City full timeout,109,105
480,4,0:18.0,,Á. Abrines enters the game for C. Brewer,109,105
481,4,0:18.0,J. Bell enters the game for N. Young,,109,105
482,4,0:13.0,,R. Westbrook makes 2-pt layup from 2 ft,109,107
483,4,0:10.0,Personal take foul by R. Westbrook (drawn by D. Green),,109,107
484,4,0:10.0,D. Green makes free throw 1 of 2,,110,107
485,4,0:10.0,D. Green makes free throw 2 of 2,,111,107
486,4,0:06.0,,C. Anthony misses 3-pt jump shot from 26 ft,111,107
487,4,0:02.0,,Offensive rebound by S. Adams,111,107
488,4,0:01.0,,P. George misses 3-pt jump shot from 23 ft,111,107
489,4,0:01.0,Defensive rebound by J. Bell,,111,107
