,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
386,4,2:21.0,,L. James misses 2-pt jump shot from 13 ft,92,104
387,4,2:20.0,Defensive rebound by K. Lowry,,92,104
388,4,2:17.0,K. Lowry misses 3-pt jump shot from 30 ft,,92,104
389,4,2:12.0,,Defensive rebound by K. Love,92,104
390,4,2:07.0,,Personal foul by K. Lowry (drawn by J. Calderón),92,104
391,4,2:07.0,,J. Calderón makes free throw 1 of 2,92,105
392,4,2:07.0,C. Miles enters the game for K. Lowry,,92,105
393,4,2:07.0,N. Powell enters the game for D. DeRozan,,92,105
394,4,2:07.0,D. Wright enters the game for F. VanVleet,,92,105
395,4,2:07.0,L. Nogueira enters the game for S. Ibaka,,92,105
396,4,2:07.0,,J. Calderón makes free throw 2 of 2,92,106
397,4,1:56.0,P. Siakam makes 2-pt dunk at rim,,94,106
398,4,1:46.0,,R. Hood makes 2-pt layup from 2 ft,94,108
399,4,1:33.0,N. Powell makes 2-pt layup at rim (assist by L. Nogueira),,96,108
400,4,1:33.0,,Cleveland full timeout,96,108
401,4,1:33.0,,C. Osman enters the game for K. Love,96,108
402,4,1:33.0,,J. Holland enters the game for R. Hood,96,108
403,4,1:33.0,,T. Thompson enters the game for L. James,96,108
404,4,1:33.0,,A. Žižić enters the game for J. Calderón,96,108
405,4,1:13.0,,J. Holland misses 3-pt jump shot from 25 ft,96,108
406,4,1:11.0,Defensive rebound by N. Powell,,96,108
407,4,1:11.0,Turnover by N. Powell (bad pass),,96,108
408,4,0:52.0,,Turnover by J. Smith (bad pass; steal by L. Nogueira),96,108
409,4,0:45.0,C. Miles makes 3-pt jump shot from 29 ft (assist by L. Nogueira),,99,108
410,4,0:27.0,,Turnover by C. Osman (turnover),99,108
411,4,0:21.0,N. Powell makes 3-pt jump shot from 27 ft (assist by P. Siakam),,102,108
412,4,0:14.0,,Turnover by J. Smith (bad pass; steal by P. Siakam),102,108
413,4,0:11.0,N. Powell makes 2-pt jump shot from 15 ft (assist by P. Siakam),,104,108
414,4,0:11.0,,Cleveland full timeout,104,108
415,4,0:11.0,,K. Love enters the game for C. Osman,104,108
416,4,0:11.0,,L. James enters the game for J. Holland,104,108
417,4,0:11.0,,K. Korver enters the game for T. Thompson,104,108
418,4,0:11.0,,J. Calderón enters the game for A. Žižić,104,108
419,4,0:09.0,,Personal foul by C. Miles (drawn by K. Love),104,108
420,4,0:09.0,,K. Love makes free throw 1 of 2,104,109
421,4,0:09.0,,K. Love makes free throw 2 of 2,104,110
422,4,0:09.0,Toronto full timeout,,104,110
423,4,0:09.0,,R. Hood enters the game for K. Love,104,110
424,4,0:09.0,,J. Green enters the game for K. Korver,104,110
425,4,0:06.0,D. Wright makes 2-pt layup at rim (assist by L. Nogueira),,106,110
426,4,0:05.0,,Personal foul by P. Siakam (drawn by R. Hood),106,110
427,4,0:05.0,,R. Hood makes free throw 1 of 2,106,111
428,4,0:05.0,,R. Hood makes free throw 2 of 2,106,112
429,4,0:05.0,Toronto full timeout,,106,112
430,4,0:02.0,N. Powell misses 3-pt jump shot from 26 ft,,106,112
431,4,0:02.0,Offensive rebound by C. Miles,,106,112
432,4,0:02.0,C. Miles misses 2-pt layup at rim,,106,112
433,4,0:01.0,,Defensive rebound by L. James,106,112
