,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MINNESOTA_ACTION,ATLANTA_SCORE,MINNESOTA_SCORE
380,4,4:31.0,M. Muscala makes 3-pt jump shot from 22 ft (assist by D. Lee),,104,110
381,4,4:22.0,,Minnesota full timeout,104,110
382,4,4:22.0,T. Prince enters the game for D. Lee,,104,110
383,4,4:11.0,,J. Teague misses 2-pt jump shot from 12 ft,104,110
384,4,4:08.0,,Offensive rebound by K. Towns,104,110
385,4,4:08.0,,K. Towns makes 2-pt layup at rim,104,112
386,4,3:53.0,I. Taylor misses 2-pt jump shot from 10 ft,,104,112
387,4,3:51.0,,Defensive rebound by T. Gibson,104,112
388,4,3:36.0,,Shooting foul by J. Magette (drawn by K. Towns),104,112
389,4,3:36.0,,K. Towns makes free throw 1 of 3,104,113
390,4,3:36.0,,K. Towns makes free throw 2 of 3,104,114
391,4,3:36.0,,K. Towns makes free throw 3 of 3,104,115
392,4,3:25.0,Shooting foul by K. Towns (drawn by I. Taylor),,104,115
393,4,3:25.0,I. Taylor makes free throw 1 of 2,,105,115
394,4,3:25.0,,T. Jones enters the game for J. Crawford,105,115
395,4,3:25.0,I. Taylor makes free throw 2 of 2,,106,115
396,4,3:10.0,,K. Towns misses 2-pt jump shot from 12 ft,106,115
397,4,3:07.0,Defensive rebound by T. Prince,,106,115
398,4,2:58.0,D. Dedmon makes 2-pt layup at rim (assist by T. Prince),,108,115
399,4,2:45.0,,K. Towns makes 2-pt layup from 2 ft (assist by J. Teague),108,117
400,4,2:45.0,,Shooting foul by M. Muscala (drawn by K. Towns),108,117
401,4,2:45.0,,K. Towns makes free throw 1 of 1,108,118
402,4,2:30.0,T. Prince misses 3-pt jump shot from 25 ft,,108,118
403,4,2:27.0,Offensive rebound by I. Taylor,,108,118
404,4,2:26.0,D. Dedmon misses 2-pt jump shot from 17 ft,,108,118
405,4,2:23.0,,Defensive rebound by K. Towns,108,118
406,4,2:08.0,,J. Teague makes 3-pt jump shot from 23 ft (assist by K. Towns),108,121
407,4,2:07.0,Atlanta full timeout,,108,121
408,4,1:56.0,Personal foul by J. Teague (drawn by I. Taylor),,108,121
409,4,1:56.0,I. Taylor misses free throw 1 of 2,,108,121
410,4,1:56.0,Offensive rebound by Team,,108,121
411,4,1:56.0,I. Taylor makes free throw 2 of 2,,109,121
412,4,1:43.0,,J. Teague misses 3-pt jump shot from 24 ft,109,121
413,4,1:41.0,Defensive rebound by D. Dedmon,,109,121
414,4,1:35.0,Personal foul by K. Towns (drawn by M. Muscala),,109,121
415,4,1:35.0,M. Muscala makes free throw 1 of 2,,110,121
416,4,1:35.0,M. Muscala makes free throw 2 of 2,,111,121
417,4,1:16.0,,K. Towns makes 3-pt jump shot from 22 ft (assist by T. Jones),111,124
418,4,1:02.0,T. Prince makes 3-pt jump shot from 22 ft (assist by I. Taylor),,114,124
419,4,0:44.0,,Shooting foul by M. Muscala (drawn by K. Towns),114,124
420,4,0:44.0,,K. Towns makes free throw 1 of 2,114,125
421,4,0:44.0,,K. Towns makes free throw 2 of 2,114,126
422,4,0:30.0,Turnover by T. Prince (bad pass),,114,126
423,4,0:23.0,,A. Wiggins misses 3-pt jump shot from 26 ft,114,126
424,4,0:20.0,Defensive rebound by D. Dedmon,,114,126
