,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
392,4,8:20.0,,Personal foul by E. Turner (drawn by M. Gasol),78,77
393,4,7:59.0,,T. Evans misses 2-pt jump shot from 7 ft,78,77
394,4,7:56.0,Defensive rebound by N. Vonleh,,78,77
395,4,7:44.0,N. Vonleh makes 2-pt layup from 1 ft,,80,77
396,4,7:39.0,,Memphis full timeout,80,77
397,4,7:39.0,,J. Green enters the game for T. Evans,80,77
398,4,7:39.0,,M. Chalmers enters the game for D. Davis,80,77
399,4,7:39.0,S. Napier enters the game for E. Turner,,80,77
400,4,7:26.0,,M. Gasol makes 2-pt jump shot from 8 ft (assist by J. Green),80,79
401,4,7:04.0,S. Napier misses 2-pt jump shot from 21 ft,,80,79
402,4,7:01.0,,Defensive rebound by B. McLemore,80,79
403,4,6:51.0,,Personal foul by J. Nurkić (drawn by M. Gasol),80,79
404,4,6:41.0,,Shooting foul by J. Nurkić (drawn by M. Gasol),80,79
405,4,6:41.0,,M. Gasol misses free throw 1 of 2,80,79
406,4,6:41.0,,Offensive rebound by Team,80,79
407,4,6:41.0,,M. Gasol makes free throw 2 of 2,80,80
408,4,6:23.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),,82,80
409,4,6:23.0,Shooting foul by D. Brooks (drawn by J. Nurkić),,82,80
410,4,6:23.0,J. Nurkić makes free throw 1 of 1,,83,80
411,4,6:04.0,,M. Gasol makes 2-pt hook shot from 5 ft,83,82
412,4,5:47.0,D. Lillard makes 2-pt layup from 1 ft,,85,82
413,4,5:31.0,,M. Gasol misses 3-pt jump shot from 25 ft,85,82
414,4,5:26.0,Defensive rebound by D. Lillard,,85,82
415,4,5:14.0,Shooting foul by J. Green (drawn by J. Nurkić),,85,82
416,4,5:14.0,J. Nurkić makes free throw 1 of 2,,86,82
417,4,5:14.0,,T. Evans enters the game for B. McLemore,86,82
418,4,5:14.0,,C. Parsons enters the game for D. Brooks,86,82
419,4,5:14.0,J. Nurkić makes free throw 2 of 2,,87,82
420,4,5:03.0,,M. Chalmers makes 2-pt layup at rim (assist by C. Parsons),87,84
421,4,4:40.0,Shooting foul by J. Green (drawn by N. Vonleh),,87,84
422,4,4:40.0,N. Vonleh makes free throw 1 of 2,,88,84
423,4,4:40.0,N. Vonleh misses free throw 2 of 2,,88,84
424,4,4:36.0,,Defensive rebound by M. Gasol,88,84
425,4,4:25.0,,C. Parsons misses 2-pt jump shot from 20 ft,88,84
426,4,4:23.0,Defensive rebound by S. Napier,,88,84
427,4,4:17.0,D. Lillard misses 2-pt jump shot from 12 ft (block by T. Evans),,88,84
428,4,4:13.0,,Defensive rebound by M. Chalmers,88,84
429,4,4:07.0,,Turnover by C. Parsons (traveling),88,84
430,4,3:52.0,C. McCollum makes 2-pt jump shot from 5 ft,,90,84
431,4,3:34.0,,J. Green misses 3-pt jump shot from 26 ft,90,84
432,4,3:30.0,Defensive rebound by J. Nurkić,,90,84
433,4,3:15.0,J. Nurkić misses 2-pt jump shot from 12 ft,,90,84
434,4,3:13.0,,Defensive rebound by C. Parsons,90,84
435,4,3:07.0,,Turnover by M. Gasol (lost ball; steal by S. Napier),90,84
436,4,3:03.0,Shooting foul by M. Chalmers (drawn by D. Lillard),,90,84
437,4,3:03.0,D. Lillard makes free throw 1 of 2,,91,84
438,4,3:03.0,D. Lillard makes free throw 2 of 2,,92,84
439,4,2:49.0,,J. Green makes 2-pt dunk at rim (assist by T. Evans),92,86
440,4,2:30.0,S. Napier misses 2-pt layup from 1 ft,,92,86
441,4,2:25.0,Offensive rebound by N. Vonleh,,92,86
442,4,2:25.0,N. Vonleh makes 2-pt layup at rim,,94,86
443,4,2:21.0,,M. Chalmers makes 2-pt layup at rim,94,88
444,4,2:21.0,,Shooting foul by N. Vonleh (drawn by M. Chalmers),94,88
445,4,2:21.0,Portland full timeout,,94,88
446,4,2:21.0,,M. Chalmers misses free throw 1 of 1,94,88
447,4,2:19.0,Defensive rebound by C. McCollum,,94,88
448,4,2:00.0,J. Nurkić makes 2-pt layup from 1 ft,,96,88
449,4,1:44.0,,M. Chalmers makes 2-pt jump shot from 6 ft,96,90
450,4,1:32.0,S. Napier misses 2-pt jump shot from 21 ft,,96,90
451,4,1:29.0,,Defensive rebound by M. Chalmers,96,90
452,4,1:22.0,,T. Evans misses 2-pt jump shot from 1 ft,96,90
453,4,1:18.0,Defensive rebound by N. Vonleh,,96,90
454,4,0:59.0,N. Vonleh misses 2-pt layup at rim,,96,90
455,4,0:56.0,,Defensive rebound by M. Gasol,96,90
456,4,0:52.0,,T. Evans makes 2-pt layup at rim (assist by M. Chalmers),96,92
457,4,0:35.0,C. McCollum makes 2-pt jump shot from 21 ft,,98,92
458,4,0:34.0,,Memphis full timeout,98,92
459,4,0:27.0,,M. Chalmers misses 3-pt jump shot from 25 ft,98,92
460,4,0:24.0,Defensive rebound by J. Nurkić,,98,92
461,4,0:24.0,,D. Brooks enters the game for C. Parsons,98,92
462,4,0:24.0,E. Turner enters the game for N. Vonleh,,98,92
463,4,0:24.0,P. Connaughton enters the game for J. Nurkić,,98,92
464,4,0:23.0,Personal foul by M. Chalmers (drawn by D. Lillard),,98,92
465,4,0:23.0,D. Lillard makes free throw 1 of 2,,99,92
466,4,0:23.0,,C. Parsons enters the game for J. Green,99,92
467,4,0:23.0,D. Lillard makes free throw 2 of 2,,100,92
468,4,0:14.0,,M. Gasol misses 3-pt jump shot from 26 ft,100,92
469,4,0:10.0,Defensive rebound by S. Napier,,100,92
