,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,HOUSTON_ACTION,LA LAKERS_SCORE,HOUSTON_SCORE
390,4,8:05.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Harden),100,98
391,4,8:04.0,LA Lakers full timeout,,100,98
392,4,7:53.0,Turnover by A. Bogut (bad pass; steal by N. Hilário),,100,98
393,4,7:50.0,,Shooting foul by A. Bogut (drawn by T. Ariza),100,98
394,4,7:50.0,,T. Ariza makes free throw 1 of 2,100,99
395,4,7:50.0,,T. Ariza makes free throw 2 of 2,100,100
396,4,7:30.0,J. Hart misses 3-pt jump shot from 25 ft,,100,100
397,4,7:27.0,,Defensive rebound by T. Ariza,100,100
398,4,7:18.0,,J. Harden misses 2-pt layup from 1 ft,100,100
399,4,7:16.0,Defensive rebound by A. Bogut,,100,100
400,4,7:04.0,C. Brewer makes 2-pt layup from 2 ft,,102,100
401,4,6:36.0,,E. Gordon misses 2-pt layup at rim,102,100
402,4,6:35.0,,Offensive rebound by E. Gordon,102,100
403,4,6:35.0,,E. Gordon misses 2-pt layup at rim,102,100
404,4,6:34.0,Defensive rebound by J. Clarkson,,102,100
405,4,6:22.0,J. Clarkson makes 2-pt layup from 1 ft,,104,100
406,4,5:57.0,,E. Gordon misses 3-pt jump shot from 23 ft,104,100
407,4,5:54.0,Defensive rebound by J. Hart,,104,100
408,4,5:54.0,Personal foul by J. Harden (drawn by J. Hart),,104,100
409,4,5:54.0,K. Kuzma enters the game for J. Clarkson,,104,100
410,4,5:54.0,L. Ball enters the game for J. Hart,,104,100
411,4,5:41.0,Personal foul by P. Tucker (drawn by B. Ingram),,104,100
412,4,5:32.0,Turnover by L. Ball (bad pass; steal by T. Ariza),,104,100
413,4,5:09.0,,T. Ariza misses 3-pt jump shot from 23 ft,104,100
414,4,5:06.0,Defensive rebound by L. Ball,,104,100
415,4,4:49.0,Personal foul by N. Hilário (drawn by A. Bogut),,104,100
416,4,4:49.0,A. Bogut makes free throw 1 of 2,,105,100
417,4,4:49.0,,R. Anderson enters the game for N. Hilário,105,100
418,4,4:49.0,A. Bogut makes free throw 2 of 2,,106,100
419,4,4:33.0,,J. Harden misses 2-pt jump shot from 14 ft,106,100
420,4,4:31.0,Defensive rebound by B. Ingram,,106,100
421,4,4:27.0,K. Kuzma makes 2-pt layup from 2 ft (assist by B. Ingram),,108,100
422,4,4:27.0,,Houston full timeout,108,100
423,4,4:27.0,L. Nance enters the game for A. Bogut,,108,100
424,4,4:12.0,,P. Tucker misses 2-pt jump shot from 19 ft,108,100
425,4,4:11.0,Defensive rebound by L. Ball,,108,100
426,4,4:11.0,Personal foul by P. Tucker (drawn by L. Ball),,108,100
427,4,4:11.0,,N. Hilário enters the game for P. Tucker,108,100
428,4,4:11.0,L. Ball makes free throw 1 of 2,,109,100
429,4,4:11.0,A. Bogut enters the game for L. Nance,,109,100
430,4,4:11.0,L. Ball makes free throw 2 of 2,,110,100
431,4,4:02.0,,Shooting foul by C. Brewer (drawn by J. Harden),110,100
432,4,4:02.0,,J. Harden makes free throw 1 of 2,110,101
433,4,4:02.0,,J. Harden misses free throw 2 of 2,110,101
434,4,4:02.0,Defensive rebound by A. Bogut,,110,101
435,4,3:43.0,B. Ingram misses 2-pt jump shot from 7 ft (block by R. Anderson),,110,101
436,4,3:41.0,,Defensive rebound by T. Ariza,110,101
437,4,3:39.0,,E. Gordon misses 3-pt jump shot from 25 ft,110,101
438,4,3:36.0,,Offensive rebound by N. Hilário,110,101
439,4,3:33.0,,Shooting foul by K. Kuzma (drawn by J. Harden),110,101
440,4,3:33.0,,J. Harden makes free throw 1 of 3,110,102
441,4,3:33.0,,J. Harden makes free throw 2 of 3,110,103
442,4,3:33.0,,J. Harden makes free throw 3 of 3,110,104
443,4,3:16.0,C. Brewer makes 3-pt jump shot from 23 ft (assist by B. Ingram),,113,104
444,4,2:59.0,,E. Gordon misses 3-pt jump shot from 25 ft,113,104
445,4,2:54.0,Defensive rebound by K. Kuzma,,113,104
446,4,2:40.0,K. Kuzma misses 3-pt jump shot from 25 ft,,113,104
447,4,2:36.0,Offensive rebound by C. Brewer,,113,104
448,4,2:36.0,Shooting foul by N. Hilário (drawn by L. Ball),,113,104
449,4,2:36.0,L. Ball makes free throw 1 of 2,,114,104
450,4,2:36.0,L. Ball makes free throw 2 of 2,,115,104
451,4,2:32.0,,Personal foul by C. Brewer (drawn by J. Harden),115,104
452,4,2:32.0,,J. Harden makes free throw 1 of 2,115,105
453,4,2:32.0,,J. Harden makes free throw 2 of 2,115,106
454,4,2:15.0,B. Ingram makes 2-pt jump shot from 20 ft,,117,106
455,4,1:58.0,,N. Hilário misses 2-pt jump shot from 12 ft,117,106
456,4,1:56.0,Defensive rebound by L. Ball,,117,106
457,4,1:43.0,Shooting foul by R. Anderson (drawn by B. Ingram),,117,106
458,4,1:43.0,B. Ingram misses free throw 1 of 2,,117,106
459,4,1:43.0,Offensive rebound by Team,,117,106
460,4,1:43.0,B. Ingram makes free throw 2 of 2,,118,106
461,4,1:28.0,,T. Ariza misses 3-pt jump shot from 25 ft,118,106
462,4,1:20.0,,Offensive rebound by R. Anderson,118,106
463,4,1:20.0,,R. Anderson misses 2-pt layup at rim,118,106
464,4,1:19.0,Defensive rebound by K. Kuzma,,118,106
465,4,1:07.0,Offensive foul by A. Bogut (drawn by R. Anderson),,118,106
466,4,1:07.0,Turnover by A. Bogut (offensive foul),,118,106
467,4,1:02.0,,J. Harden makes 3-pt jump shot from 25 ft,118,109
468,4,1:02.0,,Shooting foul by C. Brewer (drawn by J. Harden),118,109
469,4,1:02.0,LA Lakers full timeout,,118,109
470,4,1:02.0,J. Hart enters the game for C. Brewer,,118,109
471,4,1:02.0,L. Nance enters the game for A. Bogut,,118,109
472,4,1:02.0,,J. Harden makes free throw 1 of 1,118,110
473,4,0:56.0,Turnover by B. Ingram (lost ball; steal by T. Ariza),,118,110
474,4,0:54.0,,J. Harden makes 2-pt layup from 2 ft (assist by T. Ariza),118,112
475,4,0:36.0,J. Hart misses 3-pt jump shot from 22 ft,,118,112
476,4,0:32.0,,Defensive rebound by N. Hilário,118,112
477,4,0:28.0,Offensive charge foul by E. Gordon (drawn by K. Kuzma),,118,112
478,4,0:28.0,,Turnover by E. Gordon (offensive foul),118,112
479,4,0:28.0,J. Clarkson enters the game for L. Nance,,118,112
480,4,0:27.0,Personal take foul by E. Gordon (drawn by K. Kuzma),,118,112
481,4,0:27.0,K. Kuzma makes free throw 1 of 2,,119,112
482,4,0:27.0,L. Nance enters the game for J. Clarkson,,119,112
483,4,0:27.0,K. Kuzma makes free throw 2 of 2,,120,112
484,4,0:27.0,,Houston full timeout,120,112
485,4,0:24.0,,Turnover by T. Ariza (bad pass),120,112
486,4,0:24.0,Personal take foul by J. Harden (drawn by L. Ball),,120,112
487,4,0:24.0,L. Ball misses free throw 1 of 2,,120,112
488,4,0:24.0,Offensive rebound by Team,,120,112
489,4,0:24.0,L. Ball misses free throw 2 of 2,,120,112
490,4,0:21.0,,Defensive rebound by E. Gordon,120,112
491,4,0:17.0,,J. Harden makes 2-pt layup from 1 ft,120,114
492,4,0:12.0,Personal foul by N. Hilário (drawn by J. Hart),,120,114
493,4,0:12.0,J. Hart misses free throw 1 of 2,,120,114
494,4,0:12.0,Offensive rebound by Team,,120,114
495,4,0:12.0,J. Hart makes free throw 2 of 2,,121,114
496,4,0:12.0,,Houston full timeout,121,114
497,4,0:10.0,,E. Gordon misses 3-pt jump shot from 26 ft,121,114
498,4,0:07.0,,Offensive rebound by R. Anderson,121,114
499,4,0:06.0,,R. Anderson misses 2-pt layup from 2 ft,121,114
500,4,0:06.0,,Offensive rebound by R. Anderson,121,114
501,4,0:05.0,,R. Anderson misses 2-pt layup from 2 ft,121,114
502,4,0:05.0,,Offensive rebound by E. Gordon,121,114
503,4,0:03.0,,E. Gordon makes 2-pt layup from 1 ft,121,116
504,4,0:02.0,Personal take foul by E. Gordon (drawn by K. Kuzma),,121,116
505,4,0:02.0,K. Kuzma misses free throw 1 of 2,,121,116
506,4,0:02.0,Offensive rebound by Team,,121,116
507,4,0:02.0,K. Kuzma makes free throw 2 of 2,,122,116
