,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
379,4,4:13.0,G. Antetokounmpo misses free throw 1 of 1,,97,107
380,4,4:13.0,,Defensive rebound by A. Horford,97,107
381,4,3:51.0,,M. Morris makes 2-pt jump shot from 14 ft,97,109
382,4,3:39.0,E. Bledsoe misses 2-pt layup from 1 ft,,97,109
383,4,3:37.0,,Defensive rebound by A. Baynes,97,109
384,4,3:32.0,,T. Rozier makes 3-pt jump shot from 22 ft (assist by A. Horford),97,112
385,4,3:30.0,Milwaukee full timeout,,97,112
386,4,3:16.0,K. Middleton misses 2-pt layup from 5 ft (block by A. Baynes),,97,112
387,4,3:13.0,Offensive rebound by J. Henson,,97,112
388,4,3:12.0,J. Henson makes 2-pt hook shot from 5 ft,,99,112
389,4,3:03.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by T. Rozier),99,115
390,4,2:42.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,99,115
391,4,2:38.0,,Defensive rebound by M. Morris,99,115
392,4,2:27.0,,J. Brown makes 3-pt jump shot from 27 ft (assist by T. Rozier),99,118
393,4,2:05.0,K. Middleton makes 2-pt layup from 1 ft,,101,118
394,4,1:49.0,,M. Morris misses 3-pt jump shot from 27 ft,101,118
395,4,1:47.0,Defensive rebound by G. Antetokounmpo,,101,118
396,4,1:38.0,K. Middleton makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,104,118
397,4,1:13.0,,M. Morris misses 3-pt jump shot from 24 ft,104,118
398,4,1:10.0,Defensive rebound by E. Bledsoe,,104,118
399,4,1:06.0,S. Brown misses 3-pt jump shot from 22 ft,,104,118
400,4,1:05.0,,Defensive rebound by T. Rozier,104,118
401,4,1:00.0,,Personal take foul by G. Antetokounmpo (drawn by T. Rozier),104,118
402,4,1:00.0,,S. Ojeleye enters the game for J. Brown,104,118
403,4,1:00.0,,A. Nader enters the game for M. Morris,104,118
404,4,1:00.0,,G. Yabusele enters the game for A. Horford,104,118
405,4,1:00.0,T. Maker enters the game for E. Bledsoe,,104,118
406,4,1:00.0,T. Zeller enters the game for K. Middleton,,104,118
407,4,1:00.0,S. Muhammad enters the game for J. Henson,,104,118
408,4,1:00.0,M. Dellavedova enters the game for G. Antetokounmpo,,104,118
409,4,1:00.0,,S. Larkin enters the game for A. Baynes,104,118
410,4,1:00.0,,T. Rozier makes free throw 1 of 2,104,119
411,4,1:00.0,,T. Rozier makes free throw 2 of 2,104,120
412,4,0:46.0,T. Maker misses 2-pt layup from 3 ft (block by A. Nader),,104,120
413,4,0:44.0,Offensive rebound by T. Maker,,104,120
414,4,0:44.0,,A. Baynes enters the game for T. Rozier,104,120
415,4,0:37.0,T. Maker misses 3-pt jump shot from 25 ft,,104,120
416,4,0:35.0,,Defensive rebound by A. Baynes,104,120
417,4,0:12.0,,Turnover by Team (shot clock),104,120
418,4,0:05.0,S. Muhammad makes 2-pt jump shot from 5 ft,,106,120
