,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
376,4,1:40.0,J. Young misses 3-pt jump shot from 25 ft,,113,89
377,4,1:37.0,Offensive rebound by T. Leaf,,113,89
378,4,1:36.0,T. Leaf makes 2-pt jump shot from 10 ft,,115,89
379,4,1:23.0,,Personal foul by T. Leaf (drawn by D. Walton),115,89
380,4,1:23.0,,D. Walton makes free throw 1 of 2,115,90
381,4,1:23.0,,D. Walton makes free throw 2 of 2,115,91
382,4,1:10.0,D. Wilkins makes 2-pt jump shot from 7 ft (assist by J. Young),,117,91
383,4,0:49.0,,U. Haslem makes 2-pt dunk from 4 ft (assist by J. Winslow),117,93
384,4,0:37.0,T. Leaf makes 3-pt jump shot from 26 ft (assist by C. Joseph),,120,93
385,4,0:22.0,,D. Walton misses 2-pt jump shot from 16 ft,120,93
386,4,0:20.0,,Offensive rebound by J. Mickey,120,93
387,4,0:20.0,,J. Mickey makes 2-pt layup from 3 ft,120,95
