,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
387,4,5:06.0,Offensive foul by M. Smart (drawn by R. Covington),,105,90
388,4,5:06.0,Turnover by M. Smart (offensive foul),,105,90
389,4,5:06.0,J. Tatum enters the game for M. Smart,,105,90
390,4,5:00.0,,J. Redick misses 3-pt jump shot from 28 ft,105,90
391,4,4:59.0,,Offensive rebound by Team,105,90
392,4,4:59.0,Loose ball foul by J. Tatum (drawn by D. Šarić),,105,90
393,4,4:57.0,,R. Covington misses 3-pt jump shot from 25 ft,105,90
394,4,4:55.0,Defensive rebound by Team,,105,90
395,4,4:48.0,Personal foul by B. Simmons (drawn by M. Morris),,105,90
396,4,4:48.0,Technical foul by M. Morris,,105,90
397,4,4:48.0,,J. Redick makes technical free throw,105,91
398,4,4:48.0,M. Morris makes free throw 1 of 2,,106,91
399,4,4:48.0,M. Morris makes free throw 2 of 2,,107,91
400,4,4:34.0,,J. Embiid misses 2-pt layup from 1 ft (block by D. Theis),107,91
401,4,4:29.0,,Offensive rebound by D. Šarić,107,91
402,4,4:27.0,,R. Covington misses 3-pt jump shot from 26 ft,107,91
403,4,4:27.0,Defensive rebound by Team,,107,91
404,4,4:27.0,,Loose ball foul by D. Šarić (drawn by J. Tatum),107,91
405,4,4:27.0,J. Tatum makes free throw 1 of 2,,108,91
406,4,4:27.0,A. Horford enters the game for M. Morris,,108,91
407,4,4:27.0,J. Tatum misses free throw 2 of 2,,108,91
408,4,4:24.0,,Defensive rebound by J. Embiid,108,91
409,4,4:16.0,,Turnover by R. Covington (bad pass),108,91
410,4,3:54.0,J. Tatum makes 2-pt jump shot from 15 ft,,110,91
411,4,3:50.0,,Philadelphia full timeout,110,91
412,4,3:50.0,,J. Anderson enters the game for D. Šarić,110,91
413,4,3:50.0,,R. Holmes enters the game for J. Redick,110,91
414,4,3:50.0,,T. Booker enters the game for J. Embiid,110,91
415,4,3:50.0,,T. McConnell enters the game for B. Simmons,110,91
416,4,3:50.0,,T. Luwawu-Cabarrot enters the game for R. Covington,110,91
417,4,3:50.0,J. Brown enters the game for K. Irving,,110,91
418,4,3:39.0,,J. Anderson misses 2-pt layup at rim (block by A. Horford),110,91
419,4,3:36.0,Defensive rebound by T. Rozier,,110,91
420,4,3:34.0,Turnover by T. Rozier (bad pass; steal by T. McConnell),,110,91
421,4,3:30.0,,T. McConnell makes 2-pt layup from 1 ft,110,93
422,4,3:09.0,A. Horford makes 2-pt layup from 6 ft,,112,93
423,4,2:52.0,,J. Anderson makes 3-pt jump shot from 26 ft,112,96
424,4,2:28.0,J. Brown misses 2-pt jump shot from 16 ft,,112,96
425,4,2:28.0,,Defensive rebound by J. Anderson,112,96
426,4,2:12.0,,J. Anderson misses 3-pt jump shot from 23 ft,112,96
427,4,2:09.0,Defensive rebound by J. Tatum,,112,96
428,4,1:51.0,A. Horford makes 2-pt layup from 2 ft (assist by J. Tatum),,114,96
429,4,1:47.0,,Personal foul by D. Theis (drawn by T. Booker),114,96
430,4,1:47.0,A. Nader enters the game for J. Tatum,,114,96
431,4,1:47.0,S. Ojeleye enters the game for T. Rozier,,114,96
432,4,1:47.0,G. Yabusele enters the game for A. Horford,,114,96
433,4,1:47.0,S. Larkin enters the game for J. Brown,,114,96
434,4,1:36.0,,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,114,96
435,4,1:33.0,,Offensive rebound by Team,114,96
436,4,1:31.0,,J. Anderson makes 3-pt jump shot from 22 ft (assist by T. McConnell),114,99
437,4,1:14.0,Turnover by S. Ojeleye (bad pass; steal by T. Booker),,114,99
438,4,1:08.0,,Shooting foul by D. Theis (drawn by T. Luwawu-Cabarrot),114,99
439,4,1:08.0,,T. Luwawu-Cabarrot makes free throw 1 of 3,114,100
440,4,1:08.0,,T. Luwawu-Cabarrot makes free throw 2 of 3,114,101
441,4,1:08.0,,T. Luwawu-Cabarrot makes free throw 3 of 3,114,102
442,4,0:53.0,G. Yabusele misses 3-pt jump shot from 24 ft,,114,102
443,4,0:50.0,,Defensive rebound by T. McConnell,114,102
444,4,0:44.0,,T. McConnell misses 2-pt jump shot from 8 ft,114,102
445,4,0:42.0,Defensive rebound by S. Larkin,,114,102
446,4,0:27.0,Turnover by S. Larkin (bad pass; steal by T. McConnell),,114,102
447,4,0:16.0,,Personal foul by S. Ojeleye (drawn by T. Luwawu-Cabarrot),114,102
448,4,0:16.0,,T. Luwawu-Cabarrot makes free throw 1 of 2,114,103
449,4,0:16.0,,T. Luwawu-Cabarrot misses free throw 2 of 2,114,103
450,4,0:15.0,Defensive rebound by Team,,114,103
