,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,OKLAHOMA CITY_ACTION,LA CLIPPERS_SCORE,OKLAHOMA CITY_SCORE
394,4,10:18.0,,Offensive foul by J. Grant (drawn by A. Rivers),90,99
395,4,10:18.0,,Turnover by J. Grant (offensive foul),90,99
396,4,10:18.0,,A. Roberson enters the game for Á. Abrines,90,99
397,4,9:59.0,Shooting foul by J. Grant (drawn by A. Rivers),,90,99
398,4,9:59.0,A. Rivers makes free throw 1 of 2,,91,99
399,4,9:59.0,A. Rivers misses free throw 2 of 2,,91,99
400,4,9:57.0,,Defensive rebound by P. George,91,99
401,4,9:38.0,,R. Felton misses 3-pt jump shot from 25 ft,91,99
402,4,9:35.0,,Offensive rebound by A. Roberson,91,99
403,4,9:22.0,,Turnover by J. Huestis (lost ball; steal by J. Evans),91,99
404,4,9:13.0,J. Evans misses 2-pt jump shot from 12 ft,,91,99
405,4,9:09.0,,Defensive rebound by J. Grant,91,99
406,4,9:04.0,,Shooting foul by M. Harrell (drawn by P. George),91,99
407,4,9:04.0,Technical foul by L. Williams,,91,99
408,4,9:04.0,,P. George makes technical free throw,91,100
409,4,9:04.0,,R. Westbrook enters the game for R. Felton,91,100
410,4,9:04.0,,P. George makes free throw 1 of 2,91,101
411,4,9:04.0,,P. Patterson enters the game for J. Grant,91,101
412,4,9:04.0,,P. George makes free throw 2 of 2,91,102
413,4,8:44.0,L. Williams misses 3-pt jump shot from 24 ft,,91,102
414,4,8:38.0,,Defensive rebound by P. George,91,102
415,4,8:35.0,,Shooting foul by M. Harrell (drawn by P. George),91,102
416,4,8:35.0,,P. George misses free throw 1 of 2,91,102
417,4,8:35.0,,Offensive rebound by Team,91,102
418,4,8:35.0,D. Jordan enters the game for M. Harrell,,91,102
419,4,8:35.0,B. Griffin enters the game for W. Reed,,91,102
420,4,8:35.0,,P. George makes free throw 2 of 2,91,103
421,4,8:13.0,A. Rivers makes 3-pt jump shot from 24 ft,,94,103
422,4,7:57.0,,P. George misses 2-pt jump shot from 19 ft,94,103
423,4,7:53.0,Defensive rebound by L. Williams,,94,103
424,4,7:38.0,L. Williams makes 3-pt jump shot from 25 ft (assist by B. Griffin),,97,103
425,4,7:21.0,,Personal foul by B. Griffin (drawn by P. George),97,103
426,4,7:21.0,,C. Anthony enters the game for P. George,97,103
427,4,7:21.0,S. Thornwell enters the game for J. Evans,,97,103
428,4,7:10.0,,R. Westbrook misses 2-pt jump shot from 16 ft (block by S. Thornwell),97,103
429,4,7:05.0,Defensive rebound by L. Williams,,97,103
430,4,7:02.0,L. Williams makes 2-pt layup from 1 ft,,99,103
431,4,6:45.0,,Personal foul by L. Williams (drawn by C. Anthony),99,103
432,4,6:45.0,,Oklahoma City full timeout,99,103
433,4,6:45.0,,Á. Abrines enters the game for J. Huestis,99,103
434,4,6:33.0,,C. Anthony makes 2-pt jump shot from 10 ft,99,105
435,4,6:22.0,Personal foul by R. Westbrook (drawn by D. Jordan),,99,105
436,4,6:12.0,S. Thornwell makes 3-pt jump shot from 24 ft (assist by B. Griffin),,102,105
437,4,5:47.0,,C. Anthony misses 2-pt jump shot from 15 ft,102,105
438,4,5:45.0,Defensive rebound by D. Jordan,,102,105
439,4,5:37.0,A. Rivers makes 3-pt jump shot from 22 ft,,105,105
440,4,5:36.0,,Oklahoma City full timeout,105,105
441,4,5:36.0,,D. Johnson enters the game for P. Patterson,105,105
442,4,5:36.0,,P. George enters the game for Á. Abrines,105,105
443,4,5:21.0,,Personal foul by S. Thornwell (drawn by D. Johnson),105,105
444,4,5:21.0,,D. Johnson makes free throw 1 of 2,105,106
445,4,5:21.0,,D. Johnson makes free throw 2 of 2,105,107
446,4,5:02.0,S. Thornwell misses 2-pt jump shot from 4 ft (block by A. Roberson),,105,107
447,4,4:59.0,,Defensive rebound by A. Roberson,105,107
448,4,4:41.0,,C. Anthony makes 2-pt layup from 1 ft (assist by P. George),105,109
449,4,4:41.0,LA Clippers full timeout,,105,109
450,4,4:41.0,W. Johnson enters the game for S. Thornwell,,105,109
451,4,4:30.0,D. Jordan makes 2-pt dunk at rim (assist by L. Williams),,107,109
452,4,4:17.0,,P. George makes 2-pt jump shot from 19 ft (assist by R. Westbrook),107,111
453,4,4:01.0,L. Williams misses 3-pt jump shot from 25 ft,,107,111
454,4,3:59.0,,Defensive rebound by A. Roberson,107,111
455,4,3:45.0,,Shooting foul by A. Rivers (drawn by P. George),107,111
456,4,3:45.0,,P. George makes free throw 1 of 2,107,112
457,4,3:45.0,,P. George makes free throw 2 of 2,107,113
458,4,3:22.0,L. Williams makes 2-pt jump shot from 15 ft,,109,113
459,4,3:01.0,,P. George misses 2-pt layup from 1 ft,109,113
460,4,2:59.0,,Offensive rebound by C. Anthony,109,113
461,4,2:54.0,,R. Westbrook misses 2-pt layup at rim,109,113
462,4,2:54.0,,Offensive rebound by A. Roberson,109,113
463,4,2:52.0,,A. Roberson makes 2-pt layup from 1 ft,109,115
464,4,2:35.0,L. Williams misses 3-pt jump shot from 24 ft,,109,115
465,4,2:35.0,,Defensive rebound by A. Roberson,109,115
466,4,2:12.0,,D. Johnson makes 2-pt jump shot from 13 ft (assist by R. Westbrook),109,117
467,4,2:11.0,LA Clippers full timeout,,109,117
468,4,2:11.0,,J. Grant enters the game for D. Johnson,109,117
469,4,2:00.0,A. Rivers misses 2-pt jump shot from 7 ft,,109,117
470,4,1:57.0,D. Jordan misses 2-pt dunk at rim,,109,117
471,4,1:55.0,Offensive rebound by D. Jordan,,109,117
472,4,1:55.0,,Defensive rebound by P. George,109,117
473,4,1:39.0,,P. George misses 2-pt jump shot from 16 ft,109,117
474,4,1:37.0,Defensive rebound by B. Griffin,,109,117
475,4,1:30.0,Turnover by L. Williams (bad pass),,109,117
476,4,1:13.0,,J. Grant misses 3-pt jump shot from 22 ft,109,117
477,4,1:09.0,Defensive rebound by B. Griffin,,109,117
478,4,1:04.0,B. Griffin misses 3-pt jump shot from 24 ft,,109,117
479,4,0:59.0,,Defensive rebound by C. Anthony,109,117
480,4,0:56.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),109,119
481,4,0:56.0,LA Clippers full timeout,,109,119
482,4,0:48.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,111,119
483,4,0:39.0,,C. Anthony misses 3-pt jump shot from 24 ft,111,119
484,4,0:36.0,,Offensive rebound by J. Grant,111,119
485,4,0:32.0,,Personal foul by A. Rivers (drawn by R. Westbrook),111,119
486,4,0:32.0,,R. Westbrook misses free throw 1 of 2,111,119
487,4,0:32.0,,Offensive rebound by Team,111,119
488,4,0:32.0,,R. Westbrook makes free throw 2 of 2,111,120
489,4,0:25.0,B. Griffin misses 2-pt jump shot from 1 ft,,111,120
490,4,0:24.0,Offensive rebound by Team,,111,120
491,4,0:19.0,Personal foul by C. Anthony (drawn by B. Griffin),,111,120
492,4,0:15.0,A. Rivers misses 3-pt jump shot from 24 ft,,111,120
493,4,0:10.0,,Defensive rebound by A. Roberson,111,120
