,QUARTER,TIME_REMAINING,UTAH_ACTION,CHARLOTTE_ACTION,UTAH_SCORE,CHARLOTTE_SCORE
379,4,5:10.0,Turnover by D. Mitchell (bad pass; steal by N. Batum),,85,87
380,4,5:05.0,,N. Batum makes 2-pt jump shot from 14 ft,85,89
381,4,5:02.0,Utah full timeout,,85,89
382,4,4:49.0,Turnover by D. Mitchell (bad pass; steal by D. Howard),,85,89
383,4,4:35.0,,D. Howard misses 2-pt hook shot from 7 ft (block by D. Favors),85,89
384,4,4:31.0,Defensive rebound by D. Favors,,85,89
385,4,4:15.0,D. Mitchell misses 3-pt jump shot from 29 ft,,85,89
386,4,4:11.0,,Defensive rebound by D. Howard,85,89
387,4,4:01.0,,Shooting foul by R. O'Neale (drawn by D. Howard),85,89
388,4,4:01.0,,D. Howard misses free throw 1 of 2,85,89
389,4,4:01.0,,Offensive rebound by Team,85,89
390,4,4:01.0,,M. Kidd-Gilchrist enters the game for J. Lamb,85,89
391,4,4:01.0,R. Hood enters the game for R. O'Neale,,85,89
392,4,4:01.0,,D. Howard misses free throw 2 of 2,85,89
393,4,3:58.0,Defensive rebound by D. Favors,,85,89
394,4,3:58.0,Utah full timeout,,85,89
395,4,3:44.0,R. Hood misses 2-pt jump shot from 18 ft,,85,89
396,4,3:42.0,,Defensive rebound by D. Howard,85,89
397,4,3:27.0,,Shooting foul by D. Favors (drawn by D. Howard),85,89
398,4,3:27.0,,D. Howard misses free throw 1 of 2,85,89
399,4,3:27.0,,Offensive rebound by Team,85,89
400,4,3:27.0,,M. Williams enters the game for F. Kaminsky,85,89
401,4,3:27.0,,D. Howard makes free throw 2 of 2,85,90
402,4,3:07.0,D. Favors makes 2-pt dunk from 1 ft (assist by J. Ingles),,87,90
403,4,2:56.0,,Turnover by K. Walker (bad pass),87,90
404,4,2:45.0,D. Mitchell misses 2-pt jump shot from 20 ft,,87,90
405,4,2:41.0,,Defensive rebound by M. Kidd-Gilchrist,87,90
406,4,2:33.0,,K. Walker misses 2-pt jump shot from 19 ft,87,90
407,4,2:30.0,,Offensive rebound by Team,87,90
408,4,2:16.0,,Shooting foul by D. Favors (drawn by D. Howard),87,90
409,4,2:16.0,,D. Howard misses free throw 1 of 2,87,90
410,4,2:16.0,,Offensive rebound by Team,87,90
411,4,2:16.0,,D. Howard misses free throw 2 of 2,87,90
412,4,2:11.0,Defensive rebound by J. Johnson,,87,90
413,4,2:04.0,Turnover by D. Mitchell (lost ball; steal by M. Kidd-Gilchrist),,87,90
414,4,2:00.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft,87,92
415,4,1:44.0,D. Mitchell misses 3-pt jump shot from 26 ft,,87,92
416,4,1:41.0,,Defensive rebound by M. Kidd-Gilchrist,87,92
417,4,1:32.0,,M. Williams makes 2-pt layup from 1 ft (assist by N. Batum),87,94
418,4,1:32.0,Utah full timeout,,87,94
419,4,1:25.0,R. Hood misses 3-pt jump shot from 23 ft,,87,94
420,4,1:23.0,,Defensive rebound by D. Howard,87,94
421,4,1:21.0,,Turnover by D. Howard (bad pass; steal by D. Mitchell),87,94
422,4,1:17.0,J. Johnson misses 3-pt jump shot from 24 ft,,87,94
423,4,1:17.0,,Defensive rebound by D. Howard,87,94
424,4,1:17.0,,Personal take foul by R. Hood (drawn by D. Howard),87,94
425,4,1:17.0,,D. Howard makes free throw 1 of 2,87,95
426,4,1:17.0,,D. Howard misses free throw 2 of 2,87,95
427,4,1:14.0,Defensive rebound by D. Favors,,87,95
428,4,1:10.0,Shooting foul by D. Howard (drawn by D. Mitchell),,87,95
429,4,1:10.0,D. Mitchell misses free throw 1 of 2,,87,95
430,4,1:10.0,Offensive rebound by Team,,87,95
431,4,1:10.0,D. Mitchell makes free throw 2 of 2,,88,95
432,4,1:09.0,,Personal foul by D. Mitchell (drawn by K. Walker),88,95
433,4,1:09.0,,K. Walker makes free throw 1 of 2,88,96
434,4,1:09.0,,K. Walker makes free throw 2 of 2,88,97
435,4,1:05.0,,Offensive charge foul by D. Mitchell (drawn by K. Walker),88,97
436,4,1:05.0,Turnover by D. Mitchell (offensive foul),,88,97
437,4,1:05.0,,Charlotte full timeout,88,97
438,4,1:05.0,R. O'Neale enters the game for J. Johnson,,88,97
439,4,1:04.0,Violation by J. Ingles (kicked ball),,88,97
440,4,1:01.0,,Personal foul by J. Ingles (drawn by K. Walker),88,97
441,4,1:01.0,,K. Walker makes free throw 1 of 2,88,98
442,4,1:01.0,J. Johnson enters the game for R. O'Neale,,88,98
443,4,1:01.0,,K. Walker makes free throw 2 of 2,88,99
444,4,0:57.0,R. Hood misses 3-pt jump shot from 26 ft,,88,99
445,4,0:53.0,,Defensive rebound by M. Williams,88,99
446,4,0:35.0,,K. Walker misses 2-pt jump shot from 20 ft,88,99
447,4,0:31.0,Defensive rebound by D. Favors,,88,99
448,4,0:28.0,D. Mitchell misses 3-pt jump shot from 27 ft,,88,99
449,4,0:24.0,,Defensive rebound by N. Batum,88,99
450,4,0:00.0,,Turnover by Team (shot clock),88,99
