,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
373,4,8:24.0,,Offensive rebound by D. Schröder,85,80
374,4,8:21.0,,Personal foul by A. Crabbe (drawn by K. Bazemore),85,80
375,4,8:10.0,,D. Dedmon makes 2-pt layup at rim (assist by D. Schröder),85,82
376,4,7:53.0,,Offensive charge foul by C. LeVert (drawn by D. Schröder),85,82
377,4,7:53.0,Turnover by C. LeVert (offensive foul),,85,82
378,4,7:53.0,S. Dinwiddie enters the game for C. LeVert,,85,82
379,4,7:41.0,,D. Dedmon makes 2-pt jump shot from 13 ft (assist by E. İlyasova),85,84
380,4,7:28.0,Shooting foul by D. Dedmon (drawn by J. Okafor),,85,84
381,4,7:28.0,J. Okafor makes free throw 1 of 2,,86,84
382,4,7:28.0,R. Hollis-Jefferson enters the game for Q. Acy,,86,84
383,4,7:28.0,J. Okafor misses free throw 2 of 2,,86,84
384,4,7:28.0,Offensive rebound by A. Crabbe,,86,84
385,4,7:18.0,Turnover by R. Hollis-Jefferson (lost ball; steal by D. Schröder),,86,84
386,4,7:14.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Schröder),86,87
387,4,6:58.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,86,87
388,4,6:55.0,,Defensive rebound by D. Dedmon,86,87
389,4,6:49.0,,D. Schröder makes 2-pt jump shot from 10 ft,86,89
390,4,6:31.0,Personal take foul by E. İlyasova (drawn by J. Okafor),,86,89
391,4,6:31.0,J. Okafor makes free throw 1 of 2,,87,89
392,4,6:31.0,,M. Plumlee enters the game for D. Dedmon,87,89
393,4,6:31.0,D. Carroll enters the game for A. Crabbe,,87,89
394,4,6:31.0,J. Okafor makes free throw 2 of 2,,88,89
395,4,6:18.0,,E. İlyasova misses 2-pt jump shot from 20 ft,88,89
396,4,6:14.0,Defensive rebound by J. Harris,,88,89
397,4,6:02.0,J. Okafor misses 2-pt hook shot from 4 ft,,88,89
398,4,5:57.0,,Defensive rebound by T. Prince,88,89
399,4,5:52.0,,D. Schröder makes 2-pt layup from 1 ft,88,91
400,4,5:37.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,88,91
401,4,5:35.0,,Defensive rebound by D. Schröder,88,91
402,4,5:26.0,,Shooting foul by J. Okafor (drawn by T. Prince),88,91
403,4,5:26.0,,T. Prince misses free throw 1 of 2,88,91
404,4,5:26.0,,Offensive rebound by Team,88,91
405,4,5:26.0,Q. Acy enters the game for J. Okafor,,88,91
406,4,5:26.0,,T. Prince makes free throw 2 of 2,88,92
407,4,5:16.0,J. Harris misses 2-pt layup from 1 ft,,88,92
408,4,5:13.0,Offensive rebound by J. Harris,,88,92
409,4,5:12.0,J. Harris misses 2-pt layup from 1 ft,,88,92
410,4,5:12.0,Offensive rebound by J. Harris,,88,92
411,4,5:09.0,J. Harris makes 2-pt layup from 1 ft,,90,92
412,4,4:48.0,,D. Schröder misses 3-pt jump shot from 25 ft,90,92
413,4,4:43.0,Defensive rebound by D. Carroll,,90,92
414,4,4:40.0,Brooklyn full timeout,,90,92
415,4,4:40.0,,M. Muscala enters the game for M. Plumlee,90,92
416,4,4:40.0,A. Crabbe enters the game for J. Harris,,90,92
417,4,4:37.0,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by D. Carroll),,92,92
418,4,4:17.0,,Turnover by T. Prince (bad pass; steal by D. Carroll),92,92
419,4,4:11.0,Turnover by D. Carroll (bad pass; steal by T. Prince),,92,92
420,4,4:06.0,,Turnover by K. Bazemore (lost ball; steal by A. Crabbe),92,92
421,4,4:06.0,,M. Delaney enters the game for T. Prince,92,92
422,4,3:48.0,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by S. Dinwiddie),,94,92
423,4,3:31.0,,D. Schröder misses 2-pt jump shot from 19 ft,94,92
424,4,3:31.0,,Offensive rebound by Team,94,92
425,4,3:31.0,Loose ball foul by S. Dinwiddie (drawn by M. Muscala),,94,92
426,4,3:31.0,,M. Muscala makes free throw 1 of 2,94,93
427,4,3:31.0,,D. Dedmon enters the game for E. İlyasova,94,93
428,4,3:31.0,,M. Muscala misses free throw 2 of 2,94,93
429,4,3:29.0,Defensive rebound by S. Dinwiddie,,94,93
430,4,3:15.0,A. Crabbe misses 3-pt jump shot from 23 ft,,94,93
431,4,3:10.0,,Defensive rebound by M. Delaney,94,93
432,4,2:59.0,,D. Schröder makes 2-pt layup from 1 ft,94,95
433,4,2:59.0,,Shooting foul by R. Hollis-Jefferson (drawn by D. Schröder),94,95
434,4,2:59.0,,E. İlyasova enters the game for M. Muscala,94,95
435,4,2:59.0,,D. Schröder makes free throw 1 of 1,94,96
436,4,2:49.0,Turnover by S. Dinwiddie (bad pass),,94,96
437,4,2:37.0,,D. Dedmon makes 3-pt jump shot from 25 ft (assist by D. Schröder),94,99
438,4,2:20.0,S. Dinwiddie makes 3-pt jump shot from 24 ft,,97,99
439,4,1:56.0,,D. Schröder makes 2-pt jump shot from 16 ft,97,101
440,4,1:45.0,Personal foul by K. Bazemore (drawn by S. Dinwiddie),,97,101
441,4,1:45.0,S. Dinwiddie makes free throw 1 of 2,,98,101
442,4,1:45.0,S. Dinwiddie misses free throw 2 of 2,,98,101
443,4,1:42.0,Offensive rebound by Q. Acy,,98,101
444,4,1:39.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,101,101
445,4,1:25.0,,D. Schröder makes 2-pt jump shot from 16 ft,101,103
446,4,1:12.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,103,103
447,4,1:12.0,Shooting foul by D. Dedmon (drawn by R. Hollis-Jefferson),,103,103
448,4,1:12.0,,M. Muscala enters the game for D. Dedmon,103,103
449,4,1:12.0,R. Hollis-Jefferson makes free throw 1 of 1,,104,103
450,4,0:52.0,,Shooting foul by Q. Acy (drawn by K. Bazemore),104,103
451,4,0:52.0,,K. Bazemore makes free throw 1 of 2,104,104
452,4,0:52.0,,T. Prince enters the game for M. Muscala,104,104
453,4,0:52.0,,K. Bazemore makes free throw 2 of 2,104,105
454,4,0:33.0,Turnover by Q. Acy (lost ball; steal by K. Bazemore),,104,105
455,4,0:15.0,,D. Schröder misses 2-pt layup from 2 ft,104,105
456,4,0:12.0,Defensive rebound by S. Dinwiddie,,104,105
457,4,0:11.0,S. Dinwiddie makes 2-pt layup from 2 ft,,106,105
458,4,0:11.0,Shooting foul by M. Delaney (drawn by S. Dinwiddie),,106,105
459,4,0:11.0,,M. Muscala enters the game for D. Schröder,106,105
460,4,0:11.0,S. Dinwiddie misses free throw 1 of 1,,106,105
461,4,0:09.0,Offensive rebound by S. Dinwiddie,,106,105
462,4,0:09.0,Personal foul by K. Bazemore (drawn by S. Dinwiddie),,106,105
463,4,0:09.0,S. Dinwiddie makes free throw 1 of 2,,107,105
464,4,0:09.0,S. Dinwiddie makes free throw 2 of 2,,108,105
465,4,0:09.0,,Atlanta full timeout,108,105
466,4,0:09.0,,D. Schröder enters the game for M. Delaney,108,105
467,4,0:09.0,C. LeVert enters the game for Q. Acy,,108,105
468,4,0:05.0,,D. Schröder misses 2-pt layup from 2 ft,108,105
469,4,0:05.0,,Offensive rebound by Team,108,105
470,4,0:05.0,,Turnover by D. Schröder (traveling),108,105
471,4,0:05.0,,M. Delaney enters the game for M. Muscala,108,105
472,4,0:05.0,Brooklyn full timeout,,108,105
473,4,0:03.0,C. LeVert makes 2-pt dunk at rim (assist by D. Carroll),,110,105
