,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SAN ANTONIO_ACTION,PORTLAND_SCORE,SAN ANTONIO_SCORE
386,4,1:54.0,,L. Aldridge misses 2-pt jump shot from 11 ft,98,111
387,4,1:49.0,Defensive rebound by C. McCollum,,98,111
388,4,1:44.0,D. Lillard makes 3-pt jump shot from 25 ft,,101,111
389,4,1:27.0,,D. Murray misses 2-pt jump shot from 5 ft (block by C. McCollum),101,111
390,4,1:24.0,Defensive rebound by J. Nurkić,,101,111
391,4,1:22.0,Turnover by J. Nurkić (bad pass; steal by L. Aldridge),,101,111
392,4,1:11.0,,Turnover by P. Mills (lost ball; steal by E. Turner),101,111
393,4,1:07.0,D. Lillard misses 3-pt jump shot from 24 ft,,101,111
394,4,1:06.0,,Defensive rebound by D. Murray,101,111
395,4,1:06.0,,Personal foul by A. Aminu (drawn by D. Murray),101,111
396,4,1:06.0,Z. Collins enters the game for D. Lillard,,101,111
397,4,1:06.0,M. Leonard enters the game for E. Turner,,101,111
398,4,1:06.0,S. Napier enters the game for C. McCollum,,101,111
399,4,1:06.0,P. Connaughton enters the game for A. Aminu,,101,111
400,4,1:06.0,W. Baldwin enters the game for J. Nurkić,,101,111
401,4,1:06.0,,D. Murray makes free throw 1 of 2,101,112
402,4,1:06.0,,D. Bertāns enters the game for K. Anderson,101,112
403,4,1:06.0,,B. Paul enters the game for P. Gasol,101,112
404,4,1:06.0,,D. Murray makes free throw 2 of 2,101,113
405,4,0:53.0,S. Napier makes 2-pt jump shot from 14 ft,,103,113
406,4,0:52.0,,San Antonio full timeout,103,113
407,4,0:52.0,,J. Lauvergne enters the game for P. Mills,103,113
408,4,0:52.0,,B. Forbes enters the game for L. Aldridge,103,113
409,4,0:33.0,,D. Bertāns makes 3-pt jump shot from 22 ft (assist by D. Murray),103,116
410,4,0:23.0,S. Napier makes 2-pt layup at rim,,105,116
