,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,INDIANA_ACTION,SAN ANTONIO_SCORE,INDIANA_SCORE
383,4,5:43.0,,T. Young makes 3-pt jump shot from 27 ft (assist by V. Oladipo),82,78
384,4,5:41.0,San Antonio full timeout,,82,78
385,4,5:41.0,P. Mills enters the game for D. Murray,,82,78
386,4,5:41.0,R. Gay enters the game for P. Gasol,,82,78
387,4,5:25.0,L. Aldridge makes 2-pt jump shot from 12 ft,,84,78
388,4,5:25.0,Shooting foul by D. Sabonis (drawn by L. Aldridge),,84,78
389,4,5:25.0,L. Aldridge misses free throw 1 of 1,,84,78
390,4,5:23.0,,Defensive rebound by B. Bogdanović,84,78
391,4,5:11.0,,Shooting foul by R. Gay (drawn by D. Sabonis),84,78
392,4,5:11.0,,D. Sabonis makes free throw 1 of 2,84,79
393,4,5:11.0,,D. Sabonis makes free throw 2 of 2,84,80
394,4,4:58.0,Shooting foul by T. Young (drawn by L. Aldridge),,84,80
395,4,4:58.0,L. Aldridge makes free throw 1 of 2,,85,80
396,4,4:58.0,L. Aldridge misses free throw 2 of 2,,85,80
397,4,4:56.0,,Defensive rebound by T. Young,85,80
398,4,4:44.0,,V. Oladipo makes 3-pt jump shot from 26 ft (assist by D. Collison),85,83
399,4,4:29.0,P. Mills misses 3-pt jump shot from 26 ft,,85,83
400,4,4:26.0,,Defensive rebound by B. Bogdanović,85,83
401,4,4:21.0,,T. Young misses 3-pt jump shot from 28 ft,85,83
402,4,4:16.0,,Offensive rebound by D. Sabonis,85,83
403,4,4:16.0,,D. Sabonis makes 2-pt layup at rim,85,85
404,4,3:56.0,Turnover by D. Green (bad pass; steal by T. Young),,85,85
405,4,3:54.0,,D. Collison misses 2-pt layup from 1 ft,85,85
406,4,3:53.0,,Offensive rebound by B. Bogdanović,85,85
407,4,3:52.0,,B. Bogdanović makes 2-pt layup at rim,85,87
408,4,3:27.0,M. Ginóbili enters the game for K. Anderson,,85,87
409,4,3:27.0,P. Gasol enters the game for R. Gay,,85,87
410,4,3:26.0,L. Aldridge misses 2-pt jump shot from 13 ft,,85,87
411,4,3:21.0,,Defensive rebound by B. Bogdanović,85,87
412,4,3:06.0,,D. Sabonis makes 2-pt jump shot from 14 ft (assist by V. Oladipo),85,89
413,4,2:46.0,D. Green makes 2-pt layup from 2 ft,,87,89
414,4,2:24.0,,Turnover by V. Oladipo (turnover; steal by D. Green),87,89
415,4,2:09.0,P. Mills makes 2-pt layup from 8 ft (assist by M. Ginóbili),,89,89
416,4,1:53.0,,V. Oladipo makes 2-pt layup from 1 ft,89,91
417,4,1:53.0,,Shooting foul by P. Gasol (drawn by V. Oladipo),89,91
418,4,1:53.0,,V. Oladipo makes free throw 1 of 1,89,92
419,4,1:36.0,M. Ginóbili misses 2-pt jump shot from 6 ft,,89,92
420,4,1:33.0,,Defensive rebound by V. Oladipo,89,92
421,4,1:33.0,,Turnover by V. Oladipo (step out of bounds),89,92
422,4,1:23.0,D. Green makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,92,92
423,4,1:11.0,,V. Oladipo misses 2-pt layup at rim,92,92
424,4,1:08.0,Defensive rebound by P. Gasol,,92,92
425,4,1:02.0,D. Green makes 2-pt layup from 1 ft (assist by P. Gasol),,94,92
426,4,1:02.0,,Indiana full timeout,94,92
427,4,0:46.0,,D. Collison misses 3-pt jump shot from 26 ft,94,92
428,4,0:44.0,Defensive rebound by P. Gasol,,94,92
429,4,0:30.0,Turnover by D. Green (bad pass),,94,92
430,4,0:30.0,,Indiana full timeout,94,92
431,4,0:30.0,K. Anderson enters the game for P. Gasol,,94,92
432,4,0:22.0,,T. Young misses 2-pt layup from 10 ft (block by D. Green),94,92
433,4,0:22.0,,Offensive rebound by Team,94,92
434,4,0:10.0,,V. Oladipo makes 3-pt jump shot from 29 ft,94,95
435,4,0:10.0,San Antonio full timeout,,94,95
436,4,0:10.0,,C. Joseph enters the game for B. Bogdanović,94,95
437,4,0:10.0,P. Gasol enters the game for K. Anderson,,94,95
438,4,0:05.0,L. Aldridge misses 2-pt jump shot from 18 ft,,94,95
439,4,0:03.0,,Defensive rebound by C. Joseph,94,95
440,4,0:03.0,,Personal take foul by L. Aldridge (drawn by C. Joseph),94,95
441,4,0:03.0,,C. Joseph makes free throw 2 of 2,94,96
442,4,0:03.0,,C. Joseph makes free throw 1 of 2,94,97
443,4,0:03.0,San Antonio full timeout,,94,97
444,4,0:03.0,K. Anderson enters the game for D. Green,,94,97
445,4,0:00.0,P. Mills misses 3-pt jump shot from 25 ft,,94,97
446,4,0:00.0,Offensive rebound by Team,,94,97
