,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
385,4,6:35.0,A. Johnson makes free throw 2 of 2,,79,87
386,4,6:35.0,A. Johnson misses free throw 1 of 2,,79,87
387,4,6:35.0,Offensive rebound by Team,,79,87
388,4,6:35.0,,K. Irving enters the game for T. Rozier,79,87
389,4,6:21.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by M. Morris),79,90
390,4,6:19.0,Philadelphia full timeout,,79,90
391,4,6:19.0,J. Redick enters the game for A. Johnson,,79,90
392,4,6:05.0,R. Covington makes 3-pt jump shot from 27 ft (assist by J. Redick),,82,90
393,4,5:44.0,,J. Tatum misses 2-pt layup from 4 ft,82,90
394,4,5:41.0,Defensive rebound by D. Šarić,,82,90
395,4,5:38.0,D. Šarić misses 3-pt jump shot from 27 ft,,82,90
396,4,5:34.0,,Defensive rebound by M. Morris,82,90
397,4,5:29.0,,D. Theis makes 2-pt layup from 1 ft (assist by M. Morris),82,92
398,4,5:16.0,Turnover by J. Redick (bad pass),,82,92
399,4,5:16.0,,A. Horford enters the game for D. Theis,82,92
400,4,4:55.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by K. Irving),82,95
401,4,4:55.0,Philadelphia full timeout,,82,95
402,4,4:55.0,,S. Ojeleye enters the game for M. Morris,82,95
403,4,4:41.0,D. Šarić makes 3-pt jump shot from 27 ft (assist by J. Redick),,85,95
404,4,4:25.0,,Shooting foul by J. Redick (drawn by K. Irving),85,95
405,4,4:25.0,,K. Irving makes free throw 1 of 2,85,96
406,4,4:25.0,,K. Irving makes free throw 2 of 2,85,97
407,4,4:17.0,R. Covington makes 2-pt jump shot from 6 ft (assist by B. Simmons),,87,97
408,4,3:59.0,,K. Irving makes 2-pt layup from 4 ft,87,99
409,4,3:41.0,Offensive foul by D. Šarić (drawn by M. Smart),,87,99
410,4,3:41.0,Turnover by D. Šarić (offensive foul),,87,99
411,4,3:28.0,,K. Irving misses 2-pt jump shot from 14 ft,87,99
412,4,3:25.0,Defensive rebound by J. Bayless,,87,99
413,4,3:10.0,Personal foul by J. Tatum (drawn by D. Šarić),,87,99
414,4,3:02.0,R. Covington makes 3-pt jump shot from 27 ft (assist by J. Redick),,90,99
415,4,2:47.0,,Personal foul by J. Bayless (drawn by K. Irving),90,99
416,4,2:47.0,,K. Irving makes free throw 1 of 2,90,100
417,4,2:47.0,,K. Irving makes free throw 2 of 2,90,101
418,4,2:36.0,R. Covington misses 2-pt layup from 2 ft,,90,101
419,4,2:32.0,Offensive rebound by D. Šarić,,90,101
420,4,2:14.0,R. Covington misses 3-pt jump shot from 26 ft,,90,101
421,4,2:10.0,Offensive rebound by B. Simmons,,90,101
422,4,2:05.0,J. Redick misses 2-pt layup from 2 ft,,90,101
423,4,2:01.0,,Defensive rebound by M. Smart,90,101
424,4,1:52.0,,K. Irving misses 2-pt jump shot from 13 ft,90,101
425,4,1:50.0,Defensive rebound by B. Simmons,,90,101
426,4,1:46.0,D. Šarić misses 2-pt layup from 3 ft,,90,101
427,4,1:44.0,,Defensive rebound by S. Ojeleye,90,101
428,4,1:25.0,,A. Horford makes 2-pt jump shot from 14 ft (assist by M. Smart),90,103
429,4,1:25.0,Philadelphia full timeout,,90,103
430,4,1:21.0,Personal foul by S. Ojeleye (drawn by B. Simmons),,90,103
431,4,1:20.0,J. Redick makes 3-pt jump shot from 27 ft,,93,103
432,4,1:04.0,,J. Tatum makes 2-pt layup from 7 ft,93,105
433,4,0:59.0,Shooting foul by M. Smart (drawn by B. Simmons),,93,105
434,4,0:59.0,B. Simmons makes free throw 1 of 2,,94,105
435,4,0:59.0,,T. Rozier enters the game for S. Ojeleye,94,105
436,4,0:59.0,B. Simmons makes free throw 2 of 2,,95,105
437,4,0:38.0,,J. Tatum makes 3-pt jump shot from 22 ft (assist by K. Irving),95,108
438,4,0:27.0,B. Simmons makes 2-pt layup from 1 ft,,97,108
439,4,0:02.0,,Turnover by Team (shot clock),97,108
