,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SACRAMENTO_ACTION,HOUSTON_SCORE,SACRAMENTO_SCORE
385,4,2:01.0,,Defensive rebound by W. Cauley-Stein,96,90
386,4,1:52.0,,Turnover by S. Labissière (bad pass),96,90
387,4,1:41.0,J. Harden misses 3-pt jump shot from 25 ft,,96,90
388,4,1:37.0,,Defensive rebound by S. Labissière,96,90
389,4,1:22.0,,S. Labissière makes 2-pt jump shot from 22 ft (assist by B. Hield),96,92
390,4,0:58.0,Turnover by Team (shot clock),,96,92
391,4,0:57.0,E. Gordon misses 2-pt jump shot from 20 ft,,96,92
392,4,0:57.0,Offensive rebound by Team,,96,92
393,4,0:41.0,,Shooting foul by P. Tucker (drawn by W. Cauley-Stein),96,92
394,4,0:41.0,,W. Cauley-Stein makes free throw 1 of 2,96,93
395,4,0:41.0,C. Capela enters the game for P. Tucker,,96,93
396,4,0:41.0,,W. Cauley-Stein misses free throw 2 of 2,96,93
397,4,0:38.0,Defensive rebound by C. Capela,,96,93
398,4,0:28.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,98,93
399,4,0:28.0,,Sacramento full timeout,98,93
400,4,0:28.0,P. Tucker enters the game for R. Anderson,,98,93
401,4,0:28.0,L. Mbah a Moute enters the game for C. Capela,,98,93
402,4,0:26.0,,Personal foul by E. Gordon (drawn by G. Hill),98,93
403,4,0:26.0,,G. Hill makes free throw 1 of 2,98,94
404,4,0:26.0,,J. Jackson enters the game for S. Labissière,98,94
405,4,0:26.0,R. Anderson enters the game for L. Mbah a Moute,,98,94
406,4,0:26.0,,G. Hill makes free throw 2 of 2,98,95
407,4,0:26.0,Personal foul by G. Hill (drawn by E. Gordon),,98,95
408,4,0:26.0,E. Gordon makes free throw 1 of 2,,99,95
409,4,0:26.0,L. Mbah a Moute enters the game for R. Anderson,,99,95
410,4,0:26.0,E. Gordon makes free throw 2 of 2,,100,95
411,4,0:17.0,,B. Hield makes 2-pt jump shot from 19 ft,100,97
412,4,0:16.0,Personal foul by B. Hield (drawn by J. Harden),,100,97
413,4,0:16.0,J. Harden misses free throw 1 of 2,,100,97
414,4,0:16.0,Offensive rebound by Team,,100,97
415,4,0:16.0,J. Harden makes free throw 2 of 2,,101,97
416,4,0:10.0,,Personal foul by P. Tucker (drawn by G. Hill),101,97
417,4,0:10.0,,G. Hill makes free throw 1 of 2,101,98
418,4,0:10.0,R. Anderson enters the game for L. Mbah a Moute,,101,98
419,4,0:10.0,,G. Hill misses free throw 2 of 2,101,98
420,4,0:09.0,Defensive rebound by R. Anderson,,101,98
421,4,0:09.0,Personal foul by B. Hield (drawn by R. Anderson),,101,98
422,4,0:09.0,R. Anderson makes free throw 1 of 2,,102,98
423,4,0:09.0,,K. Koufos enters the game for G. Temple,102,98
424,4,0:09.0,R. Anderson makes free throw 2 of 2,,103,98
425,4,0:09.0,,Sacramento full timeout,103,98
426,4,0:09.0,,G. Temple enters the game for J. Jackson,103,98
427,4,0:09.0,,D. Fox enters the game for K. Koufos,103,98
428,4,0:09.0,L. Mbah a Moute enters the game for R. Anderson,,103,98
429,4,0:07.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by G. Temple),103,100
430,4,0:06.0,Personal foul by G. Hill (drawn by T. Ariza),,103,100
431,4,0:06.0,T. Ariza makes free throw 1 of 2,,104,100
432,4,0:06.0,T. Ariza makes free throw 2 of 2,,105,100
433,4,0:00.0,,D. Fox misses 3-pt jump shot from 25 ft,105,100
434,4,0:00.0,,Offensive rebound by Team,105,100
