,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
395,4,6:25.0,K. Birch misses 2-pt jump shot from 9 ft,,89,93
396,4,6:20.0,Offensive rebound by A. Gordon,,89,93
397,4,6:20.0,A. Gordon makes 2-pt layup at rim,,91,93
398,4,6:12.0,,L. James makes 2-pt jump shot from 11 ft (assist by I. Thomas),91,95
399,4,5:46.0,J. Simmons misses 3-pt jump shot from 25 ft,,91,95
400,4,5:42.0,,Defensive rebound by K. Love,91,95
401,4,5:31.0,,I. Thomas makes 3-pt jump shot from 25 ft,91,98
402,4,5:30.0,Orlando full timeout,,91,98
403,4,5:30.0,E. Payton enters the game for D. Augustin,,91,98
404,4,5:30.0,B. Biyombo enters the game for K. Birch,,91,98
405,4,5:03.0,E. Payton makes 2-pt jump shot from 17 ft (assist by E. Fournier),,93,98
406,4,4:47.0,,I. Thomas makes 2-pt jump shot from 15 ft,93,100
407,4,4:36.0,Personal foul by K. Love (drawn by J. Simmons),,93,100
408,4,4:36.0,J. Simmons makes free throw 1 of 2,,94,100
409,4,4:36.0,J. Simmons makes free throw 2 of 2,,95,100
410,4,4:22.0,,J. Green misses 2-pt jump shot from 14 ft,95,100
411,4,4:19.0,Defensive rebound by A. Gordon,,95,100
412,4,4:04.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by E. Payton),,97,100
413,4,3:38.0,,K. Love misses 3-pt jump shot from 25 ft,97,100
414,4,3:36.0,Defensive rebound by E. Payton,,97,100
415,4,3:31.0,E. Payton misses 2-pt jump shot from 10 ft,,97,100
416,4,3:30.0,Offensive rebound by Team,,97,100
417,4,3:30.0,,Loose ball foul by L. James (drawn by B. Biyombo),97,100
418,4,3:30.0,B. Biyombo makes free throw 1 of 2,,98,100
419,4,3:30.0,B. Biyombo makes free throw 2 of 2,,99,100
420,4,3:07.0,,Turnover by L. James (bad pass; steal by E. Fournier),99,100
421,4,3:02.0,A. Gordon misses 3-pt jump shot from 28 ft,,99,100
422,4,2:59.0,,Defensive rebound by Team,99,100
423,4,2:59.0,Loose ball foul by B. Biyombo (drawn by K. Love),,99,100
424,4,2:41.0,,I. Thomas misses 3-pt jump shot from 25 ft,99,100
425,4,2:38.0,Defensive rebound by B. Biyombo,,99,100
426,4,2:27.0,A. Gordon misses 2-pt layup from 1 ft (block by K. Love),,99,100
427,4,2:24.0,,Defensive rebound by J. Green,99,100
428,4,2:24.0,,Shooting foul by E. Fournier (drawn by L. James),99,100
429,4,2:24.0,,L. James makes free throw 1 of 2,99,101
430,4,2:24.0,,L. James misses free throw 2 of 2,99,101
431,4,2:24.0,,Offensive rebound by Team,99,101
432,4,2:24.0,Loose ball foul by B. Biyombo (drawn by J. Green),,99,101
433,4,2:02.0,,I. Thomas misses 3-pt jump shot from 22 ft,99,101
434,4,1:59.0,Defensive rebound by J. Simmons,,99,101
435,4,1:56.0,E. Fournier misses 3-pt jump shot from 23 ft,,99,101
436,4,1:56.0,,Defensive rebound by J. Green,99,101
437,4,1:52.0,,Shooting foul by J. Simmons (drawn by I. Thomas),99,101
438,4,1:52.0,,I. Thomas makes free throw 1 of 2,99,102
439,4,1:52.0,,I. Thomas misses free throw 2 of 2,99,102
440,4,1:50.0,Defensive rebound by B. Biyombo,,99,102
441,4,1:39.0,E. Fournier makes 2-pt layup at rim (assist by E. Payton),,101,102
442,4,1:19.0,,L. James misses 3-pt jump shot from 25 ft,101,102
443,4,1:17.0,Defensive rebound by A. Gordon,,101,102
444,4,1:02.0,Turnover by B. Biyombo (turnover),,101,102
445,4,1:02.0,S. Mack enters the game for E. Fournier,,101,102
446,4,0:46.0,,Turnover by L. James (bad pass; steal by A. Gordon),101,102
447,4,0:35.0,A. Gordon misses 3-pt jump shot from 23 ft,,101,102
448,4,0:31.0,Offensive rebound by S. Mack,,101,102
449,4,0:31.0,S. Mack makes 2-pt jump shot from 7 ft,,103,102
450,4,0:31.0,,Cleveland full timeout,103,102
451,4,0:19.0,,K. Love misses 2-pt dunk from 1 ft,103,102
452,4,0:15.0,,Offensive rebound by I. Thomas,103,102
453,4,0:11.0,,Shooting foul by S. Mack (drawn by I. Thomas),103,102
454,4,0:11.0,,I. Thomas makes free throw 1 of 2,103,103
455,4,0:11.0,,T. Thompson enters the game for K. Love,103,103
456,4,0:11.0,E. Fournier enters the game for S. Mack,,103,103
457,4,0:11.0,,I. Thomas makes free throw 2 of 2,103,104
458,4,0:00.0,E. Payton misses 2-pt layup from 1 ft,,103,104
459,4,0:00.0,,Defensive rebound by Team,103,104
