,QUARTER,TIME_REMAINING,UTAH_ACTION,SAN ANTONIO_ACTION,UTAH_SCORE,SAN ANTONIO_SCORE
383,4,4:48.0,Turnover by D. Mitchell (bad pass; steal by K. Anderson),,93,100
384,4,4:42.0,,Turnover by K. Anderson (bad pass; steal by D. Mitchell),93,100
385,4,4:39.0,Turnover by D. Favors (traveling),,93,100
386,4,4:39.0,,D. Green enters the game for B. Forbes,93,100
387,4,4:39.0,J. Ingles enters the game for J. Crowder,,93,100
388,4,4:22.0,,L. Aldridge misses 2-pt layup at rim,93,100
389,4,4:20.0,Defensive rebound by D. Favors,,93,100
390,4,4:16.0,Turnover by R. Rubio (bad pass; steal by K. Anderson),,93,100
391,4,4:13.0,,Turnover by K. Anderson (lost ball; steal by D. Mitchell),93,100
392,4,4:09.0,D. Mitchell misses 2-pt layup from 4 ft (block by D. Green),,93,100
393,4,4:09.0,Offensive rebound by R. Gobert,,93,100
394,4,4:09.0,Shooting foul by M. Ginóbili (drawn by R. Gobert),,93,100
395,4,4:09.0,R. Gobert makes free throw 1 of 2,,94,100
396,4,4:09.0,,D. Murray enters the game for M. Ginóbili,94,100
397,4,4:09.0,R. Gobert makes free throw 2 of 2,,95,100
398,4,3:48.0,,Turnover by L. Aldridge (lost ball; steal by D. Mitchell),95,100
399,4,3:45.0,D. Mitchell makes 2-pt layup from 1 ft,,97,100
400,4,3:44.0,,San Antonio full timeout,97,100
401,4,3:44.0,,R. Gay enters the game for K. Anderson,97,100
402,4,3:25.0,,L. Aldridge misses 2-pt jump shot from 12 ft,97,100
403,4,3:21.0,Defensive rebound by D. Favors,,97,100
404,4,3:12.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by D. Favors),,100,100
405,4,2:50.0,,D. Green misses 2-pt jump shot from 14 ft,100,100
406,4,2:46.0,Defensive rebound by R. Rubio,,100,100
407,4,2:36.0,D. Mitchell misses 3-pt jump shot from 26 ft,,100,100
408,4,2:33.0,,Defensive rebound by D. Green,100,100
409,4,2:22.0,,Shooting foul by R. Gobert (drawn by L. Aldridge),100,100
410,4,2:22.0,,L. Aldridge makes free throw 1 of 2,100,101
411,4,2:22.0,,M. Ginóbili enters the game for D. Murray,100,101
412,4,2:22.0,,L. Aldridge makes free throw 2 of 2,100,102
413,4,2:12.0,Shooting foul by L. Aldridge (drawn by D. Mitchell),,100,102
414,4,2:12.0,D. Mitchell misses free throw 1 of 2,,100,102
415,4,2:12.0,Offensive rebound by Team,,100,102
416,4,2:12.0,D. Mitchell makes free throw 2 of 2,,101,102
417,4,1:59.0,,M. Ginóbili makes 2-pt layup from 8 ft,101,104
418,4,1:47.0,D. Mitchell makes 3-pt jump shot from 24 ft,,104,104
419,4,1:26.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by R. Gay),104,106
420,4,1:14.0,D. Mitchell makes 2-pt layup from 2 ft,,106,106
421,4,0:55.0,,L. Aldridge makes 2-pt jump shot from 13 ft,106,108
422,4,0:38.0,Turnover by D. Mitchell (bad pass),,106,108
423,4,0:38.0,J. Crowder enters the game for D. Favors,,106,108
424,4,0:17.0,,M. Ginóbili makes 2-pt layup from 1 ft,106,110
425,4,0:17.0,Utah full timeout,,106,110
426,4,0:17.0,,K. Anderson enters the game for R. Gay,106,110
427,4,0:16.0,D. Mitchell makes 3-pt jump shot from 26 ft (assist by R. Rubio),,109,110
428,4,0:14.0,,San Antonio full timeout,109,110
429,4,0:14.0,R. O'Neale enters the game for R. Gobert,,109,110
430,4,0:13.0,,Personal foul by J. Ingles (drawn by M. Ginóbili),109,110
431,4,0:13.0,,M. Ginóbili makes free throw 1 of 2,109,111
432,4,0:13.0,R. Gobert enters the game for R. Rubio,,109,111
433,4,0:13.0,D. Favors enters the game for R. O'Neale,,109,111
434,4,0:13.0,,M. Ginóbili makes free throw 2 of 2,109,112
435,4,0:13.0,Utah full timeout,,109,112
436,4,0:13.0,R. Rubio enters the game for D. Favors,,109,112
437,4,0:10.0,R. Gobert makes 2-pt dunk from 3 ft (assist by D. Mitchell),,111,112
438,4,0:10.0,,Personal foul by R. Rubio (drawn by P. Mills),111,112
439,4,0:10.0,,P. Mills makes free throw 1 of 2,111,113
440,4,0:10.0,,P. Mills makes free throw 2 of 2,111,114
441,4,0:03.0,D. Mitchell makes 3-pt jump shot from 26 ft,,114,114
442,4,0:03.0,,San Antonio full timeout,114,114
443,1OT,4:48.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,114,114
444,1OT,4:48.0,Defensive rebound by R. Rubio,,114,114
445,1OT,4:24.0,J. Ingles misses 3-pt jump shot from 24 ft,,114,114
446,1OT,4:21.0,,Defensive rebound by D. Green,114,114
447,1OT,4:07.0,,L. Aldridge misses 2-pt jump shot from 10 ft,114,114
448,1OT,4:05.0,Defensive rebound by J. Ingles,,114,114
449,1OT,4:01.0,Personal foul by D. Green (drawn by J. Ingles),,114,114
450,1OT,4:01.0,,D. Murray enters the game for M. Ginóbili,114,114
451,1OT,4:01.0,,B. Forbes enters the game for D. Green,114,114
452,1OT,3:47.0,D. Mitchell misses 2-pt layup from 2 ft,,114,114
453,1OT,3:45.0,,Defensive rebound by R. Gay,114,114
454,1OT,3:30.0,,P. Mills misses 3-pt jump shot from 24 ft,114,114
455,1OT,3:25.0,Defensive rebound by D. Mitchell,,114,114
456,1OT,3:15.0,R. Gobert makes 2-pt layup from 1 ft (assist by R. Rubio),,116,114
457,1OT,3:15.0,Shooting foul by P. Mills (drawn by R. Gobert),,116,114
458,1OT,3:15.0,R. Gobert makes free throw 1 of 1,,117,114
459,1OT,3:02.0,,Personal foul by J. Crowder (drawn by R. Gay),117,114
460,1OT,2:49.0,,Turnover by D. Murray (lost ball; steal by R. Gobert),117,114
461,1OT,2:46.0,Turnover by D. Mitchell (bad pass),,117,114
462,1OT,2:34.0,,P. Mills makes 2-pt jump shot from 20 ft,117,116
463,1OT,2:18.0,D. Mitchell makes 2-pt jump shot from 19 ft,,119,116
464,1OT,1:54.0,,P. Mills makes 2-pt jump shot from 20 ft,119,118
465,1OT,1:38.0,D. Mitchell misses 2-pt layup from 5 ft (block by L. Aldridge),,119,118
466,1OT,1:33.0,,Defensive rebound by L. Aldridge,119,118
467,1OT,1:24.0,,L. Aldridge misses 2-pt jump shot from 10 ft,119,118
468,1OT,1:18.0,,Offensive rebound by R. Gay,119,118
469,1OT,1:18.0,,R. Gay makes 2-pt layup from 1 ft,119,120
470,1OT,0:59.0,D. Mitchell misses 3-pt jump shot from 28 ft,,119,120
471,1OT,0:56.0,,Defensive rebound by L. Aldridge,119,120
472,1OT,0:36.0,,R. Gay misses 2-pt jump shot from 8 ft,119,120
473,1OT,0:34.0,,Offensive rebound by L. Aldridge,119,120
474,1OT,0:34.0,,L. Aldridge makes 2-pt layup at rim,119,122
475,1OT,0:34.0,Utah full timeout,,119,122
476,1OT,0:34.0,,M. Ginóbili enters the game for B. Forbes,119,122
477,1OT,0:31.0,D. Mitchell misses 3-pt jump shot from 23 ft,,119,122
478,1OT,0:26.0,,Defensive rebound by R. Gay,119,122
479,1OT,0:09.0,,M. Ginóbili misses 2-pt hook shot from 6 ft,119,122
480,1OT,0:06.0,Defensive rebound by D. Mitchell,,119,122
481,1OT,0:05.0,Personal foul by P. Mills (drawn by D. Mitchell),,119,122
482,1OT,0:05.0,Utah full timeout,,119,122
483,1OT,0:05.0,,K. Anderson enters the game for R. Gay,119,122
484,1OT,0:03.0,Shooting foul by D. Murray (drawn by J. Ingles),,119,122
485,1OT,0:03.0,J. Ingles makes free throw 1 of 2,,120,122
486,1OT,0:03.0,,P. Gasol enters the game for P. Mills,120,122
487,1OT,0:03.0,D. Favors enters the game for R. Rubio,,120,122
488,1OT,0:03.0,J. Ingles misses free throw 2 of 2,,120,122
489,1OT,0:03.0,,Defensive rebound by P. Gasol,120,122
490,1OT,0:02.0,,Personal foul by D. Favors (drawn by P. Gasol),119,122
491,1OT,0:02.0,,San Antonio full timeout,119,122
492,1OT,0:02.0,,P. Mills enters the game for D. Murray,119,122
493,1OT,0:02.0,,R. Gay enters the game for P. Gasol,119,122
494,1OT,0:02.0,R. Rubio enters the game for D. Favors,,119,122
495,1OT,0:02.0,,Personal foul by R. Rubio (drawn by P. Mills),119,122
496,1OT,0:02.0,,P. Mills makes free throw 1 of 2,120,123
497,1OT,0:02.0,,B. Forbes enters the game for R. Gay,120,123
498,1OT,0:02.0,,P. Mills makes free throw 2 of 2,120,124
499,1OT,0:00.0,D. Mitchell misses 3-pt jump shot from 50 ft,,120,124
500,1OT,0:00.0,Offensive rebound by Team,,120,124
