,QUARTER,TIME_REMAINING,ATLANTA_ACTION,WASHINGTON_ACTION,ATLANTA_SCORE,WASHINGTON_SCORE
389,4,5:42.0,,Defensive rebound by M. Scott,87,91
390,4,5:28.0,,Shooting foul by D. Lee (drawn by B. Beal),87,91
391,4,5:28.0,Atlanta full timeout,,87,91
392,4,5:28.0,M. Muscala enters the game for J. Collins,,87,91
393,4,5:28.0,,B. Beal makes free throw 1 of 3,87,92
394,4,5:28.0,,B. Beal makes free throw 2 of 3,87,93
395,4,5:28.0,,B. Beal misses free throw 3 of 3,87,93
396,4,5:26.0,Defensive rebound by M. Muscala,,87,93
397,4,5:08.0,Turnover by T. Prince (lost ball; steal by T. Frazier),,87,93
398,4,4:49.0,,M. Scott misses 3-pt jump shot from 23 ft,87,93
399,4,4:44.0,Defensive rebound by M. Muscala,,87,93
400,4,4:38.0,D. Lee misses 3-pt jump shot from 24 ft,,87,93
401,4,4:33.0,Offensive rebound by D. Dedmon,,87,93
402,4,4:26.0,,K. Oubre enters the game for M. Scott,87,93
403,4,4:16.0,T. Dorsey makes 3-pt jump shot from 29 ft,,90,93
404,4,3:52.0,,B. Beal misses 2-pt jump shot from 9 ft (block by M. Muscala),90,93
405,4,3:45.0,Defensive rebound by D. Dedmon,,90,93
406,4,3:35.0,T. Dorsey misses 3-pt jump shot from 25 ft,,90,93
407,4,3:32.0,,Defensive rebound by O. Porter,90,93
408,4,3:24.0,,O. Porter misses 3-pt jump shot from 26 ft,90,93
409,4,3:21.0,Defensive rebound by D. Dedmon,,90,93
410,4,3:12.0,T. Prince misses 2-pt jump shot from 13 ft,,90,93
411,4,3:09.0,,Defensive rebound by O. Porter,90,93
412,4,2:56.0,,T. Satoranský enters the game for T. Frazier,90,93
413,4,2:50.0,,B. Beal misses 2-pt jump shot from 10 ft,90,93
414,4,2:46.0,Defensive rebound by M. Muscala,,90,93
415,4,2:42.0,Shooting foul by B. Beal (drawn by T. Prince),,90,93
416,4,2:42.0,T. Prince makes free throw 1 of 2,,91,93
417,4,2:42.0,T. Prince makes free throw 2 of 2,,92,93
418,4,2:26.0,,B. Beal misses 2-pt jump shot from 6 ft,92,93
419,4,2:23.0,Defensive rebound by D. Dedmon,,92,93
420,4,2:05.0,M. Muscala makes 3-pt jump shot from 24 ft (assist by D. Lee),,95,93
421,4,2:04.0,,Washington full timeout,95,93
422,4,1:53.0,,Turnover by B. Beal (bad pass),95,93
423,4,1:31.0,T. Prince makes 2-pt jump shot from 6 ft (assist by D. Dedmon),,97,93
424,4,1:17.0,,B. Beal misses 2-pt layup from 2 ft,97,93
425,4,1:14.0,Defensive rebound by D. Dedmon,,97,93
426,4,0:54.0,T. Prince makes 2-pt jump shot from 11 ft,,99,93
427,4,0:49.0,,Personal foul by T. Prince (drawn by B. Beal),99,93
428,4,0:49.0,D. Bembry enters the game for T. Dorsey,,99,93
429,4,0:43.0,,T. Satoranský makes 2-pt layup from 1 ft,99,95
430,4,0:43.0,Atlanta full timeout,,99,95
431,4,0:43.0,T. Dorsey enters the game for D. Bembry,,99,95
432,4,0:22.0,D. Dedmon makes 2-pt dunk at rim (assist by T. Prince),,101,95
433,4,0:14.0,,Personal foul by T. Prince (drawn by B. Beal),101,95
434,4,0:14.0,,M. Scott enters the game for M. Gortat,101,95
435,4,0:14.0,I. Taylor enters the game for T. Prince,,101,95
436,4,0:14.0,,B. Beal makes free throw 1 of 2,101,96
437,4,0:14.0,,B. Beal makes free throw 2 of 2,101,97
438,4,0:13.0,Personal take foul by T. Satoranský (drawn by T. Dorsey),,101,97
439,4,0:12.0,Personal take foul by K. Oubre (drawn by T. Dorsey),,101,97
440,4,0:12.0,T. Dorsey makes free throw 1 of 2,,102,97
441,4,0:12.0,D. Bembry enters the game for I. Taylor,,102,97
442,4,0:12.0,T. Dorsey makes free throw 2 of 2,,103,97
443,4,0:04.0,,M. Scott misses 3-pt jump shot from 26 ft,103,97
444,4,0:00.0,Defensive rebound by D. Lee,,103,97
