,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,WASHINGTON_ACTION,PHILADELPHIA_SCORE,WASHINGTON_SCORE
384,4,9:43.0,,J. Meeks makes free throw 2 of 2,93,94
385,4,9:29.0,J. Bayless makes 3-pt jump shot from 25 ft (assist by J. Redick),,96,94
386,4,9:17.0,,K. Oubre makes 2-pt layup from 2 ft (assist by T. Frazier),96,96
387,4,9:17.0,,Shooting foul by R. Covington (drawn by K. Oubre),96,96
388,4,9:17.0,,O. Porter enters the game for T. Frazier,96,96
389,4,9:17.0,,J. Wall enters the game for J. Meeks,96,96
390,4,9:17.0,,B. Beal enters the game for M. Scott,96,96
391,4,9:17.0,,K. Oubre misses free throw 1 of 1,96,96
392,4,9:13.0,Defensive rebound by J. Bayless,,96,96
393,4,9:09.0,J. Bayless makes 2-pt jump shot from 11 ft (assist by B. Simmons),,98,96
394,4,8:57.0,,B. Beal misses 2-pt jump shot from 17 ft,98,96
395,4,8:53.0,Defensive rebound by B. Simmons,,98,96
396,4,8:37.0,Turnover by J. Redick (bad pass),,98,96
397,4,8:25.0,,O. Porter misses 3-pt jump shot from 25 ft,98,96
398,4,8:21.0,,Offensive rebound by K. Oubre,98,96
399,4,8:21.0,,K. Oubre misses 2-pt layup from 2 ft,98,96
400,4,8:21.0,,Offensive rebound by I. Mahinmi,98,96
401,4,8:17.0,,I. Mahinmi makes 2-pt layup from 2 ft,98,98
402,4,8:06.0,D. Šarić misses 3-pt jump shot from 25 ft,,98,98
403,4,8:04.0,,Defensive rebound by B. Beal,98,98
404,4,7:59.0,,J. Wall misses 2-pt jump shot from 20 ft,98,98
405,4,7:54.0,Defensive rebound by R. Covington,,98,98
406,4,7:46.0,R. Covington misses 3-pt jump shot from 27 ft,,98,98
407,4,7:43.0,,Defensive rebound by O. Porter,98,98
408,4,7:40.0,,Shooting foul by J. Redick (drawn by B. Beal),98,98
409,4,7:40.0,,B. Beal makes free throw 1 of 2,98,99
410,4,7:40.0,M. Fultz enters the game for J. Bayless,,98,99
411,4,7:40.0,T. Luwawu-Cabarrot enters the game for D. Šarić,,98,99
412,4,7:40.0,A. Johnson enters the game for J. Redick,,98,99
413,4,7:40.0,,B. Beal misses free throw 2 of 2,98,99
414,4,7:36.0,Defensive rebound by R. Covington,,98,99
415,4,7:19.0,M. Fultz makes 2-pt jump shot from 11 ft,,100,99
416,4,7:06.0,,J. Wall misses 2-pt layup from 6 ft,100,99
417,4,7:02.0,,Shooting foul by A. Johnson (drawn by B. Beal),100,99
418,4,7:02.0,,B. Beal misses free throw 1 of 2,100,99
419,4,7:02.0,,Offensive rebound by Team,100,99
420,4,7:02.0,,M. Gortat enters the game for I. Mahinmi,100,99
421,4,7:02.0,,B. Beal makes free throw 2 of 2,100,100
422,4,7:01.0,,Offensive rebound by B. Beal,100,100
423,4,6:54.0,,Offensive charge foul by A. Johnson (drawn by O. Porter),100,100
424,4,6:54.0,Turnover by A. Johnson (offensive foul),,100,100
425,4,6:54.0,D. Šarić enters the game for A. Johnson,,100,100
426,4,6:54.0,T. McConnell enters the game for R. Covington,,100,100
427,4,6:42.0,,J. Wall makes 2-pt layup from 2 ft,100,102
428,4,6:35.0,T. Luwawu-Cabarrot misses 2-pt layup at rim (block by J. Wall),,100,102
429,4,6:35.0,,Defensive rebound by Team,100,102
430,4,6:27.0,,M. Gortat makes 2-pt dunk from 1 ft (assist by J. Wall),100,104
431,4,6:24.0,Philadelphia full timeout,,100,104
432,4,6:15.0,B. Simmons makes 2-pt layup from 1 ft,,102,104
433,4,5:55.0,,B. Beal misses 3-pt jump shot from 24 ft,102,104
434,4,5:50.0,,Offensive rebound by K. Oubre,102,104
435,4,5:50.0,,K. Oubre makes 2-pt dunk at rim,102,106
436,4,5:34.0,B. Simmons misses 2-pt layup from 2 ft (block by K. Oubre),,102,106
437,4,5:32.0,,Defensive rebound by M. Gortat,102,106
438,4,5:29.0,,J. Wall makes 2-pt dunk from 1 ft (assist by B. Beal),102,108
439,4,5:19.0,Personal foul by O. Porter (drawn by B. Simmons),,102,108
440,4,5:19.0,J. Embiid enters the game for D. Šarić,,102,108
441,4,5:19.0,J. Bayless enters the game for M. Fultz,,102,108
442,4,5:19.0,J. Redick enters the game for T. McConnell,,102,108
443,4,5:05.0,J. Embiid makes 2-pt dunk at rim (assist by J. Redick),,104,108
444,4,4:49.0,,Personal foul by J. Redick (drawn by B. Beal),104,108
445,4,4:49.0,,B. Beal misses free throw 1 of 2,104,108
446,4,4:49.0,,Offensive rebound by Team,104,108
447,4,4:49.0,R. Covington enters the game for T. Luwawu-Cabarrot,,104,108
448,4,4:49.0,,B. Beal makes free throw 2 of 2,104,109
449,4,4:30.0,J. Bayless misses 3-pt jump shot from 24 ft,,104,109
450,4,4:26.0,,Defensive rebound by K. Oubre,104,109
451,4,4:23.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),104,111
452,4,4:22.0,Philadelphia full timeout,,104,111
453,4,4:02.0,R. Covington misses 2-pt jump shot from 13 ft,,104,111
454,4,3:58.0,Offensive rebound by J. Embiid,,104,111
455,4,3:58.0,J. Embiid makes 2-pt layup at rim,,106,111
456,4,3:39.0,,J. Wall misses 2-pt jump shot from 17 ft,106,111
457,4,3:35.0,,Offensive rebound by M. Gortat,106,111
458,4,3:35.0,,M. Gortat makes 2-pt layup at rim,106,113
459,4,3:15.0,J. Redick misses 3-pt jump shot from 28 ft,,106,113
460,4,3:12.0,,Defensive rebound by J. Wall,106,113
461,4,2:50.0,,Turnover by Team (shot clock),106,113
462,4,2:38.0,J. Embiid makes 2-pt jump shot from 11 ft (assist by J. Bayless),,108,113
463,4,2:18.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),108,115
464,4,2:18.0,,Shooting foul by B. Simmons (drawn by M. Gortat),108,115
465,4,2:18.0,,M. Gortat misses free throw 1 of 1,108,115
466,4,2:15.0,Defensive rebound by J. Embiid,,108,115
467,4,2:06.0,Shooting foul by M. Gortat (drawn by B. Simmons),,108,115
468,4,2:06.0,B. Simmons misses free throw 1 of 2,,108,115
469,4,2:06.0,Offensive rebound by Team,,108,115
470,4,2:06.0,B. Simmons misses free throw 2 of 2,,108,115
471,4,2:02.0,,Defensive rebound by O. Porter,108,115
472,4,1:45.0,,Turnover by J. Wall (bad pass; steal by B. Simmons),108,115
473,4,1:44.0,B. Simmons misses 2-pt layup,,108,115
474,4,1:44.0,Offensive rebound by Team,,108,115
475,4,1:44.0,Shooting foul by B. Beal (drawn by B. Simmons),,108,115
476,4,1:44.0,B. Simmons makes free throw 1 of 2,,109,115
477,4,1:44.0,B. Simmons makes free throw 2 of 2,,110,115
478,4,1:27.0,,B. Beal misses 3-pt jump shot from 25 ft,110,115
479,4,1:21.0,Defensive rebound by B. Simmons,,110,115
480,4,1:18.0,R. Covington makes 3-pt jump shot from 32 ft (assist by B. Simmons),,113,115
481,4,0:56.0,,Turnover by B. Beal (bad pass; steal by J. Bayless),113,115
482,4,0:50.0,Turnover by J. Bayless (bad pass; steal by B. Beal),,113,115
483,4,0:29.0,,M. Gortat misses 2-pt layup from 4 ft (block by R. Covington),113,115
484,4,0:21.0,Defensive rebound by J. Embiid,,113,115
485,4,0:20.0,Turnover by R. Covington (lost ball; steal by B. Beal),,113,115
486,4,0:20.0,,Personal foul by R. Covington (drawn by B. Beal),113,115
487,4,0:20.0,,B. Beal misses free throw 1 of 2,113,115
488,4,0:20.0,,Offensive rebound by Team,113,115
489,4,0:20.0,,B. Beal makes free throw 2 of 2,113,116
490,4,0:20.0,Philadelphia full timeout,,113,116
491,4,0:15.0,J. Redick misses 3-pt jump shot from 25 ft,,113,116
492,4,0:15.0,,Defensive rebound by K. Oubre,113,116
493,4,0:10.0,,Personal foul by J. Embiid (drawn by M. Gortat),113,116
494,4,0:10.0,,M. Gortat makes free throw 1 of 2,113,117
495,4,0:10.0,,M. Gortat makes free throw 2 of 2,113,118
496,4,0:05.0,J. Embiid misses 3-pt jump shot from 27 ft,,113,118
497,4,0:02.0,Offensive rebound by R. Covington,,113,118
498,4,0:02.0,R. Covington makes 2-pt layup at rim,,115,118
499,4,0:02.0,,Washington full timeout,115,118
500,4,0:02.0,,Personal foul by B. Simmons (drawn by B. Beal),115,118
501,4,0:02.0,,B. Beal makes free throw 1 of 2,115,119
502,4,0:02.0,,B. Beal makes free throw 2 of 2,115,120
503,4,0:02.0,Philadelphia full timeout,,115,120
504,4,0:01.0,Turnover by J. Bayless (bad pass; steal by O. Porter),,115,120
