,QUARTER,TIME_REMAINING,INDIANA_ACTION,CLEVELAND_ACTION,INDIANA_SCORE,CLEVELAND_SCORE
385,4,1:07.0,,K. Korver enters the game for T. Thompson,106,111
386,4,0:53.0,,L. James makes 2-pt layup from 1 ft,106,113
387,4,0:36.0,Turnover by D. Collison (lost ball; steal by L. James),,106,113
388,4,0:15.0,,L. James misses 3-pt jump shot from 25 ft,106,113
389,4,0:14.0,Defensive rebound by T. Young,,106,113
390,4,0:13.0,Turnover by T. Young (bad pass; steal by J. Smith),,106,113
391,4,0:06.0,,Personal foul by D. Collison (drawn by K. Korver),106,113
392,4,0:06.0,,K. Korver makes free throw 1 of 2,106,114
393,4,0:06.0,,K. Korver makes free throw 2 of 2,106,115
394,4,0:06.0,Indiana full timeout,,106,115
395,4,0:06.0,,C. Osman enters the game for K. Love,106,115
396,4,0:06.0,,J. Crowder enters the game for L. James,106,115
397,4,0:06.0,C. Joseph enters the game for T. Young,,106,115
398,4,0:03.0,V. Oladipo makes 2-pt layup from 1 ft,,108,115
