,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
385,4,7:08.0,,Defensive rebound by T. Gibson,91,108
386,4,6:50.0,,J. Crawford makes 2-pt jump shot from 18 ft,91,110
387,4,6:31.0,S. Dekker misses 2-pt layup from 1 ft,,91,110
388,4,6:29.0,,Defensive rebound by T. Gibson,91,110
389,4,6:12.0,,J. Crawford misses 3-pt jump shot from 24 ft,91,110
390,4,6:10.0,,Offensive rebound by K. Towns,91,110
391,4,6:03.0,,Personal foul by J. Evans (drawn by J. Teague),91,110
392,4,5:49.0,,T. Gibson misses 2-pt jump shot from 8 ft,91,110
393,4,5:46.0,Defensive rebound by W. Johnson,,91,110
394,4,5:42.0,S. Dekker makes 2-pt layup from 1 ft (assist by W. Johnson),,93,110
395,4,5:42.0,Shooting foul by A. Wiggins (drawn by S. Dekker),,93,110
396,4,5:42.0,S. Dekker misses free throw 1 of 1,,93,110
397,4,5:38.0,Offensive rebound by W. Johnson,,93,110
398,4,5:36.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,93,110
399,4,5:34.0,,Defensive rebound by K. Towns,93,110
400,4,5:15.0,,J. Teague makes 3-pt jump shot from 25 ft,93,113
401,4,5:04.0,Turnover by J. Evans (bad pass; steal by A. Wiggins),,93,113
402,4,4:59.0,,Turnover by J. Crawford (bad pass; steal by J. Evans),93,113
403,4,4:56.0,Shooting foul by K. Towns (drawn by M. Harrell),,93,113
404,4,4:56.0,M. Harrell makes free throw 1 of 2,,94,113
405,4,4:56.0,,T. Jones enters the game for J. Teague,94,113
406,4,4:56.0,M. Harrell makes free throw 2 of 2,,95,113
407,4,4:38.0,,K. Towns makes 2-pt layup at rim (assist by J. Crawford),95,115
408,4,4:38.0,,Shooting foul by M. Harrell (drawn by K. Towns),95,115
409,4,4:38.0,B. Marjanović enters the game for M. Harrell,,95,115
410,4,4:38.0,,K. Towns makes free throw 1 of 1,95,116
411,4,4:24.0,S. Dekker makes 2-pt jump shot from 7 ft (assist by J. Evans),,97,116
412,4,4:08.0,,J. Crawford misses 3-pt jump shot from 25 ft,97,116
413,4,4:06.0,Defensive rebound by B. Marjanović,,97,116
414,4,3:53.0,S. Dekker makes 2-pt layup at rim (assist by S. Kilpatrick),,99,116
415,4,3:27.0,,T. Gibson makes 2-pt jump shot from 19 ft,99,118
416,4,3:15.0,S. Kilpatrick makes 2-pt layup from 2 ft (assist by B. Marjanović),,101,118
417,4,2:51.0,,Personal foul by J. Evans (drawn by K. Towns),101,118
418,4,2:51.0,,Minnesota full timeout,101,118
419,4,2:42.0,,K. Towns misses 2-pt jump shot from 23 ft,101,118
420,4,2:40.0,Defensive rebound by B. Marjanović,,101,118
421,4,2:28.0,Shooting foul by T. Jones (drawn by J. Evans),,101,118
422,4,2:28.0,J. Evans misses free throw 1 of 2,,101,118
423,4,2:28.0,Offensive rebound by Team,,101,118
424,4,2:28.0,,G. Dieng enters the game for T. Gibson,101,118
425,4,2:28.0,J. Evans makes free throw 2 of 2,,102,118
426,4,2:17.0,,Personal foul by S. Dekker (drawn by K. Towns),102,118
427,4,2:17.0,,K. Towns makes free throw 1 of 2,102,119
428,4,2:17.0,,N. Bjelica enters the game for A. Wiggins,102,119
429,4,2:17.0,,K. Towns makes free throw 2 of 2,102,120
430,4,2:02.0,S. Dekker misses 2-pt layup from 1 ft,,102,120
431,4,2:00.0,Offensive rebound by B. Marjanović,,102,120
432,4,2:00.0,B. Marjanović makes 2-pt layup from 1 ft,,104,120
433,4,1:38.0,,J. Crawford misses 3-pt jump shot from 28 ft,104,120
434,4,1:37.0,Defensive rebound by Team,,104,120
435,4,1:37.0,,Loose ball foul by N. Bjelica (drawn by S. Kilpatrick),104,120
436,4,1:37.0,S. Kilpatrick makes free throw 1 of 2,,105,120
437,4,1:37.0,,C. Aldrich enters the game for K. Towns,105,120
438,4,1:37.0,S. Kilpatrick makes free throw 2 of 2,,106,120
439,4,1:23.0,,T. Jones misses 2-pt jump shot from 20 ft,106,120
440,4,1:20.0,,Offensive rebound by G. Dieng,106,120
441,4,1:03.0,,N. Bjelica misses 2-pt layup from 2 ft (block by B. Marjanović),106,120
442,4,1:00.0,,Offensive rebound by G. Dieng,106,120
443,4,0:58.0,,J. Crawford makes 3-pt jump shot from 23 ft (assist by G. Dieng),106,123
444,4,0:49.0,W. Johnson makes 3-pt jump shot from 23 ft,,109,123
445,4,0:29.0,,N. Bjelica misses 3-pt jump shot from 24 ft,109,123
446,4,0:25.0,,Offensive rebound by G. Dieng,109,123
447,4,0:21.0,,G. Dieng misses 3-pt jump shot from 25 ft,109,123
448,4,0:18.0,Defensive rebound by B. Marjanović,,109,123
449,4,0:03.0,Turnover by J. Evans (bad pass),,109,123
