,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
378,4,5:42.0,,G. Dragić enters the game for W. Ellington,90,102
379,4,5:42.0,,D. Waiters enters the game for T. Johnson,90,102
380,4,5:42.0,D. Collison enters the game for L. Stephenson,,90,102
381,4,5:31.0,V. Oladipo misses 2-pt jump shot from 4 ft (block by J. Johnson),,90,102
382,4,5:27.0,,Defensive rebound by G. Dragić,90,102
383,4,5:23.0,,Turnover by G. Dragić (turnover; steal by V. Oladipo),90,102
384,4,5:15.0,V. Oladipo makes 3-pt jump shot from 26 ft (assist by D. Sabonis),,93,102
385,4,4:54.0,,J. Richardson misses 2-pt jump shot from 17 ft,93,102
386,4,4:50.0,Defensive rebound by T. Young,,93,102
387,4,4:47.0,D. Collison misses 3-pt jump shot from 25 ft,,93,102
388,4,4:46.0,Offensive rebound by Team,,93,102
389,4,4:46.0,,K. Olynyk enters the game for J. Winslow,93,102
390,4,4:36.0,C. Joseph makes 2-pt layup from 1 ft,,95,102
391,4,4:11.0,,K. Olynyk misses 2-pt jump shot from 18 ft,95,102
392,4,4:07.0,Defensive rebound by V. Oladipo,,95,102
393,4,4:01.0,Turnover by V. Oladipo (bad pass),,95,102
394,4,3:54.0,,Miami full timeout,95,102
395,4,3:44.0,,D. Waiters makes 2-pt layup from 1 ft,95,104
396,4,3:24.0,T. Young misses 2-pt layup from 1 ft,,95,104
397,4,3:20.0,,Defensive rebound by K. Olynyk,95,104
398,4,3:15.0,,Turnover by D. Waiters (bad pass; steal by T. Young),95,104
399,4,3:11.0,V. Oladipo misses 2-pt layup from 1 ft (block by J. Johnson),,95,104
400,4,3:05.0,,Defensive rebound by G. Dragić,95,104
401,4,2:52.0,,D. Waiters misses 3-pt jump shot from 25 ft,95,104
402,4,2:48.0,Defensive rebound by C. Joseph,,95,104
403,4,2:40.0,Shooting foul by D. Waiters (drawn by D. Sabonis),,95,104
404,4,2:40.0,D. Sabonis makes free throw 1 of 2,,96,104
405,4,2:40.0,D. Sabonis makes free throw 2 of 2,,97,104
406,4,2:14.0,,J. Johnson misses 3-pt jump shot from 25 ft,97,104
407,4,2:11.0,Defensive rebound by D. Sabonis,,97,104
408,4,2:06.0,D. Collison misses 2-pt layup from 1 ft,,97,104
409,4,2:02.0,Offensive rebound by V. Oladipo,,97,104
410,4,2:02.0,V. Oladipo makes 2-pt layup from 1 ft,,99,104
411,4,1:49.0,Offensive charge foul by J. Richardson (drawn by C. Joseph),,99,104
412,4,1:49.0,,Turnover by J. Richardson (offensive foul),99,104
413,4,1:41.0,Turnover by C. Joseph (bad pass; steal by D. Waiters),,99,104
414,4,1:36.0,,D. Waiters makes 2-pt layup from 1 ft,99,106
415,4,1:23.0,T. Young makes 2-pt layup from 1 ft (assist by D. Collison),,101,106
416,4,1:09.0,,G. Dragić makes 2-pt jump shot from 6 ft,101,108
417,4,0:55.0,T. Young makes 2-pt jump shot from 11 ft (assist by D. Collison),,103,108
418,4,0:38.0,,Shooting foul by V. Oladipo (drawn by J. Johnson),103,108
419,4,0:38.0,,J. Johnson misses free throw 1 of 2,103,108
420,4,0:38.0,,Offensive rebound by Team,103,108
421,4,0:38.0,,J. Johnson makes free throw 2 of 2,103,109
422,4,0:38.0,Indiana full timeout,,103,109
423,4,0:38.0,,J. Winslow enters the game for K. Olynyk,103,109
424,4,0:34.0,D. Collison misses 3-pt jump shot from 26 ft,,103,109
425,4,0:27.0,Defensive rebound by Team,,103,109
426,4,0:23.0,V. Oladipo makes 3-pt jump shot from 25 ft,,106,109
427,4,0:22.0,,Personal foul by V. Oladipo (drawn by J. Richardson),106,109
428,4,0:22.0,,J. Richardson misses free throw 2 of 2,106,109
429,4,0:22.0,Defensive rebound by C. Joseph,,106,109
430,4,0:22.0,,J. Richardson makes free throw 1 of 2,106,110
431,4,0:21.0,Indiana full timeout,,106,110
432,4,0:12.0,C. Joseph makes 2-pt jump shot from 12 ft,,108,110
433,4,0:12.0,,Miami full timeout,108,110
434,4,0:12.0,,K. Olynyk enters the game for J. Winslow,108,110
435,4,0:11.0,,Personal foul by D. Sabonis (drawn by J. Johnson),108,110
436,4,0:11.0,,J. Johnson makes free throw 2 of 2,108,111
437,4,0:11.0,,J. Johnson makes free throw 1 of 2,108,112
438,4,0:11.0,,J. Winslow enters the game for K. Olynyk,108,112
439,4,0:04.0,V. Oladipo misses 3-pt jump shot from 26 ft,,108,112
440,4,0:01.0,T. Young misses 2-pt layup from 1 ft,,108,112
441,4,0:00.0,Offensive rebound by D. Collison,,108,112
442,4,0:00.0,Offensive rebound by T. Young,,108,112
