,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,NEW ORLEANS_ACTION,LA CLIPPERS_SCORE,NEW ORLEANS_SCORE
389,4,7:00.0,,Turnover by I. Clark (step out of bounds),84,94
390,4,6:46.0,B. Griffin makes 2-pt jump shot from 7 ft,,86,94
391,4,6:27.0,,A. Davis misses 2-pt jump shot from 9 ft,86,94
392,4,6:24.0,,Offensive rebound by E. Moore,86,94
393,4,6:21.0,,E. Moore misses 2-pt jump shot from 18 ft,86,94
394,4,6:16.0,Defensive rebound by D. Jordan,,86,94
395,4,6:08.0,B. Griffin misses 2-pt jump shot from 18 ft,,86,94
396,4,6:05.0,,Defensive rebound by D. Cousins,86,94
397,4,6:05.0,,A. Davis makes 2-pt dunk from 1 ft (assist by D. Cousins),86,96
398,4,6:05.0,,Shooting foul by A. Rivers (drawn by A. Davis),86,96
399,4,6:05.0,,New Orleans full timeout,86,96
400,4,6:05.0,,A. Davis makes free throw 1 of 1,86,97
401,4,5:45.0,A. Rivers makes 3-pt jump shot from 29 ft,,89,97
402,4,5:23.0,,E. Moore makes 2-pt layup from 4 ft (assist by D. Cousins),89,99
403,4,5:04.0,L. Williams misses 2-pt jump shot from 7 ft,,89,99
404,4,4:57.0,Offensive rebound by S. Thornwell,,89,99
405,4,4:52.0,A. Rivers makes 2-pt layup from 4 ft,,91,99
406,4,4:34.0,,Turnover by I. Clark (turnover),91,99
407,4,4:34.0,,J. Nelson enters the game for I. Clark,91,99
408,4,4:23.0,A. Rivers makes 3-pt jump shot from 29 ft (assist by B. Griffin),,94,99
409,4,4:00.0,,D. Cousins makes 2-pt jump shot from 18 ft,94,101
410,4,3:39.0,B. Griffin makes 2-pt layup from 3 ft,,96,101
411,4,3:27.0,,E. Moore makes 2-pt jump shot from 10 ft (assist by D. Cousins),96,103
412,4,3:18.0,D. Jordan misses 2-pt layup from 2 ft,,96,103
413,4,3:14.0,Offensive rebound by L. Williams,,96,103
414,4,3:14.0,L. Williams misses 2-pt layup from 2 ft,,96,103
415,4,3:14.0,,Defensive rebound by E. Moore,96,103
416,4,3:02.0,,D. Cousins misses 3-pt jump shot from 27 ft,96,103
417,4,2:57.0,Defensive rebound by D. Jordan,,96,103
418,4,2:48.0,A. Rivers makes 3-pt jump shot from 29 ft,,99,103
419,4,2:36.0,,Personal foul by S. Thornwell (drawn by A. Davis),99,103
420,4,2:36.0,LA Clippers full timeout,,99,103
421,4,2:21.0,,Turnover by A. Davis (turnover; steal by B. Griffin),99,103
422,4,1:59.0,A. Rivers misses 2-pt jump shot from 10 ft,,99,103
423,4,1:55.0,,Defensive rebound by J. Holiday,99,103
424,4,1:42.0,,E. Moore makes 2-pt layup from 5 ft (assist by D. Cousins),99,105
425,4,1:42.0,LA Clippers full timeout,,99,105
426,4,1:34.0,B. Griffin misses 2-pt jump shot from 9 ft,,99,105
427,4,1:29.0,,Defensive rebound by A. Davis,99,105
428,4,1:16.0,,D. Cousins makes 2-pt hook shot from 10 ft,99,107
429,4,1:10.0,L. Williams makes 2-pt jump shot from 17 ft,,101,107
430,4,0:56.0,,Turnover by J. Nelson (bad pass; steal by L. Williams),101,107
431,4,0:48.0,L. Williams misses 2-pt jump shot from 17 ft,,101,107
432,4,0:41.0,,Defensive rebound by D. Cousins,101,107
433,4,0:33.0,,Personal foul by D. Jordan (drawn by D. Cousins),101,107
434,4,0:33.0,,D. Cousins makes free throw 1 of 2,101,108
435,4,0:33.0,,D. Cousins makes free throw 2 of 2,101,109
436,4,0:33.0,LA Clippers full timeout,,101,109
437,4,0:32.0,B. Griffin misses 3-pt jump shot from 27 ft,,101,109
438,4,0:27.0,,Defensive rebound by J. Holiday,101,109
439,4,0:22.0,,Turnover by D. Cousins (lost ball; steal by A. Rivers),101,109
440,4,0:17.0,D. Jordan makes 2-pt dunk from 2 ft (assist by B. Griffin),,103,109
441,4,0:17.0,,Personal foul by L. Williams (drawn by J. Holiday),103,109
442,4,0:17.0,,J. Holiday makes free throw 1 of 2,103,110
443,4,0:17.0,,J. Holiday makes free throw 2 of 2,103,111
444,4,0:08.0,A. Rivers misses 2-pt jump shot from 17 ft,,103,111
445,4,0:02.0,,Defensive rebound by J. Nelson,103,111
