,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
387,4,6:03.0,J. Brown misses 3-pt jump shot from 26 ft,,77,92
388,4,5:59.0,,Defensive rebound by I. Mahinmi,77,92
389,4,5:50.0,,Turnover by I. Mahinmi (step out of bounds),77,92
390,4,5:50.0,,Washington full timeout,77,92
391,4,5:50.0,G. Monroe enters the game for S. Larkin,,77,92
392,4,5:50.0,M. Morris enters the game for S. Ojeleye,,77,92
393,4,5:33.0,A. Horford misses 2-pt hook shot from 11 ft,,77,92
394,4,5:31.0,Offensive rebound by G. Monroe,,77,92
395,4,5:31.0,Personal foul by K. Oubre (drawn by J. Brown),,77,92
396,4,5:26.0,J. Brown misses 2-pt layup from 5 ft,,77,92
397,4,5:26.0,Offensive rebound by Team,,77,92
398,4,5:26.0,Personal foul by I. Mahinmi (drawn by J. Brown),,77,92
399,4,5:18.0,J. Brown misses 2-pt jump shot from 14 ft,,77,92
400,4,5:14.0,,Defensive rebound by M. Scott,77,92
401,4,5:06.0,,Turnover by J. Wall (out of bounds lost ball),77,92
402,4,4:58.0,Shooting foul by M. Scott (drawn by A. Horford),,77,92
403,4,4:58.0,A. Horford makes free throw 1 of 2,,78,92
404,4,4:58.0,A. Horford makes free throw 2 of 2,,79,92
405,4,4:46.0,,T. Satoranský makes 3-pt jump shot from 23 ft (assist by J. Wall),79,95
406,4,4:33.0,G. Monroe makes 2-pt layup from 1 ft,,81,95
407,4,4:33.0,Shooting block foul by T. Satoranský (drawn by G. Monroe),,81,95
408,4,4:33.0,,B. Beal enters the game for T. Satoranský,81,95
409,4,4:33.0,S. Ojeleye enters the game for A. Horford,,81,95
410,4,4:33.0,G. Monroe makes free throw 1 of 1,,82,95
411,4,4:15.0,,J. Wall misses 2-pt layup from 1 ft,82,95
412,4,4:15.0,,Offensive rebound by I. Mahinmi,82,95
413,4,4:15.0,,Shooting foul by G. Monroe (drawn by I. Mahinmi),82,95
414,4,4:15.0,,I. Mahinmi makes free throw 1 of 2,82,96
415,4,4:15.0,A. Horford enters the game for G. Monroe,,82,96
416,4,4:15.0,,I. Mahinmi misses free throw 2 of 2,82,96
417,4,4:13.0,,Offensive rebound by M. Scott,82,96
418,4,3:56.0,,I. Mahinmi misses 2-pt layup from 1 ft,82,96
419,4,3:53.0,Defensive rebound by S. Ojeleye,,82,96
420,4,3:47.0,Personal foul by B. Beal (drawn by T. Rozier),,82,96
421,4,3:47.0,T. Rozier makes free throw 1 of 2,,83,96
422,4,3:47.0,,M. Morris enters the game for I. Mahinmi,83,96
423,4,3:47.0,T. Rozier misses free throw 2 of 2,,83,96
424,4,3:45.0,Offensive rebound by A. Horford,,83,96
425,4,3:42.0,M. Morris makes 2-pt jump shot from 20 ft (assist by A. Horford),,85,96
426,4,3:22.0,,J. Wall makes 3-pt jump shot from 24 ft (assist by B. Beal),85,99
427,4,3:08.0,J. Brown misses 2-pt dunk from 3 ft,,85,99
428,4,3:06.0,,Defensive rebound by M. Scott,85,99
429,4,3:00.0,,K. Oubre makes 3-pt jump shot from 23 ft (assist by J. Wall),85,102
430,4,2:59.0,Boston full timeout,,85,102
431,4,2:59.0,A. Nader enters the game for J. Brown,,85,102
432,4,2:59.0,J. Bird enters the game for T. Rozier,,85,102
433,4,2:59.0,J. Gibson enters the game for M. Morris,,85,102
434,4,2:59.0,K. Allen enters the game for A. Horford,,85,102
435,4,2:43.0,A. Nader makes 2-pt layup from 5 ft (assist by J. Bird),,87,102
436,4,2:26.0,,B. Beal misses 2-pt jump shot from 16 ft,87,102
437,4,2:23.0,Defensive rebound by K. Allen,,87,102
438,4,2:20.0,J. Gibson makes 2-pt layup from 1 ft (assist by K. Allen),,89,102
439,4,2:05.0,,M. Morris misses 2-pt jump shot from 15 ft,89,102
440,4,2:03.0,Defensive rebound by K. Allen,,89,102
441,4,2:01.0,Personal take foul by J. Wall (drawn by K. Allen),,89,102
442,4,2:01.0,K. Allen makes free throw 1 of 2,,90,102
443,4,2:01.0,K. Allen misses free throw 2 of 2,,90,102
444,4,1:59.0,,Defensive rebound by M. Scott,90,102
445,4,1:47.0,,J. Wall makes 2-pt layup at rim,90,104
446,4,1:39.0,K. Allen makes 2-pt layup from 3 ft,,92,104
447,4,1:39.0,Shooting foul by J. Wall (drawn by K. Allen),,92,104
448,4,1:39.0,,R. Sessions enters the game for J. Wall,92,104
449,4,1:39.0,,T. Satoranský enters the game for B. Beal,92,104
450,4,1:39.0,,J. Smith enters the game for M. Morris,92,104
451,4,1:39.0,,T. Frazier enters the game for M. Scott,92,104
452,4,1:39.0,K. Allen makes free throw 1 of 1,,93,104
453,4,1:21.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by R. Sessions),93,107
454,4,1:11.0,J. Bird makes 3-pt jump shot from 26 ft (assist by K. Allen),,96,107
455,4,0:54.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by R. Sessions),96,110
456,4,0:43.0,J. Gibson makes 3-pt jump shot from 24 ft (assist by K. Allen),,99,110
457,4,0:23.0,,R. Sessions makes 2-pt layup at rim,99,112
458,4,0:23.0,Violation by A. Nader (def goaltending),,99,112
459,4,0:23.0,,Shooting foul by J. Gibson (drawn by R. Sessions),99,112
460,4,0:23.0,,R. Sessions makes free throw 1 of 1,99,113
461,4,0:17.0,S. Ojeleye misses 2-pt layup from 3 ft,,99,113
462,4,0:16.0,Offensive rebound by K. Allen,,99,113
463,4,0:16.0,K. Allen makes 2-pt layup at rim,,101,113
