,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHILADELPHIA_ACTION,LA CLIPPERS_SCORE,PHILADELPHIA_SCORE
382,4,6:11.0,,B. Simmons misses 2-pt layup from 2 ft (block by D. Jordan),91,95
383,4,6:08.0,Defensive rebound by D. Jordan,,91,95
384,4,6:05.0,Shooting foul by A. Johnson (drawn by T. Harris),,91,95
385,4,6:05.0,T. Harris makes free throw 1 of 2,,92,95
386,4,6:05.0,T. Harris makes free throw 2 of 2,,93,95
387,4,5:47.0,,R. Covington misses 2-pt jump shot from 21 ft,93,95
388,4,5:43.0,Defensive rebound by A. Rivers,,93,95
389,4,5:38.0,Turnover by L. Williams (bad pass),,93,95
390,4,5:28.0,,D. Šarić misses 3-pt jump shot from 25 ft,93,95
391,4,5:24.0,Defensive rebound by D. Jordan,,93,95
392,4,5:13.0,A. Rivers misses 2-pt layup from 3 ft,,93,95
393,4,5:13.0,,Defensive rebound by A. Johnson,93,95
394,4,4:54.0,,T. McConnell makes 2-pt jump shot from 8 ft,93,97
395,4,4:53.0,LA Clippers full timeout,,93,97
396,4,4:53.0,,J. Embiid enters the game for A. Johnson,93,97
397,4,4:53.0,,J. Redick enters the game for T. McConnell,93,97
398,4,4:43.0,Turnover by D. Jordan (bad pass; steal by B. Simmons),,93,97
399,4,4:36.0,,R. Covington makes 2-pt dunk from 2 ft (assist by B. Simmons),93,99
400,4,4:22.0,L. Williams misses 2-pt jump shot from 19 ft,,93,99
401,4,4:19.0,,Defensive rebound by D. Šarić,93,99
402,4,4:17.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by R. Covington),93,102
403,4,4:16.0,LA Clippers full timeout,,93,102
404,4,3:56.0,D. Gallinari misses 2-pt jump shot from 18 ft,,93,102
405,4,3:54.0,,Defensive rebound by B. Simmons,93,102
406,4,3:42.0,,J. Redick misses 3-pt jump shot from 27 ft,93,102
407,4,3:38.0,Defensive rebound by L. Williams,,93,102
408,4,3:29.0,L. Williams misses 3-pt jump shot from 25 ft,,93,102
409,4,3:24.0,Offensive rebound by D. Jordan,,93,102
410,4,3:14.0,A. Rivers misses 3-pt jump shot from 25 ft,,93,102
411,4,3:11.0,Offensive rebound by D. Jordan,,93,102
412,4,3:02.0,D. Gallinari misses 2-pt layup from 2 ft (block by D. Šarić),,93,102
413,4,2:59.0,,Defensive rebound by D. Šarić,93,102
414,4,2:40.0,,D. Šarić misses 3-pt jump shot from 25 ft,93,102
415,4,2:37.0,Defensive rebound by D. Jordan,,93,102
416,4,2:31.0,L. Williams misses 2-pt layup from 5 ft (block by J. Redick),,93,102
417,4,2:26.0,Offensive rebound by L. Williams,,93,102
418,4,2:19.0,L. Williams misses 3-pt jump shot from 26 ft,,93,102
419,4,2:15.0,,Defensive rebound by D. Šarić,93,102
420,4,2:03.0,,Shooting foul by D. Jordan (drawn by J. Embiid),93,102
421,4,2:03.0,,J. Embiid makes free throw 1 of 2,93,103
422,4,2:03.0,A. Bradley enters the game for A. Rivers,,93,103
423,4,2:03.0,,J. Embiid misses free throw 2 of 2,93,103
424,4,2:01.0,Defensive rebound by D. Jordan,,93,103
425,4,1:52.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by L. Williams),,96,103
426,4,1:35.0,,J. Redick misses 2-pt layup from 4 ft (block by A. Bradley),96,103
427,4,1:32.0,Defensive rebound by T. Harris,,96,103
428,4,1:30.0,Turnover by T. Harris (bad pass; steal by R. Covington),,96,103
429,4,1:27.0,,R. Covington misses 2-pt dunk from 1 ft,96,103
430,4,1:23.0,Defensive rebound by Team,,96,103
431,4,1:23.0,L. Williams misses 3-pt jump shot from 27 ft,,96,103
432,4,1:18.0,,Defensive rebound by D. Šarić,96,103
433,4,1:00.0,,Shooting foul by D. Jordan (drawn by J. Embiid),96,103
434,4,1:00.0,,J. Embiid makes free throw 1 of 2,96,104
435,4,1:00.0,,J. Embiid makes free throw 2 of 2,96,105
436,4,1:00.0,LA Clippers full timeout,,96,105
437,4,0:52.0,L. Williams misses 2-pt jump shot from 20 ft,,96,105
438,4,0:50.0,,Defensive rebound by J. Embiid,96,105
439,4,0:31.0,,J. Redick makes 3-pt jump shot from 28 ft (assist by J. Embiid),96,108
440,4,0:21.0,D. Gallinari makes 2-pt dunk from 1 ft (assist by L. Williams),,98,108
441,4,0:21.0,,Philadelphia full timeout,98,108
442,4,0:21.0,,T. McConnell enters the game for J. Embiid,98,108
443,4,0:19.0,,Personal foul by D. Gallinari (drawn by T. McConnell),98,108
444,4,0:19.0,,T. McConnell makes free throw 1 of 2,98,109
445,4,0:19.0,,T. McConnell makes free throw 2 of 2,98,110
446,4,0:10.0,Turnover by L. Williams (bad pass; steal by T. McConnell),,98,110
447,4,0:06.0,,B. Simmons makes 2-pt layup from 1 ft (assist by D. Šarić),98,112
