,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ORLANDO_ACTION,NEW YORK_SCORE,ORLANDO_SCORE
374,4,4:57.0,T. Burke makes 2-pt jump shot from 16 ft,,109,102
375,4,4:37.0,,Turnover by J. Simmons (bad pass),109,102
376,4,4:26.0,T. Burke misses 3-pt jump shot from 26 ft,,109,102
377,4,4:23.0,Offensive rebound by F. Ntilikina,,109,102
378,4,4:20.0,T. Hardaway makes 2-pt jump shot from 12 ft (assist by F. Ntilikina),,111,102
379,4,4:00.0,,J. Simmons misses 3-pt jump shot from 23 ft,111,102
380,4,3:57.0,Defensive rebound by E. Freedom,,111,102
381,4,3:39.0,T. Burke makes 2-pt jump shot from 22 ft,,113,102
382,4,3:24.0,,D. Augustin misses 2-pt jump shot from 5 ft (block by T. Burke),113,102
383,4,3:20.0,,Offensive rebound by N. Vučević,113,102
384,4,3:16.0,,E. Fournier misses 3-pt jump shot from 27 ft,113,102
385,4,3:13.0,Defensive rebound by E. Freedom,,113,102
386,4,2:56.0,T. Hardaway misses 3-pt jump shot from 25 ft,,113,102
387,4,2:54.0,,Defensive rebound by M. Hezonja,113,102
388,4,2:44.0,,M. Hezonja makes 2-pt jump shot from 7 ft,113,104
389,4,2:21.0,Shooting foul by E. Fournier (drawn by F. Ntilikina),,113,104
390,4,2:21.0,F. Ntilikina makes free throw 1 of 2,,114,104
391,4,2:21.0,,A. Gordon enters the game for M. Hezonja,114,104
392,4,2:21.0,F. Ntilikina makes free throw 2 of 2,,115,104
393,4,2:01.0,,Shooting foul by E. Freedom (drawn by A. Gordon),115,104
394,4,2:01.0,,A. Gordon makes free throw 1 of 2,115,105
395,4,2:01.0,,A. Gordon misses free throw 2 of 2,115,105
396,4,1:59.0,Defensive rebound by E. Freedom,,115,105
397,4,1:43.0,Shooting foul by N. Vučević (drawn by L. Thomas),,115,105
398,4,1:43.0,L. Thomas makes free throw 1 of 2,,116,105
399,4,1:43.0,,Orlando full timeout,116,105
400,4,1:43.0,L. Thomas makes free throw 2 of 2,,117,105
401,4,1:28.0,,E. Fournier makes 2-pt layup from 2 ft (assist by A. Gordon),117,107
402,4,1:05.0,T. Burke misses 2-pt jump shot from 22 ft,,117,107
403,4,1:03.0,,Defensive rebound by J. Simmons,117,107
404,4,0:57.0,,N. Vučević misses 3-pt jump shot from 25 ft,117,107
405,4,0:53.0,Defensive rebound by E. Freedom,,117,107
406,4,0:34.0,T. Burke misses 2-pt jump shot from 16 ft,,117,107
407,4,0:30.0,,Defensive rebound by E. Fournier,117,107
408,4,0:26.0,,D. Augustin makes 3-pt jump shot from 27 ft (assist by J. Simmons),117,110
409,4,0:24.0,Personal take foul by D. Augustin (drawn by E. Freedom),,117,110
410,4,0:24.0,E. Freedom misses free throw 1 of 2,,117,110
411,4,0:24.0,Offensive rebound by Team,,117,110
412,4,0:24.0,,W. Iwundu enters the game for N. Vučević,117,110
413,4,0:24.0,,K. Birch enters the game for E. Fournier,117,110
414,4,0:24.0,,R. Vaughn enters the game for A. Gordon,117,110
415,4,0:24.0,E. Freedom misses free throw 2 of 2,,117,110
416,4,0:22.0,,Defensive rebound by K. Birch,117,110
417,4,0:19.0,,D. Augustin makes 3-pt jump shot from 27 ft,117,113
418,4,0:16.0,Personal take foul by D. Augustin (drawn by F. Ntilikina),,117,113
419,4,0:16.0,F. Ntilikina misses free throw 1 of 2,,117,113
420,4,0:16.0,Offensive rebound by Team,,117,113
421,4,0:16.0,E. Mudiay enters the game for E. Freedom,,117,113
422,4,0:16.0,F. Ntilikina makes free throw 2 of 2,,118,113
423,4,0:15.0,,Turnover by W. Iwundu (bad pass; steal by L. Thomas),118,113
424,4,0:09.0,Personal take foul by W. Iwundu (drawn by T. Hardaway),,118,113
425,4,0:09.0,T. Hardaway makes free throw 1 of 2,,119,113
426,4,0:09.0,T. Hardaway makes free throw 2 of 2,,120,113
427,4,0:03.0,,D. Augustin misses 3-pt jump shot from 25 ft,120,113
428,4,0:03.0,Defensive rebound by L. Thomas,,120,113
